step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9999998807907104,1.0552324056625366,1.0108963058564269,102674.71599322557,1106.7159932255745,0.01089630585642697,0.019879641111707754,-2.2351743567128324e-08,0.0,43.58148106012532,-4.7296286568965005e-05,43.58152835641189,1.0000010852381658,0.02714629831643239,0.04701876792148238
50,0.9999998807907104,1.0538932085037231,1.0216775555415964,103769.74596124887,2201.7459612488747,0.021677555541596512,0.019958846319452744,-2.2351743567128324e-08,0.02088449193853075,43.782268788227306,-4.7296286568965005e-05,43.78231608451387,1.000001080261208,0.026911109564202663,0.046611409053251764
75,1.0000330209732056,1.0519177913665771,1.0324448612826702,104863.35967075825,3295.3596707582474,0.032444861282670205,0.01995503993190839,0.0004873971237806462,0.019582538922283874,43.78934324358248,1.0314284759401566,42.75791476764232,0.9764456737749471,0.026166078659144297,0.045320977672481645
100,0.9840674996376038,1.0413764715194702,1.0285454335251016,104467.30259227753,2899.302592277527,0.028545433525101676,0.019955754444700276,0.03866220051810033,0.019673371459542295,43.80362140844787,81.81791314251132,38.01429173406345,0.46462064692177796,0.045485429610240366,0.07878307508903415
125,0.9907817244529724,1.0417985916137695,1.0192974979408842,103528.00827085972,1960.0082708597183,0.01929749794088412,0.01995477136506194,0.03866928601056507,0.029292658692320884,43.81264048057476,81.82567375718794,38.013033276613186,0.4645612010408157,0.045022188761670856,0.07798071840317045
150,0.9943237900733948,1.0419663190841675,1.0098769767708706,102571.18477666378,1003.1847766637802,0.009876976770870552,0.019955631292694457,0.038909809269092,0.03838886616096633,43.823973368678914,82.33419520181647,38.51022183313756,0.46773059163014613,0.04510965045122153,0.07813220649318801
175,0.974343478679657,1.006331205368042,0.9995503347166348,101522.32839649916,-45.67160350084305,-0.00044966528336526314,0.01965377157525862,0.03905393740198344,0.03877406557058011,40.561166615605146,82.63912710827381,42.077960492668666,0.5091772138098472,0.043154637842511764,0.07474602532546494
200,0.9617738723754883,1.0016683340072632,0.9892184822030821,100472.94280040264,-1095.0571995973587,-0.010781517796917914,0.02005213985856911,0.039148313211873946,0.03785529473850623,41.28134272853347,82.8385485844671,41.55720585593364,0.5016650649493145,0.043760799354338444,0.0757959278615415
225,0.961237907409668,1.0002506971359253,0.9788886220144517,99423.75956076384,-2144.240439236164,-0.021111377985548244,0.019953628288078454,0.03920218264921753,0.021527626717898304,40.99226952463592,82.9522085499589,41.959939025322974,0.5058326928095246,0.04432961023562489,0.07678113720782767
250,0.9618880748748779,0.9995830655097961,0.9714792703660399,98671.20653253794,-2896.793467462063,-0.028520729633960133,0.019954545485887445,0.015824139360653144,0.020933456942784583,40.94743373461447,33.4633688033784,7.48406493123607,0.18277250241715384,0.027659875522786894,0.047908309736497665
275,0.9680599570274353,1.0072129964828491,0.9787299771286739,99407.64631700516,-2160.3536829948425,-0.02127002287132603,0.019952929526785766,0.004286373772168539,0.02037575118424039,40.91254247208748,9.071036367806652,31.84150610428083,0.7782822621205868,0.027609872060333357,0.047821701198973776
300,0.9678370952606201,1.0027310848236084,0.9868927590634672,100236.72375255823,-1331.2762474417686,-0.013107240936532852,0.019955514761177375,0.0031400349938047922,0.002646290395693415,40.89361416517525,6.644416576073391,34.24919758910186,0.8375194584358422,0.02758751221261035,0.047782972806668024
325,0.9742355942726135,1.000779390335083,0.9955589137384556,101116.92775058746,-451.0722494125366,-0.004441086261544351,0.01987292115895222,0.002570749253642471,0.003018404886148305,41.01322110018424,5.43971622449011,35.57350487569413,0.8673667642148284,0.02304611343186563,0.03991703938098682
350,0.9972909688949585,1.0307103395462036,1.005388385460729,102115.28753447533,547.2875344753265,0.005388385460729034,0.019919219932964315,0.0021979522148603534,0.0024360205129536406,43.221487829331735,4.650933940517505,38.57055388881423,0.8923930162033616,0.029032202537135794,0.05028524984994926
375,0.9991239309310913,1.0334813594818115,1.0150097093821304,103092.50616252422,1524.5061625242233,0.015009709382130428,0.019951449684263513,0.00196153252986449,0.012583733545298273,43.43362715945503,4.150643339027665,39.28298382042736,0.9044371006872237,0.027593771572449643,0.047793814335932536
400,1.0000171661376953,1.0339471101760864,1.0246986605158919,104076.59355127811,2508.5935512781143,0.02469866051589196,0.019961964832847703,0.0027553940399470457,0.01806480468480561,43.542527274703616,5.830933811048355,37.71159346365526,0.8660864636023118,0.02693983524602384,0.0466611633936481
425,0.9981462955474854,1.0356487035751343,1.0258487913189498,104193.41003668308,2625.4100366830826,0.025848791318949696,0.01995055295618529,0.034958592382750855,0.018904246339030453,43.57260701019192,73.94370583375837,30.37109882356645,0.4107327118801338,0.03913768782105359,0.0677884637968345
450,0.9965251088142395,1.037428379058838,1.0190285766179183,103500.69446992874,1932.6944699287415,0.019028576617918454,0.019962901006574215,0.03479529842241387,0.02285841640546242,43.63725831868373,73.62598912893445,29.988730810250722,0.40731175451828844,0.04049395398728118,0.07013758570532733
475,0.9995039701461792,1.0372073650360107,1.0114119042488074,102727.08429074287,1159.0842907428741,0.01141190424880744,0.01994731105751374,0.03578403695981196,0.03463534717707734,43.62751941462238,75.72007606150808,32.092556646885704,0.4238315426521315,0.04145603313948759,0.07180395567785162
500,0.9998639822006226,1.0115668773651123,1.0029571663497912,101868.35347181559,300.3534718155861,0.002957166349791136,0.019954518053244046,0.03645639068683405,0.03586536820380225,42.40629367615621,77.14268504674376,34.736391370587555,0.45028755933941655,0.04248349373007578,0.0735835696235251
