step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9999998807907104,1.0552324056625366,1.0108963058564269,102674.71599322557,1106.7159932255745,0.01089630585642697
50,0.9999998807907104,1.0538932085037231,1.0216775555415964,103769.74596124887,2201.7459612488747,0.021677555541596512
75,1.0000330209732056,1.0519177913665771,1.0324448612826702,104863.35967075825,3295.3596707582474,0.032444861282670205
100,0.9840674996376038,1.0413764715194702,1.0285454335251016,104467.30259227753,2899.302592277527,0.028545433525101676
125,0.9907817244529724,1.0417985916137695,1.0192974979408842,103528.00827085972,1960.0082708597183,0.01929749794088412
150,0.9943237900733948,1.0419663190841675,1.0098769767708706,102571.18477666378,1003.1847766637802,0.009876976770870552
175,0.974343478679657,1.006331205368042,0.9995503347166348,101522.32839649916,-45.67160350084305,-0.00044966528336526314
200,0.9617738723754883,1.0016683340072632,0.9892184822030821,100472.94280040264,-1095.0571995973587,-0.010781517796917914
225,0.961237907409668,1.0002506971359253,0.9788886220144517,99423.75956076384,-2144.240439236164,-0.021111377985548244
250,0.9618880748748779,0.9995830655097961,0.9714792703660399,98671.20653253794,-2896.793467462063,-0.028520729633960133
275,0.9680599570274353,1.0072129964828491,0.9787299771286739,99407.64631700516,-2160.3536829948425,-0.02127002287132603
300,0.9678370952606201,1.0027310848236084,0.9868927590634672,100236.72375255823,-1331.2762474417686,-0.013107240936532852
325,0.9742355942726135,1.000779390335083,0.9955589137384556,101116.92775058746,-451.0722494125366,-0.004441086261544351
350,0.9972909688949585,1.0307103395462036,1.005388385460729,102115.28753447533,547.2875344753265,0.005388385460729034
375,0.9991239309310913,1.0334813594818115,1.0150097093821304,103092.50616252422,1524.5061625242233,0.015009709382130428
400,1.0000171661376953,1.0339471101760864,1.0246986605158919,104076.59355127811,2508.5935512781143,0.02469866051589196
425,0.9981462955474854,1.0356487035751343,1.0258487913189498,104193.41003668308,2625.4100366830826,0.025848791318949696
450,0.9965251088142395,1.037428379058838,1.0190285766179183,103500.69446992874,1932.6944699287415,0.019028576617918454
475,0.9995039701461792,1.0372073650360107,1.0114119042488074,102727.08429074287,1159.0842907428741,0.01141190424880744
500,0.9998639822006226,1.0115668773651123,1.0029571663497912,101868.35347181559,300.3534718155861,0.002957166349791136
