step,total_mpm_substeps,reaction_transfer_mode,area_policy,area_scale,raw_area_scale,area_proxy_total,area_weighted_hydro_sum_x,area_weighted_hydro_sum_y,area_weighted_hydro_sum_z,bb_link_count,active_reaction_particle_count,max_grid_reaction_norm,net_grid_reaction_force_x,net_grid_reaction_force_y,net_grid_reaction_force_z,cell_force_max_norm,hydro_force_max_norm,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed
0,0,engineering,engineering,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.078125
5,25,engineering,engineering,1.0,1.0,0.0,0.0,0.0,0.0,2458,3520,4.078089659742545e-06,0.001172427786514163,-7.994877648798138e-09,0.0007420772453770041,0.0,0.40633368492126465,0.9870007038116455,1.009115219116211,0.007159951142966747,0.9983740448951721,0.0871976837515831
