row_name,n_grid,n_lbm_steps,mpm_substeps_per_lbm_step,phase_sequence,coupling_mode,reaction_transfer_mode,runtime_geometry_projection_enabled,wall_velocity_application_enabled,completed_lbm_steps,total_mpm_substeps,projected_mass_min,projected_mass_max,active_cell_count_min,active_cell_count_max,active_cell_count_delta_from_original_max,applied_cell_count_min,applied_cell_count_max,max_applied_velocity_norm,wall_velocity_cap_lbm,rho_min_global,rho_max_global,lbm_max_v_global,bb_link_count_min,bb_max_correction_global,hydro_force_max_norm_global,has_nan,has_inf,diagnostic_only,persist_projected_state,persist_displaced_geometry,persist_lbm_solid_vel,complete_cycle_claim,production_geometry_claim,stable,step_records,notes
original_static_32_10step,32,10,5,"[0.0, 0.025, 0.05, 0.075, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35]",moving_boundary,engineering,False,False,10,50,1.0,1.0,648,648,0,0,0,0.0,0.01,0.998991,1.001009,0.0,3888,0.0,0.0,False,False,True,False,False,False,False,False,True,"[{""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.0, ""projected_mass"": 1.0, ""rho_max"": 1.001, ""rho_min"": 0.999, ""runtime_geometry_projection_enabled"": false, ""step_index"": 0, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.025, ""projected_mass"": 1.0, ""rho_max"": 1.001001, ""rho_min"": 0.998999, ""runtime_geometry_projection_enabled"": false, ""step_index"": 1, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.05, ""projected_mass"": 1.0, ""rho_max"": 1.001002, ""rho_min"": 0.998998, ""runtime_geometry_projection_enabled"": false, ""step_index"": 2, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.075, ""projected_mass"": 1.0, ""rho_max"": 1.001003, ""rho_min"": 0.998997, ""runtime_geometry_projection_enabled"": false, ""step_index"": 3, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.1, ""projected_mass"": 1.0, ""rho_max"": 1.001004, ""rho_min"": 0.998996, ""runtime_geometry_projection_enabled"": false, ""step_index"": 4, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.15, ""projected_mass"": 1.0, ""rho_max"": 1.001005, ""rho_min"": 0.998995, ""runtime_geometry_projection_enabled"": false, ""step_index"": 5, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.2, ""projected_mass"": 1.0, ""rho_max"": 1.001006, ""rho_min"": 0.998994, ""runtime_geometry_projection_enabled"": false, ""step_index"": 6, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.25, ""projected_mass"": 1.0, ""rho_max"": 1.001007, ""rho_min"": 0.998993, ""runtime_geometry_projection_enabled"": false, ""step_index"": 7, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.3, ""projected_mass"": 1.0, ""rho_max"": 1.001008, ""rho_min"": 0.998992, ""runtime_geometry_projection_enabled"": false, ""step_index"": 8, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.35, ""projected_mass"": 1.0, ""rho_max"": 1.001009, ""rho_min"": 0.998991, ""runtime_geometry_projection_enabled"": false, ""step_index"": 9, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}]",Step 48 original static 32^3 ten-step engineering-only baseline row.
runtime_geometry_only_32_10step,32,10,5,"[0.0, 0.025, 0.05, 0.075, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35]",moving_boundary,engineering,True,False,10,50,1.0,1.0,443,648,205,0,0,0.0,0.01,0.9989705,1.0010295,0.0,2658,0.0,0.00205,False,False,True,False,False,False,False,False,True,"[{""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.0, ""projected_mass"": 1.0, ""rho_max"": 1.001, ""rho_min"": 0.999, ""runtime_geometry_projection_enabled"": true, ""step_index"": 0, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.025, ""projected_mass"": 1.0, ""rho_max"": 1.001001, ""rho_min"": 0.998999, ""runtime_geometry_projection_enabled"": true, ""step_index"": 1, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.05, ""projected_mass"": 1.0, ""rho_max"": 1.001002, ""rho_min"": 0.998998, ""runtime_geometry_projection_enabled"": true, ""step_index"": 2, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 0, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.075, ""projected_mass"": 1.0, ""rho_max"": 1.001003, ""rho_min"": 0.998997, ""runtime_geometry_projection_enabled"": true, ""step_index"": 3, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 642, ""active_cell_count_delta_from_original"": 6, ""applied_cell_count"": 0, ""bb_link_count"": 3852, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 6.000000000000001e-05, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.1, ""projected_mass"": 1.0, ""rho_max"": 1.0010046, ""rho_min"": 0.9989954, ""runtime_geometry_projection_enabled"": true, ""step_index"": 4, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 642, ""active_cell_count_delta_from_original"": 6, ""applied_cell_count"": 0, ""bb_link_count"": 3852, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 6.000000000000001e-05, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.15, ""projected_mass"": 1.0, ""rho_max"": 1.0010056, ""rho_min"": 0.9989944, ""runtime_geometry_projection_enabled"": true, ""step_index"": 5, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 642, ""active_cell_count_delta_from_original"": 6, ""applied_cell_count"": 0, ""bb_link_count"": 3852, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 6.000000000000001e-05, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.2, ""projected_mass"": 1.0, ""rho_max"": 1.0010066, ""rho_min"": 0.9989934, ""runtime_geometry_projection_enabled"": true, ""step_index"": 6, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 471, ""active_cell_count_delta_from_original"": 177, ""applied_cell_count"": 0, ""bb_link_count"": 2826, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.00177, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.25, ""projected_mass"": 1.0, ""rho_max"": 1.0010247, ""rho_min"": 0.9989753, ""runtime_geometry_projection_enabled"": true, ""step_index"": 7, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 443, ""active_cell_count_delta_from_original"": 205, ""applied_cell_count"": 0, ""bb_link_count"": 2658, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.00205, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.3, ""projected_mass"": 1.0, ""rho_max"": 1.0010285, ""rho_min"": 0.9989715, ""runtime_geometry_projection_enabled"": true, ""step_index"": 8, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 443, ""active_cell_count_delta_from_original"": 205, ""applied_cell_count"": 0, ""bb_link_count"": 2658, ""bb_max_correction"": 0.0, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.00205, ""lbm_max_v"": 0.0, ""max_applied_velocity_norm"": 0.0, ""phase"": 0.35, ""projected_mass"": 1.0, ""rho_max"": 1.0010295, ""rho_min"": 0.9989705, ""runtime_geometry_projection_enabled"": true, ""step_index"": 9, ""wall_velocity_application_enabled"": false, ""wall_velocity_cap_lbm"": 0.01}]",Step 48 runtime geometry only 32^3 ten-step engineering-only diagnostic row.
wall_velocity_only_32_10step,32,10,5,"[0.0, 0.025, 0.05, 0.075, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35]",moving_boundary,engineering,False,True,10,50,1.0,1.0,648,648,0,648,648,0.007042082995889119,0.01,0.9982887917004111,1.001711208299589,0.007042082995889119,3888,0.007042082995889119,4.56326978133615e-06,False,False,True,False,False,False,False,False,True,"[{""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0005021311353590662, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.253809757126749e-07, ""lbm_max_v"": 0.0005021311353590662, ""max_applied_velocity_norm"": 0.0005021311353590662, ""phase"": 0.0, ""projected_mass"": 1.0, ""rho_max"": 1.001050213113536, ""rho_min"": 0.9989497868864641, ""runtime_geometry_projection_enabled"": false, ""step_index"": 0, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0005021311353590662, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.253809757126749e-07, ""lbm_max_v"": 0.0005021311353590662, ""max_applied_velocity_norm"": 0.0005021311353590662, ""phase"": 0.025, ""projected_mass"": 1.0, ""rho_max"": 1.0010512131135358, ""rho_min"": 0.998948786886464, ""runtime_geometry_projection_enabled"": false, ""step_index"": 1, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0005021311353590662, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.253809757126749e-07, ""lbm_max_v"": 0.0005021311353590662, ""max_applied_velocity_norm"": 0.0005021311353590662, ""phase"": 0.05, ""projected_mass"": 1.0, ""rho_max"": 1.001052213113536, ""rho_min"": 0.9989477868864641, ""runtime_geometry_projection_enabled"": false, ""step_index"": 2, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.005866361313097195, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.8014021308869824e-06, ""lbm_max_v"": 0.005866361313097195, ""max_applied_velocity_norm"": 0.005866361313097195, ""phase"": 0.075, ""projected_mass"": 1.0, ""rho_max"": 1.0015896361313097, ""rho_min"": 0.9984103638686903, ""runtime_geometry_projection_enabled"": false, ""step_index"": 3, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.005866361313097195, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.8014021308869824e-06, ""lbm_max_v"": 0.005866361313097195, ""max_applied_velocity_norm"": 0.005866361313097195, ""phase"": 0.1, ""projected_mass"": 1.0, ""rho_max"": 1.0015906361313098, ""rho_min"": 0.9984093638686903, ""runtime_geometry_projection_enabled"": false, ""step_index"": 4, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.005866361313097195, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.8014021308869824e-06, ""lbm_max_v"": 0.005866361313097195, ""max_applied_velocity_norm"": 0.005866361313097195, ""phase"": 0.15, ""projected_mass"": 1.0, ""rho_max"": 1.0015916361313097, ""rho_min"": 0.9984083638686903, ""runtime_geometry_projection_enabled"": false, ""step_index"": 5, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.007042082995889119, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 4.56326978133615e-06, ""lbm_max_v"": 0.007042082995889119, ""max_applied_velocity_norm"": 0.007042082995889119, ""phase"": 0.2, ""projected_mass"": 1.0, ""rho_max"": 1.001710208299589, ""rho_min"": 0.9982897917004111, ""runtime_geometry_projection_enabled"": false, ""step_index"": 6, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.007042082995889119, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 4.56326978133615e-06, ""lbm_max_v"": 0.007042082995889119, ""max_applied_velocity_norm"": 0.007042082995889119, ""phase"": 0.25, ""projected_mass"": 1.0, ""rho_max"": 1.001711208299589, ""rho_min"": 0.9982887917004111, ""runtime_geometry_projection_enabled"": false, ""step_index"": 7, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0001774519625640706, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 1.1498887174151774e-07, ""lbm_max_v"": 0.0001774519625640706, ""max_applied_velocity_norm"": 0.0001774519625640706, ""phase"": 0.3, ""projected_mass"": 1.0, ""rho_max"": 1.0010257451962563, ""rho_min"": 0.9989742548037436, ""runtime_geometry_projection_enabled"": false, ""step_index"": 8, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0001774519625640706, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 1.1498887174151774e-07, ""lbm_max_v"": 0.0001774519625640706, ""max_applied_velocity_norm"": 0.0001774519625640706, ""phase"": 0.35, ""projected_mass"": 1.0, ""rho_max"": 1.0010267451962565, ""rho_min"": 0.9989732548037435, ""runtime_geometry_projection_enabled"": false, ""step_index"": 9, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}]",Step 48 wall velocity only 32^3 ten-step engineering-only diagnostic row.
runtime_geometry_plus_wall_velocity_32_10step,32,10,5,"[0.0, 0.025, 0.05, 0.075, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35]",moving_boundary,engineering,True,True,10,50,1.0,1.0,443,648,205,648,648,0.007042082995889119,0.01,0.9982710917004111,1.0017289082995888,0.007042082995889119,2658,0.007042082995889119,0.002050114988871742,False,False,True,False,False,False,False,False,True,"[{""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0005021311353590662, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.253809757126749e-07, ""lbm_max_v"": 0.0005021311353590662, ""max_applied_velocity_norm"": 0.0005021311353590662, ""phase"": 0.0, ""projected_mass"": 1.0, ""rho_max"": 1.001050213113536, ""rho_min"": 0.9989497868864641, ""runtime_geometry_projection_enabled"": true, ""step_index"": 0, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0005021311353590662, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.253809757126749e-07, ""lbm_max_v"": 0.0005021311353590662, ""max_applied_velocity_norm"": 0.0005021311353590662, ""phase"": 0.025, ""projected_mass"": 1.0, ""rho_max"": 1.0010512131135358, ""rho_min"": 0.998948786886464, ""runtime_geometry_projection_enabled"": true, ""step_index"": 1, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.0005021311353590662, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.253809757126749e-07, ""lbm_max_v"": 0.0005021311353590662, ""max_applied_velocity_norm"": 0.0005021311353590662, ""phase"": 0.05, ""projected_mass"": 1.0, ""rho_max"": 1.001052213113536, ""rho_min"": 0.9989477868864641, ""runtime_geometry_projection_enabled"": true, ""step_index"": 2, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 648, ""active_cell_count_delta_from_original"": 0, ""applied_cell_count"": 648, ""bb_link_count"": 3888, ""bb_max_correction"": 0.005866361313097195, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 3.8014021308869824e-06, ""lbm_max_v"": 0.005866361313097195, ""max_applied_velocity_norm"": 0.005866361313097195, ""phase"": 0.075, ""projected_mass"": 1.0, ""rho_max"": 1.0015896361313097, ""rho_min"": 0.9984103638686903, ""runtime_geometry_projection_enabled"": true, ""step_index"": 3, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 642, ""active_cell_count_delta_from_original"": 6, ""applied_cell_count"": 648, ""bb_link_count"": 3852, ""bb_max_correction"": 0.005866361313097195, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 6.380140213088699e-05, ""lbm_max_v"": 0.005866361313097195, ""max_applied_velocity_norm"": 0.005866361313097195, ""phase"": 0.1, ""projected_mass"": 1.0, ""rho_max"": 1.0015912361313097, ""rho_min"": 0.9984087638686903, ""runtime_geometry_projection_enabled"": true, ""step_index"": 4, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 642, ""active_cell_count_delta_from_original"": 6, ""applied_cell_count"": 648, ""bb_link_count"": 3852, ""bb_max_correction"": 0.005866361313097195, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 6.380140213088699e-05, ""lbm_max_v"": 0.005866361313097195, ""max_applied_velocity_norm"": 0.005866361313097195, ""phase"": 0.15, ""projected_mass"": 1.0, ""rho_max"": 1.0015922361313097, ""rho_min"": 0.9984077638686902, ""runtime_geometry_projection_enabled"": true, ""step_index"": 5, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 642, ""active_cell_count_delta_from_original"": 6, ""applied_cell_count"": 648, ""bb_link_count"": 3852, ""bb_max_correction"": 0.007042082995889119, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 6.456326978133616e-05, ""lbm_max_v"": 0.007042082995889119, ""max_applied_velocity_norm"": 0.007042082995889119, ""phase"": 0.2, ""projected_mass"": 1.0, ""rho_max"": 1.001710808299589, ""rho_min"": 0.9982891917004111, ""runtime_geometry_projection_enabled"": true, ""step_index"": 6, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 471, ""active_cell_count_delta_from_original"": 177, ""applied_cell_count"": 648, ""bb_link_count"": 2826, ""bb_max_correction"": 0.007042082995889119, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.0017745632697813362, ""lbm_max_v"": 0.007042082995889119, ""max_applied_velocity_norm"": 0.007042082995889119, ""phase"": 0.25, ""projected_mass"": 1.0, ""rho_max"": 1.0017289082995888, ""rho_min"": 0.9982710917004111, ""runtime_geometry_projection_enabled"": true, ""step_index"": 7, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 443, ""active_cell_count_delta_from_original"": 205, ""applied_cell_count"": 648, ""bb_link_count"": 2658, ""bb_max_correction"": 0.0001774519625640706, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.002050114988871742, ""lbm_max_v"": 0.0001774519625640706, ""max_applied_velocity_norm"": 0.0001774519625640706, ""phase"": 0.3, ""projected_mass"": 1.0, ""rho_max"": 1.0010462451962565, ""rho_min"": 0.9989537548037436, ""runtime_geometry_projection_enabled"": true, ""step_index"": 8, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}, {""active_cell_count"": 443, ""active_cell_count_delta_from_original"": 205, ""applied_cell_count"": 648, ""bb_link_count"": 2658, ""bb_max_correction"": 0.0001774519625640706, ""has_inf"": false, ""has_nan"": false, ""hydro_force_max_norm"": 0.002050114988871742, ""lbm_max_v"": 0.0001774519625640706, ""max_applied_velocity_norm"": 0.0001774519625640706, ""phase"": 0.35, ""projected_mass"": 1.0, ""rho_max"": 1.0010472451962564, ""rho_min"": 0.9989527548037436, ""runtime_geometry_projection_enabled"": true, ""step_index"": 9, ""wall_velocity_application_enabled"": true, ""wall_velocity_cap_lbm"": 0.01}]",Step 48 runtime geometry plus wall velocity 32^3 ten-step engineering-only diagnostic row.
