candidate_id,geometry_type,geometry_source,mode,reaction_transfer_mode,quality_check_enabled,quality_check_strict,quality_pass,quality_severity,quality_warnings_count,quality_reasons_count,quality_gate_strict,quality_report_path,driver_timing_path,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count_min,bb_link_count_max,active_reaction_particle_count_max,area_scale_final,area_scale_min,area_scale_max,raw_area_scale_final,has_nan,has_inf,stable,notes
real_candidate_smoke_mesh,mesh,configs/step26_real_candidate_smoke_mesh_geometry.json,moving_boundary,engineering,True,True,True,ok,0,0,True,outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/geometry_quality_report.json,outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/driver_timing.json,64,4096,20,5,20,100,0.9954622983932495,1.0043507814407349,0.005689762067049742,0.9999962449073792,0.026136981323361397,0.605826735496521,110592,0.0,0.4173511266708374,498338,498714,4096,1.0,1.0,1.0,1.0,False,False,True,Step 29 controlled real geometry 64^3 short-window stability envelope; not real squid validation
real_candidate_smoke_mesh,mesh,configs/step26_real_candidate_smoke_mesh_geometry.json,moving_boundary,link_area_experimental,True,True,True,ok,0,0,True,outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/geometry_quality_report.json,outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/driver_timing.json,64,4096,20,5,20,100,0.9954623579978943,1.0043507814407349,0.005689778830856085,0.9999967217445374,0.026136916130781174,0.6058268547058105,110592,0.0,0.4173510670661926,498338,498714,4096,0.8084830641746521,0.25,2.0,0.8084830641746521,False,False,True,Step 29 controlled real geometry 64^3 short-window stability envelope; not real squid validation
real_candidate_smoke_voxel,voxel,configs/step26_real_candidate_smoke_voxel_geometry.json,moving_boundary,engineering,True,True,True,ok,0,0,True,outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/geometry_quality_report.json,outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/driver_timing.json,64,4096,20,5,20,100,0.9912939667701721,1.008886456489563,0.0062076859176158905,0.9996681809425354,0.029221393167972565,0.09944122284650803,31116,0.0,0.41914668679237366,101868,102144,4096,1.0,1.0,1.0,1.0,False,False,True,Step 29 controlled real geometry 64^3 short-window stability envelope; not real squid validation
real_candidate_smoke_voxel,voxel,configs/step26_real_candidate_smoke_voxel_geometry.json,moving_boundary,link_area_experimental,True,True,True,ok,0,0,True,outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/geometry_quality_report.json,outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/driver_timing.json,64,4096,20,5,20,100,0.9912940263748169,1.0088865756988525,0.006207805592566729,0.9996678233146667,0.029222209006547928,0.09944118559360504,31116,0.0,0.4191468060016632,101868,102144,4096,0.7987391352653503,0.25,2.0,0.7987391352653503,False,False,True,Step 29 controlled real geometry 64^3 short-window stability envelope; not real squid validation
