actual,artifact_path,check,expected,pass,summary_key
True,outputs/step93_taichi_ggui_visualization_enablement_plan/taichi_ggui_visualization_enablement_plan.json,step93_taichi_ggui_visualization_enablement_plan_pass,True,True,step93_taichi_ggui_visualization_enablement_plan_pass
True,outputs/step93_taichi_ggui_visualization_enablement_guard/taichi_ggui_visualization_enablement_guard.json,step93_taichi_ggui_visualization_enablement_guard_pass,True,True,step93_taichi_ggui_visualization_enablement_guard_pass
True,outputs/step93_step92_regression_guard/step92_regression_guard.json,step93_step92_regression_guard_pass,True,True,step93_step92_regression_guard_pass
True,outputs/step93_step91_regression_guard/step91_regression_guard.json,step93_step91_regression_guard_pass,True,True,step93_step91_regression_guard_pass
True,outputs/step93_step90_regression_guard/step90_regression_guard.json,step93_step90_regression_guard_pass,True,True,step93_step90_regression_guard_pass
True,outputs/step93_output_guard/output_guard.json,step93_output_guard_pass,True,True,output_guard_pass
True,outputs/step93_artifact_manifest/artifact_summary.json,step93_artifact_budget_pass,True,True,artifact_budget_pass
