step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,6.035491222310963,37.54596708624487,0.8615124078781436
50,43.782274850618165,9.622669239330788,34.159605611287375,0.7802154120094806
75,43.789326306790215,12.447033791839957,31.34229251495026,0.7157518774179028
100,43.477226117259576,85.16191235157888,41.6846862343193,0.48947569498239996
125,43.20204678856717,77.596507297243,34.39446050867582,0.44324753402783446
150,43.05291871294179,74.38878440856676,31.335865695624975,0.4212444919588748
175,39.984072952558535,67.82071415852778,27.836641205969244,0.4104445308685837
200,41.372371694923146,58.493744869583296,17.12137317466015,0.2927043432222315
225,41.43317982946644,55.076307853825796,13.643128024359356,0.24771319204200534
250,41.584631815006546,14.309633463111695,27.27499835189485,0.6558913031436817
