candidate_id,geometry_type,manifest_pass,quality_pass,quality_severity,normalization_pass,source_file,normalization_report_path,quality_report_path,scope_note
real_candidate_smoke_mesh,mesh,True,True,ok,True,data/geometry_fixtures/step25_real_candidate_smoke_mesh.obj,outputs/step25_real_geometry_intake_smoke/real_candidate_smoke_mesh/normalization_report.json,outputs/step25_real_geometry_intake_smoke/real_candidate_smoke_mesh/geometry_quality_report.json,Step 25 intake only; no FSI driver validation and no real squid validation claim
real_candidate_smoke_voxel,voxel,True,True,ok,True,data/geometry_fixtures/voxel_sphere.npy,outputs/step25_real_geometry_intake_smoke/real_candidate_smoke_voxel/normalization_report.json,outputs/step25_real_geometry_intake_smoke/real_candidate_smoke_voxel/geometry_quality_report.json,Step 25 intake only; no FSI driver validation and no real squid validation claim
