metric,value
bridge_import_pass_count,4
bridge_import_row_count,4
canonical_import_pass_count,6
equal_value_count,2
equality_pair_count,1
fsidriver_import_execution_audit_pass,True
identity_pair_count,1
legacy_import_pass_count,2
no_output_writes,True
output_snapshot_unchanged,True
pass_count,6
row_count,6
runtime_object_construction_required,False
same_object_count,2
solver_run,False
symbol_pair_pass_count,2
symbol_pair_row_count,2
