case,reaction_transfer_mode,step_index,driver_lbm_step,requested_phase,selected_phase,report_pass,finite_pass,cap_pass,applied_cell_count,max_applied_velocity_norm,mean_applied_velocity_norm,after_solid_vel_norm_max,wall_velocity_cap_lbm,lbm_population_update_count,apply_to_lbm_solid_vel,apply_to_lbm_populations,modify_bounceback_formula
experimental_48_link_area_scale_0075,link_area_experimental,30,30,0.75,0.75,True,True,True,2136,0.0054879465813106685,0.003526823294996447,0.006480984762305344,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,31,31,0.775,0.75,True,True,True,2136,0.0054879465813106685,0.003526823294996447,0.006717575511530817,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,32,32,0.8,0.75,True,True,True,2136,0.0054879465813106685,0.003526823294996447,0.006975239867511502,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,33,33,0.825,0.75,True,True,True,2136,0.0054879465813106685,0.003526823294996447,0.007243706822020654,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,34,34,0.85,0.75,True,True,True,2136,0.0054879465813106685,0.003526823294996447,0.0073363423594075,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,35,35,0.875,0.75,True,True,True,2136,0.0054879465813106685,0.003526823294996447,0.0072538266183660716,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,36,36,0.9,1.0,True,True,True,2136,0.00022020421404943082,0.00014151401444223728,0.006206624424951518,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,37,37,0.925,1.0,True,True,True,2136,0.00022020421404943082,0.00014151401444223728,0.0062008497378757636,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,38,38,0.95,1.0,True,True,True,2136,0.00022020421404943082,0.00014151401444223728,0.006151538919943072,0.01,0,True,False,False
experimental_48_link_area_scale_0075,link_area_experimental,39,39,0.975,1.0,True,True,True,2136,0.00022020421404943082,0.00014151401444223728,0.006075275075859723,0.01,0,True,False,False
