candidate_id,geometry_type,n_grid,projected_mass,projected_volume_raw,projected_volume_clamped,max_phi_raw,active_cell_count,solid_phi_min,solid_phi_max,has_nan,has_inf,projection_pass,scope_note
real_candidate_smoke_mesh,mesh,32,0.6058261394500732,0.6058261394500732,0.5182793736457825,2.044157028198242,23961,0.0,1.0,False,False,True,Step 26 projection-only scale diagnostics; no FSI driver long-run and no real squid validation claim
real_candidate_smoke_mesh,mesh,48,0.6058260202407837,0.6058260798454285,0.31719136238098145,6.889852523803711,68954,0.0,1.0,False,False,True,Step 26 projection-only scale diagnostics; no FSI driver long-run and no real squid validation claim
real_candidate_smoke_mesh,mesh,64,0.6058260798454285,0.6058260798454285,0.18971006572246552,16.346982955932617,110592,0.0,1.0,False,False,True,Step 26 projection-only scale diagnostics; no FSI driver long-run and no real squid validation claim
real_candidate_smoke_voxel,voxel,32,0.0994410514831543,0.0994410514831543,0.09256837517023087,1.8842977285385132,5286,0.0,1.0,False,False,True,Step 26 projection-only scale diagnostics; no FSI driver long-run and no real squid validation claim
real_candidate_smoke_voxel,voxel,48,0.09944108128547668,0.09944108128547668,0.08012896031141281,3.04876446723938,14141,0.0,1.0,False,False,True,Step 26 projection-only scale diagnostics; no FSI driver long-run and no real squid validation claim
real_candidate_smoke_voxel,voxel,64,0.09944107383489609,0.09944107383489609,0.06377862393856049,4.347363471984863,31116,0.0,1.0,False,False,True,Step 26 projection-only scale diagnostics; no FSI driver long-run and no real squid validation claim
