step,lbm_open_boundary_semantics,row_role,step135_interior_reflection_candidate,step136_ramped_throughput_calibration_candidate,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,open_boundary_inlet_ramp_steps,open_boundary_inlet_ramp_profile,open_boundary_inlet_ramp_factor,open_boundary_flux_control_target_scale,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_target_scale,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,x_profile_flux_samples,x_profile_ux_mean_samples,x_profile_rho_mean_samples,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,False,2,True,0.7,10,linear,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,2,0.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0"":0.0,""2"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""7"":0.0}","{""0"":0.0,""2"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""7"":0.0}","{""0"":1.0,""2"":1.0,""4"":1.0,""5"":1.0,""6"":1.0,""7"":1.0}",0:0;2:0;4:0;5:0;6:0;7:0,0.0,False,False
5,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,False,2,True,0.7,10,linear,0.5,0.95,0.13093502706869015,0.000859059398496391,0.000859059398496391,0.13007596767019375,0.004013229627162218,0.5,0.005,0.006753941066563129,0.012008707039058208,0.09389734268188477,3.732740879058838e-06,0.0938936099410057,0.004013229627162218,8.41733708512038e-05,8.41733708512038e-05,2.508268721612694e-07,2.508268721612694e-07,0.0005,0.5,0.01683467417024076,0,0,0.0,2,0.95,0,0,0.0,0.09389734268188477,0.00039961934089660645,4.947253910358995e-05,5.7903631386579946e-05,5.369600194171653e-05,0.0,0.9999108053743839,6.311041990703872e-08,0.00016671046811734874,0.00018953718419504565,2.3219734455874247e-05,0.00016671046811734874,0.2206333863837495,"{""0"":0.13782634428283175,""2"":0.01952501772364266,""4"":0.00016671046811734874,""5"":2.3219734455874247e-05,""6"":0.00018953718419504565,""7"":0.000859059398496391}","{""0"":0.008475204114802182,""2"":0.001217994013131829,""4"":1.0419287946206168e-05,""5"":1.4512361303786747e-06,""6"":1.1846281211091991e-05,""7"":5.369600194171653e-05}","{""0"":1.0164113715291023,""2"":1.001850701868534,""4"":1.000010222196579,""5"":0.9999981969594955,""6"":0.9999827742576599,""7"":0.9999108053743839}",0:0.137826344283;2:0.0195250177236;4:0.000166710468117;5:2.32197344559e-05;6:0.000189537184195;7:0.000859059398496,0.003229284193366766,False,False
10,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,False,2,True,0.7,10,linear,1.0,0.95,0.3047460650314415,0.009077928893177021,0.009077928893177021,0.2956681361382645,0.02313850075006485,0.5,0.005,0.046927325427532196,0.1506536453962326,0.27292171120643616,0.006422342732548714,0.26649936847388744,0.02313850075006485,0.0005851452006027102,0.0005851452006027102,1.4461563750955975e-06,1.4461563750955975e-06,0.0005,0.5,0.11702904012054205,0,0,0.0,2,0.95,0,0,0.0,0.27292171120643616,0.0062865931540727615,0.0004780653107445687,0.0006628347327932715,0.0005679414316546172,0.0,0.9989945031702518,3.0665973374404927e-06,0.045359879734721525,0.0068655666365995596,0.014871826302443762,0.045359879734721525,0.7562921804509535,"{""0"":0.3207853316120437,""2"":0.17939296603930666,""4"":0.045359879734721525,""5"":0.014871826302443762,""6"":0.0068655666365995596,""7"":0.009077928893177021}","{""0"":0.019292257260531187,""2"":0.010975397366564721,""4"":0.0028212512843310833,""5"":0.0009284491134167183,""6"":0.00042921641943394206,""7"":0.0005679414316546172}","{""0"":1.0393243357539177,""2"":1.0215780064463615,""4"":1.0047985091805458,""5"":1.0010839030146599,""6"":0.9997182972729206,""7"":0.9989945031702518}",0:0.320785331612;2:0.179392966039;4:0.0453598797347;5:0.0148718263024;6:0.0068655666366;7:0.00907792889318,0.013535702601075172,False,False
15,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,False,2,True,0.7,10,linear,1.0,0.95,0.31947144555393825,0.08000661768664427,0.08000661768664427,0.23946482786729398,0.04616275802254677,0.5,0.005,0.1057099923491478,0.5673061013221741,0.3271319568157196,0.11729328334331512,0.20983867347240448,0.04616275802254677,0.0013184892013669014,0.0013184892013669014,2.885172534661251e-06,2.885172534661251e-06,0.0005,0.5,0.2636978402733803,0,0,0.0,2,0.95,0,0,0.0,0.3271319568157196,0.050613902509212494,0.0036251998972147703,0.006526720244437456,0.005012137058656663,0.0,0.9976757951080799,7.42516376047577e-05,0.22473867150564764,0.10144978929888554,0.15768271097535907,0.22473867150564764,1.2680174744572514,"{""0"":0.3362857321620403,""2"":0.3285624455172417,""4"":0.22473867150564764,""5"":0.15768271097535907,""6"":0.10144978929888554,""7"":0.08000661768664427}","{""0"":0.02014677948318422,""2"":0.019734585424885154,""4"":0.013695476460270584,""5"":0.009702444600407034,""6"":0.006302987836534157,""7"":0.005012137058656663}","{""0"":1.0433153957128525,""2"":1.040604643523693,""4"":1.0256133303046227,""5"":1.0157213881611824,""6"":1.0059303268790245,""7"":0.9976757951080799}",0:0.336285732162;2:0.328562445517;4:0.224738671506;5:0.157682710975;6:0.101449789299;7:0.0800066176866,0.02577380510047078,False,False
20,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,False,False,2,True,0.7,10,linear,1.0,0.95,0.3037989600288313,0.383163339840737,0.383163339840737,-0.07936437981190575,0.04785264655947685,0.5,0.005,0.12138140201568604,1.1664328575134277,0.3031977415084839,0.3287750482559204,-0.025577306747436523,0.04785264655947685,0.0015142771881073713,0.0015142771881073713,2.990790562762413e-06,2.990790562762413e-06,0.0005,0.5,0.30285543762147427,0,0,0.0,2,0.95,0,0,0.0,0.3287750482559204,0.3112833499908447,0.01790546253323555,0.030642379075288773,0.024011578876525164,0.0,0.9973238185048103,9.326978036814641e-05,0.3603556339054075,0.3769156474572599,0.36951112350297644,0.3603556339054075,0.9836944411590264,"{""0"":0.31978837897771717,""2"":0.3258608337132788,""4"":0.3603556339054075,""5"":0.36951112350297644,""6"":0.3769156474572599,""7"":0.383163339840737}","{""0"":0.019170429673977196,""2"":0.019587641640100628,""4"":0.021734016248956323,""5"":0.02245872060302645,""6"":0.023212927975691855,""7"":0.024011578876525164}","{""0"":1.0426161289215088,""2"":1.039705641567707,""4"":1.0363757908344269,""5"":1.0283866673707962,""6"":1.014891393482685,""7"":0.9973238185048103}",0:0.319788378978;2:0.325860833713;4:0.360355633905;5:0.369511123503;6:0.376915647457;7:0.383163339841,0.02990562468767166,False,False
