step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.9999859929084778,1.0019539594650269,1.0000660139638942,101574.70490628481,6.7049062848091125,6.60139638942296e-05
10,0.9998377561569214,1.004794716835022,1.0002699355144704,101595.41681033373,27.41681033372879,0.00026993551447039213
15,0.9994869828224182,1.0070195198059082,1.0005747027273824,101626.37140661478,58.371406614780426,0.0005747027273824475
20,0.9989883899688721,1.0094428062438965,1.0009772637530354,101667.2587248683,99.25872486829758,0.000977263753035381
25,0.9983764886856079,1.0118571519851685,1.001470483559587,101717.35407418013,149.3540741801262,0.0014704835595869387
30,0.9976783990859985,1.0142618417739868,1.0020488308327156,101776.09565001726,208.0956500172615,0.002048830832715634
35,0.9969154596328735,1.0166847705841064,1.0027091423485008,101843.16217005253,275.1621700525284,0.0027091423485007915
40,0.9961028695106506,1.0191066265106201,1.00344870291432,101918.27785760164,350.2778576016426,0.0034487029143198903
45,0.9952519536018372,1.0215330123901367,1.004265779431583,102001.26668530703,433.2666853070259,0.0042657794315830375
50,0.9943711757659912,1.0239628553390503,1.0051591338275239,102092.00290459394,524.0029045939445,0.005159133827523871
55,0.9934667348861694,1.0263968706130981,1.0061279516256336,102190.40379071236,622.4037907123566,0.00612795162563363
60,0.9925432801246643,1.028834581375122,1.0071717217645568,102296.4174361825,728.4174361824989,0.00717172176455674
65,0.9916041493415833,1.0312761068344116,1.0082901617783229,102410.0151515007,842.0151515007019,0.008290161778322916
70,0.9906520247459412,1.033721923828125,1.0094831536847348,102531.18495345116,963.1849534511566,0.009483153684734923
75,0.9896900057792664,1.0361720323562622,1.0107504625270107,102659.90297794342,1091.9029779434204,0.010750462527010677
80,0.988739013671875,1.0386223793029785,1.0120868478615892,102795.63696360588,1227.6369636058807,0.012086847861589091
85,0.9879055023193359,1.0410594940185547,1.0134486212191496,102933.94955998659,1365.9495599865913,0.013448621219149647
90,0.9871990084648132,1.0413832664489746,1.0146420737558293,103055.16614723206,1487.1661472320557,0.014642073755829155
95,0.9868490099906921,1.040610909461975,1.0155249700864522,103144.84016174078,1576.8401617407799,0.015524970086452228
100,0.9872499704360962,1.0400900840759277,1.0161883829087581,103212.22167527676,1644.2216752767563,0.016188382908758233
105,0.9881500601768494,1.039054274559021,1.0166502957494616,103259.13723868132,1691.1372386813164,0.016650295749461606
110,0.9893865585327148,1.0378553867340088,1.016932454951361,103287.79558449984,1719.795584499836,0.016932454951361017
115,0.9909206628799438,1.0365042686462402,1.0170525294172834,103299.99130785465,1731.9913078546524,0.017052529417283517
120,0.9926695823669434,1.0350196361541748,1.0170217341101988,103296.86349010468,1728.8634901046753,0.017021734110198836
125,0.9945877194404602,1.033460259437561,1.0168494199729503,103279.36188781261,1711.3618878126144,0.016849419972950284
130,0.9966378808021545,1.031846046447754,1.0165421981200171,103248.15797865391,1680.1579786539078,0.01654219812001721
135,0.9987882375717163,1.030190110206604,1.0161050185003677,103203.75451904535,1635.754519045353,0.016105018500367763
140,1.0010216236114502,1.0284943580627441,1.0155414773506906,103146.51677155495,1578.516771554947,0.01554147735069064
145,1.0033222436904907,1.0267646312713623,1.0148542012946555,103076.71151709557,1508.7115170955658,0.01485420129465546
150,1.0056753158569336,1.0250060558319092,1.0140450784423645,102994.53052723408,1426.5305272340775,0.0140450784423645
155,1.0080664157867432,1.023219108581543,1.0131154636586603,102900.1114128828,1332.1114128828049,0.013115463658660256
160,1.0101503133773804,1.021386742591858,1.0120678147102724,102793.70380449295,1225.7038044929504,0.012067814710272433
165,1.0088112354278564,1.0193763971328735,1.0109250006707833,102677.63046813011,1109.6304681301117,0.010925000670783235
170,1.0073972940444946,1.016659140586853,1.0097854221445082,102561.8857563734,993.8857563734055,0.009785422144508166
175,1.0059007406234741,1.0171324014663696,1.0087645142864397,102458.1941870451,890.1941870450974,0.0087645142864396
180,1.0019291639328003,1.0185978412628174,1.0078582326542977,102366.14497423172,798.14497423172,0.00785823265429781
185,0.9988726377487183,1.0196369886398315,1.0070614740991919,102285.21980130672,717.2198013067245,0.007061474099191916
190,0.9964740872383118,1.0203279256820679,1.0063741927005223,102215.41400420666,647.4140042066574,0.006374192700522383
195,0.994770348072052,1.0206753015518188,1.005780614624956,102155.12546622753,587.1254662275314,0.005780614624956004
200,0.9935016632080078,1.0207833051681519,1.0052737688948532,102103.64615911245,535.6461591124535,0.005273768894853236
205,0.9925962686538696,1.020676612854004,1.0048467271404355,102060.27238219976,492.27238219976425,0.004846727140435612
210,0.9921567440032959,1.0203964710235596,1.0044929005614076,102024.33492422104,456.3349242210388,0.004492900561407518
215,0.9919661283493042,1.0199726819992065,1.0042074361549622,101995.34087538719,427.3408753871918,0.004207436154962112
220,0.9919630289077759,1.0194376707077026,1.0039862281711516,101972.87322288752,404.873222887516,0.003986228171151505
225,0.9920867681503296,1.0188101530075073,1.0038260190396158,101956.6011018157,388.60110181570053,0.0038260190396158292
230,0.9923681020736694,1.0181044340133667,1.0037243097366808,101946.2706913352,378.27069133520126,0.003724309736680857
235,0.9927172660827637,1.017329216003418,1.0036796178649958,101941.7314273119,373.7314273118973,0.003679617864995838
240,0.9931529760360718,1.0164915323257446,1.0036938294959645,101943.17487424612,375.17487424612045,0.0036938294959644813
245,0.9938087463378906,1.015573263168335,1.0037806468898995,101951.99274331331,383.99274331331253,0.0037806468898995012
250,0.9952236413955688,1.0145434141159058,1.003979989185474,101972.23954159021,404.2395415902138,0.003979989185473907
