step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
5,2.3227934073551646,0.019025669005309866,2.3037677383498547,0.9918091428428095
10,5.071840796337953,0.20065606092139399,4.871184735416559,0.9604372319678736
15,7.454887642922156,0.622493418216702,6.832394224705454,0.9164986183517183
20,10.021465261948961,1.221386734871801,8.80007852707716,0.8781229388172057
25,12.541118565600318,1.9547686157339048,10.586349949866413,0.8441312387321064
30,15.084711285883031,2.7892145329246336,12.295496752958398,0.8150965915048762
35,17.638029338234343,3.6987283112441673,13.939301026990176,0.7902980973488715
40,20.201154858950908,4.664862413558762,15.536292445392146,0.7690794191653942
45,22.775590661042962,5.673800135940091,17.10179052510287,0.7508824152848438
50,25.36074322428412,6.715377739662554,18.645365484621568,0.7352057989675848
55,27.95673978617525,7.782094845694944,20.174644940480306,0.721637969762725
60,30.56379763917738,8.868398818968403,21.69539882020898,0.7098397612867099
65,33.181737645720546,9.970223720367954,23.21151392535259,0.6995267750345252
70,35.810959897694126,11.084905826008416,24.72605407168571,0.6904605222067176
75,38.451178583887355,12.228791781737556,26.2223868021498,0.6819657489806585
80,41.10268297463438,13.689114928692407,27.41356804594197,0.6669532512721774
85,43.765659933411825,16.88872293222677,26.876937001185055,0.614110173183211
90,43.91645931528973,22.763120059830452,21.153339255459276,0.4816722382738774
95,43.67536743937217,28.109077694204203,15.566289745167964,0.35640890180892615
100,43.760718807218026,32.31423872287402,11.446480084344003,0.26156974556953544
105,43.667345214252876,36.20482857263532,7.462516641617555,0.17089467209428189
110,43.63098580110068,39.62293679984583,4.008049001254847,0.0918624442621174
115,43.56977119961542,42.76328866082379,0.8064825387916272,0.018510139405982146
120,43.5083252295327,45.67950766815244,2.171182438619738,0.04753077582168157
125,43.443295699697366,48.429769100779964,4.986473401082598,0.10296298110994485
130,43.37526115058346,51.05790185100329,7.6826407004198245,0.1504691814959267
135,43.30520481664464,53.59638351941739,10.291178702772747,0.19201255806829512
140,43.233403795788206,56.068547360432376,12.83514356464417,0.22891878189984893
145,43.160045655103545,58.49277198458156,15.332726329478014,0.2621302736946653
150,43.08555193883001,60.88232634871631,17.796774409886304,0.2923142967295885
155,43.00992291266533,63.24180888844946,20.23188597578413,0.3199131449808878
160,42.93340060735748,65.44692555901102,22.513524951653544,0.34399667760334973
165,42.85258307725725,66.46894442788027,23.616361350623023,0.35529917849450887
170,42.737969286291964,64.4896184176846,21.751649131392632,0.3372891585512593
175,42.52063113330055,61.312059960661884,18.791428827361337,0.30648829674648037
180,42.24511799890076,59.014490881520715,16.769372882619955,0.2841568677816209
185,42.10988533738001,56.755141332740486,14.645255995360479,0.2580428072498171
190,42.06559587264242,54.71333285727354,12.647736984631123,0.2311637095408591
195,41.98292770246158,52.87945158782365,10.896523885362072,0.20606348133669322
200,41.94360467823891,51.19756452388207,9.253959845643159,0.18075000113191858
205,41.919287074842615,49.65716331599903,7.737876241156414,0.15582598208269682
210,41.90207947541079,48.23341553336631,6.331336057955525,0.13126451834155747
215,41.8976033576725,46.904380747665726,5.006777389993225,0.10674434477513906
220,41.899064501884,45.651130443767656,3.7520659418836573,0.08218998972008794
225,41.90653119287531,44.45850236724414,2.5519711743688234,0.05740119523794506
230,41.91874381724045,43.31069690446331,1.3919530872228663,0.03213878294993265
235,41.93437908986003,42.17507104296378,0.2406919531037488,0.005706972084494078
240,41.953077315101936,40.93150463366697,1.021572681434968,0.024350363473032533
245,41.974294521595496,39.23825533114534,2.736039190450157,0.06518368495848055
250,42.00764920765839,36.60442753708321,5.403221670575178,0.1286247093681719
