step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9994313716888428,1.055232286453247,1.0108475934610794,102669.76837265491,1101.7683726549149,0.010847593461079424
50,0.9968344569206238,1.0538724660873413,1.0210979968900942,103710.88134813309,2142.881348133087,0.021097996890094194
75,0.9942158460617065,1.0475951433181763,1.030495424200936,104665.35924524069,3097.3592452406883,0.030495424200936202
100,1.013541579246521,1.041128396987915,1.0321582451828937,104834.24864673615,3266.248646736145,0.032158245182893674
125,0.9780330061912537,1.038084626197815,1.0216875471076128,103770.760784626,2202.760784626007,0.021687547107612705
150,0.9697327017784119,1.0353859663009644,1.004670005228908,102042.32309108973,474.3230910897255,0.004670005228907978
175,0.9691962003707886,1.0409494638442993,0.9905843290347176,100611.6691313982,-956.330868601799,-0.009415670965282362
200,0.9671298861503601,1.0259544849395752,0.9840299932887072,99945.95835834742,-1622.041641652584,-0.01597000671129277
225,0.9217521548271179,1.0279825925827026,0.9822930348907946,99769.53896778822,-1798.4610322117805,-0.017706965109205462
250,0.9320865273475647,1.013594388961792,0.9779487594072463,99328.2995954752,-2239.700404524803,-0.022051240592753655
