step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,6.151610507286735,37.429847801269105,0.8588479884327538
50,43.78227480669423,9.76471228033741,34.017562526356826,0.7769711070644415
75,43.789329457024266,12.542964306540345,31.24636515048392,0.713561169762824
100,43.47374020057738,85.17429085208593,41.70055065150855,0.48959081706856733
125,43.19174111152047,77.39842568427399,34.20668457275352,0.4419558184851261
150,43.044162289887666,74.19959235631904,31.15543006643138,0.41988680903821834
175,39.99504272601865,67.65581629820481,27.66077357218616,0.4088454634892952
200,41.37109323271591,58.20238007592607,16.831286843210165,0.2891855422622484
225,41.447637390200185,54.88822525253548,13.440587862335292,0.2448719702722475
250,41.59589873615973,14.709585912146114,26.88631282401362,0.6463693210369579
