step,lbm_open_boundary_semantics,row_role,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,43.58145830855584,6.151610507286735,6.151610507286735,37.429847801269105,15.93483829498291,0.25,0.005,19.40625762939453,254.76747131347656,43.50697708129883,5.111741542816162,38.395235538482666,15.93483829498291,0.0018266953993588686,0.0018266953993588686,7.530642506026197e-06,7.530642506026197e-06,0.0005,0.5,0.3653390798717737,0,0,0.0,2,0,0,0.0,43.50697708129883,5.937570571899414,0.001526486943475902,0.0031197690404951572,0.002922169971955405,0.0,0.9948729486231092,2.412192101936135e-06,0.0,5.763356741780178,5.351794018657228,4.9201733017260665,0.9368858341979452,0:43.5814583086;24:0;47:6.15161050729,0.010147410936691172,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,43.78227480669423,9.76471228033741,9.76471228033741,34.017562526356826,23.908252716064453,0.25,0.005,29.725040435791016,890.51025390625,43.77075958251953,9.286641120910645,34.48411846160889,23.908252716064453,0.0027983812615275383,0.0027983812615275383,1.1298796380287968e-05,1.1298796380287968e-05,0.0005,0.5,0.5596762523055077,0,0,0.0,2,0,0,0.0,43.77075958251953,9.66873550415039,0.0015196824679151177,0.005021876655519009,0.004653010053292977,0.0,0.991767116834626,1.9352133041262787e-06,47.65499302211982,9.584319344339853,9.3941011079093,9.193407126775952,0.9815260367311792,0:43.7822748067;24:47.6549930221;47:9.76471228034,0.018879393929006474,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,43.789329457024266,12.542964306540345,12.542964306540345,31.24636515048392,27.527910232543945,0.25,0.005,34.4634895324707,1704.15771484375,43.79195022583008,13.850641250610352,29.941308975219727,27.527910232543945,0.003244240302592516,0.003244240302592516,1.3009410395170562e-05,1.3009410395170562e-05,0.0005,0.5,0.6488480605185032,0,0,0.0,2,0,0,0.0,43.79195022583008,11.9330472946167,0.0012410038616508245,0.006456559989601374,0.005984960331749664,0.0,0.9904257791479504,2.7201666700988764e-05,50.49108262778485,13.282170179999923,15.805865671640923,21.21274041557998,1.0589339055261546,0:43.789329457;24:50.4910826278;47:12.5429643065,0.027000403121494054,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,43.47374020057738,85.17429085208593,85.17429085208593,-41.70055065150855,5.543147087097168,0.25,0.005,8.203298568725586,2313.74755859375,43.49989318847656,84.74898529052734,-41.24909210205078,5.543147087097168,0.0007727784104645252,0.0007727784104645252,2.619634869915899e-06,2.619634869915899e-06,0.0005,0.5,0.15455568209290504,0,0,0.0,2,0,5,0.05,84.74898529052734,85.5186538696289,0.011818711645901203,0.043397922068834305,0.040384702750663,0.0,0.9967459186432718,0.0006529403362775082,53.371797176265545,85.12680923271924,84.59034643946097,84.93204581662496,0.9994425357829025,0:43.4737402006;24:53.3717971763;47:85.1742908521,0.020786890948441283,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,43.19174111152047,77.39842568427399,77.39842568427399,-34.20668457275352,-11.750567436218262,0.25,0.005,14.128509521484375,2479.06005859375,43.20225143432617,78.43141174316406,-35.22916030883789,-11.750567436218262,-0.0013299635611474514,0.0013299635611474514,-5.553198207053356e-06,5.553198207053356e-06,0.0005,0.5,0.2659927122294903,0,0,0.0,2,0,5,0.04,78.43141174316406,77.59539794921875,0.005038238130509853,0.03958221152424812,0.03644217685765511,0.0,1.0037123426823173,6.746917394206659e-05,72.65872030148688,77.79804484352286,78.22791683076778,78.69613594169118,1.005163143251505,0:43.1917411115;24:72.6587203015;47:77.3984256843,0.011657974588266317,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,43.044162289887666,74.19959235631904,74.19959235631904,-31.15543006643138,-20.18130111694336,0.25,0.005,25.02412223815918,2993.07861328125,43.04683303833008,74.70832824707031,-31.661495208740234,-20.18130111694336,-0.0023558661341667175,0.0023558661341667175,-9.53747712628683e-06,9.53747712628683e-06,0.0005,0.5,0.4711732268333435,0,0,0.0,2,0,5,0.03333333333333333,74.70832824707031,74.28585815429688,0.003062770003452897,0.03834094479680061,0.03481792917806085,0.0,1.0071214892125084,3.953843813141948e-05,76.12648445682765,74.40061558441036,74.60913625361214,74.82454750912336,1.002709222809823,0:43.0441622899;24:76.1264844568;47:74.1995923563,0.0036592074607105173,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,39.99504272601865,67.65581629820481,67.65581629820481,-27.66077357218616,-24.01791763305664,0.25,0.005,30.03150177001953,3693.07373046875,40.31828308105469,68.37027740478516,-28.05199432373047,-24.01791763305664,-0.0028272843919694424,0.0028272843919694424,-1.1350623026373796e-05,1.1350623026373796e-05,0.0005,0.5,0.5654568783938885,0,0,0.0,2,0,5,0.02857142857142857,68.37027740478516,68.27465057373047,0.0012568203965201974,0.03565517067909241,0.031700841175715325,0.0,1.0085943252805951,3.321867910220934e-05,66.92742756870668,67.73980788567698,67.8174805259205,67.87247930210309,1.0012414540547698,0:39.995042726;24:66.9274275687;47:67.6558162982,-0.004279967670921042,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,41.37109323271591,58.20238007592607,58.20238007592607,-16.831286843210165,-22.94683265686035,0.25,0.005,28.942203521728516,4467.97607421875,41.35941696166992,58.32246780395508,-16.963050842285156,-22.94683265686035,-0.002724891062825918,0.002724891062825918,-1.0844440112123266e-05,1.0844440112123266e-05,0.0005,0.5,0.5449782125651836,0,0,0.0,2,0,5,0.025,58.32246780395508,58.4213981628418,-0.00014765426749363542,0.031367573887109756,0.027274530177093047,0.001890359168241966,1.0084785847785567,1.678603343368274e-05,60.59544391435125,58.133871474615916,58.09411608778758,58.08229535893103,0.9988229244023906,0:41.3710932327;24:60.5954439144;47:58.2023800759,-0.009436677301580716,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,2,True,0.7,41.447637390200185,54.88822525253548,54.88822525253548,-13.440587862335292,-19.674863815307617,0.25,0.005,24.856252670288086,5129.22607421875,41.44159698486328,54.76781463623047,-13.326217651367188,-19.674863815307617,-0.0023399158380925655,0.0023399158380925655,-9.29814086703118e-06,9.29814086703118e-06,0.0005,0.5,0.4679831676185131,0,0,0.0,2,0,5,0.022222222222222223,54.76781463623047,54.9675407409668,0.00019638740923255682,0.02999635972082615,0.025751498152329074,0.0,1.007303420785244,1.0925253460309559e-05,24.062955901406063,54.784946417600906,54.677356284640425,54.55457569944758,0.9981183790428749,0:41.4476373902;24:24.0629559014;47:54.8882252525,-0.013049965034219629,False,False
