actual,artifact_path,check,expected,pass,summary_key
True,outputs/step102_fluent_official_2way_fsi_benchmark_intake/fluent_official_2way_fsi_benchmark_intake.json,step102_intake_still_passes,True,True,step102_fluent_official_2way_fsi_benchmark_intake_pass
True,outputs/step102_output_guard/output_guard.json,step102_output_guard_still_passes,True,True,output_guard_pass
True,outputs/step102_artifact_manifest/artifact_summary.json,step102_artifact_budget_still_passes,True,True,artifact_budget_pass
