step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
5,57.1891163895905,0.3789901929364794,56.810126196654025,0.9933730363946406
10,41.19501189473702,2.057008019254243,39.13800387548278,0.950066575426404
15,44.04418923148312,3.701965207585179,40.342224023897934,0.9159488397407259
20,44.090315059762354,5.010686226056633,39.07962883370572,0.88635403899326
25,43.59661919932081,6.161922859109211,37.4346963402116,0.8586605344112278
30,43.885937104923215,7.1328166104126565,36.75312049451056,0.8374691967187712
35,43.744642102909225,7.964133776239935,35.78050832666929,0.8179403603873517
40,43.802172388433405,8.672913117450218,35.129259270983184,0.8019981054697545
45,43.77981671862968,9.277246969739378,34.5025697488903,0.7880930605679849
50,43.79372656728556,9.79257314362593,34.00115342365963,0.7763932437085383
55,43.78819572814842,10.231687550912053,33.55650817723637,0.7663368544702378
60,43.7959627441042,10.605782766943356,33.190179977160845,0.7578365195688933
65,43.7934084366496,10.92437918547746,32.86902925117214,0.7505474094056784
70,43.79927174296973,11.215055330221272,32.58421641274846,0.7439442510360595
75,43.798178303383786,12.412218958457235,31.38595934492655,0.7166042187307529
80,43.80297252834095,28.45453534712425,15.348437181216703,0.3503971601764267
85,43.80367082432118,90.24477758630654,46.44110676198536,0.5146126790281124
90,43.79428736551061,96.84666982861671,53.0523824631061,0.547797694613449
95,43.666503280523024,82.80164416924003,39.13514088871701,0.47263724387800643
100,43.47079784486408,85.98086370242834,42.51006585756426,0.49441310574278
105,43.42443253581462,82.34635546412517,38.92192292831055,0.47266114825527633
110,43.36173539993048,81.34501501001958,37.9832796100891,0.46694047085012585
115,43.28625349180528,79.81650044301554,36.53024695121026,0.4576778829997788
120,43.24287332044251,78.58416921561941,35.3412958951769,0.44972538677869556
125,43.19251227948394,77.63579528363566,34.443283004151716,0.44365209216078955
130,43.15525983132997,76.78130825516952,33.62604842383955,0.4379457603416855
135,43.11986796104781,76.00434631541086,32.88447835436305,0.43266576121707
140,43.091876487441795,75.36612628435658,32.27424979691479,0.42823283334404055
145,43.065240144835656,74.82396762354868,31.758727478713027,0.424445916026483
150,43.04487308795922,74.35722672305963,31.312353635100408,0.42110706672428705
155,43.02477273552487,73.9489845638627,30.924211828337825,0.41818304890490454
160,43.01155807945649,73.50347761106354,30.491919531607053,0.4148364202977179
165,42.85111162022559,72.65013735868956,29.799025738463975,0.41017163658397077
170,41.78837888095325,70.71710070660977,28.928721825656517,0.4090767514024032
175,39.902506620462134,67.67182410888833,27.769317488426196,0.4103527258810635
180,38.92631926614166,64.70135239766637,25.775033131524708,0.3983693103214695
185,41.07440315771022,62.50505298778516,21.43064983007494,0.3428626775864497
190,41.57537398615273,60.73782668905427,19.162452702901547,0.3154945401817425
195,40.41197499048644,59.26428705181062,18.852312061324177,0.31810577666855117
200,41.48371203368909,58.06759758062921,16.583885546940124,0.2855962057654052
205,41.08859819407782,57.10274793196989,16.01414973789207,0.28044446752318714
210,41.33449504727386,56.317009435489446,14.982514388215584,0.2660388848484204
215,41.349890570935116,55.687770892032795,14.337880321097678,0.2574691012304281
220,41.401763515464154,55.184976449256425,13.78321293379227,0.24976386365709846
225,41.45988095036739,54.77712508108067,13.317244130713277,0.24311688704000434
230,41.48469130383005,54.34598265462132,12.86129135079127,0.2366557880189072
235,41.52357074787062,53.16478875886208,11.641218010991459,0.21896481266561932
240,41.55177843421376,48.4998970434892,6.94811860927544,0.1432604816262838
245,41.57356760929737,35.68050129330126,5.8930663159961085,0.14175031528153487
250,41.60379801696469,13.911886077572138,27.69191193939255,0.6656101908797049
