step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.9997081756591797,1.0495445728302002,1.0021915532385657,101790.59167933464,222.5916793346405,0.002191553238565695
10,0.9982950687408447,1.0540794134140015,1.0044106314447019,102015.97901457548,447.9790145754814,0.004410631444701889
15,0.996922492980957,1.0564875602722168,1.0063243345589281,102210.35001248121,642.3500124812126,0.006324334558928133
20,0.9958314895629883,1.0545425415039062,1.008291553175423,102410.15647292137,842.1564729213715,0.00829155317542308
25,0.9948610067367554,1.057106852531433,1.0101489402340853,102598.80756169558,1030.8075616955757,0.0101489402340853
30,0.9940407872200012,1.057600736618042,1.0119718921957062,102783.96114653349,1215.9611465334892,0.011971892195706218
35,0.9933335185050964,1.0567010641098022,1.0137480404357078,102964.36097097397,1396.3609709739685,0.013748040435707787
40,0.9927272796630859,1.055006980895996,1.0154878053868162,103141.06541752815,1573.0654175281525,0.015487805386816246
45,0.9922070503234863,1.0562275648117065,1.0171965579411324,103314.61999696493,1746.6199969649315,0.01719655794113236
50,0.99176025390625,1.055554986000061,1.018878450542078,103485.44646465778,1917.4464646577835,0.01887845054207805
55,0.9913766980171204,1.0524663925170898,1.020537747634738,103653.97795176506,2085.9779517650604,0.020537747634737914
60,0.9910471439361572,1.0498754978179932,1.0221776916224699,103820.54378271103,2252.543782711029,0.02217769162246996
65,0.9907640814781189,1.0475348234176636,1.0238012080981613,103985.44110411406,2417.4411041140556,0.023801208098161386
70,0.9905214309692383,1.0458866357803345,1.025410552429905,104148.89898920059,2580.898989200592,0.02541055242990501
75,0.9903521537780762,1.04568350315094,1.0269955749122899,104309.88655269146,2741.8865526914597,0.02699557491228989
80,0.9908252358436584,1.0453882217407227,1.02829070876704,104441.43070805073,2873.430708050728,0.02829070876704009
85,0.9926391243934631,1.043452262878418,1.0276528383947312,104376.64349007607,2808.643490076065,0.027652838394731264
90,0.9751903414726257,1.039851427078247,1.0247540419977617,104082.21853762865,2514.2185376286507,0.024754041997761603
95,0.9683071970939636,1.0374574661254883,1.0226974699372764,103873.3366265893,2305.3366265892982,0.022697469937276487
100,0.9728695154190063,1.034011960029602,1.020628411297011,103663.1864786148,2095.186478614807,0.02062841129701094
105,0.9764454364776611,1.0321649312973022,1.0186278068459937,103459.98908573389,1891.9890857338905,0.018627806845993723
110,0.9772101044654846,1.0303001403808594,1.0167412461411318,103268.37488806248,1700.374888062477,0.016741246141131823
115,0.9789431691169739,1.0286157131195068,1.0149055948908188,103081.93146187067,1513.9314618706703,0.014905594890818667
120,0.9802863001823425,1.0272948741912842,1.0131340367272355,102901.99784231186,1333.9978423118591,0.013134036727235537
125,0.9807460904121399,1.0261685848236084,1.0114146395942645,102727.36211431026,1159.3621143102646,0.011414639594264578
