row_name,phase,n_grid,coupling_mode,reaction_transfer_mode,runtime_geometry_projection_enabled,wall_velocity_application_enabled,projected_mass,active_cell_count,solid_phi_min,solid_phi_max,projection_delta_active_cell_count,applied_cell_count,max_applied_velocity_norm,wall_velocity_cap_lbm,rho_min,rho_max,lbm_max_v,bb_link_count,bb_max_correction,hydro_force_max_norm,completed_lbm_steps,total_mpm_substeps,has_nan,has_inf,diagnostic_only,persist_projected_state,persist_displaced_geometry,persist_lbm_solid_vel,full_cycle_moving_geometry_claim,production_moving_geometry_claim,stable,notes
original_static_32_1step,0.35,32,moving_boundary,engineering,False,False,1.0,648,0.0,1.0,0,0,0.0,0.01,0.999,1.001,0.0,3888,0.0,0.0,1,1,False,False,True,False,False,False,False,False,True,Step 46 original static baseline descriptor only
runtime_geometry_only_32_phase035_1step,0.35,32,moving_boundary,engineering,True,False,1.0,443,0.0,1.0,205,0,0.0,0.01,0.9989795,1.0010205,0.0,2658,0.0,0.00205,1,1,False,False,True,False,False,False,False,False,True,Step 46 runtime geometry-only one-step descriptor; no persistent geometry state
wall_velocity_only_32_phase035_1step,0.35,32,moving_boundary,engineering,False,True,1.0,648,0.0,1.0,0,648,0.0001774519625640706,0.01,0.9989822548037436,1.0010177451962563,0.0001774519625640706,3888,0.0001774519625640706,1.1498887174151774e-07,1,1,False,False,True,False,False,False,False,False,True,Step 46 wall-velocity-only one-step descriptor; solid_vel application remains diagnostic
runtime_geometry_plus_wall_velocity_32_phase035_1step,0.35,32,moving_boundary,engineering,True,True,1.0,443,0.0,1.0,205,648,0.0001774519625640706,0.01,0.9989617548037436,1.0010382451962565,0.0001774519625640706,2658,0.0001774519625640706,0.002050114988871742,1,1,False,False,True,False,False,False,False,False,True,Step 46 combined one-step descriptor; runtime geometry and solid_vel stay transient
