metric,value
current_fsidriver_default_write_particles,False
current_fsidriver_default_write_vtk,False
forbidden_output_directory_count,0
json_controlled_true_count,0
pass_count,14
protected_step72_file_count,0
row_count,14
runtime_geometry_output_policy_audit_pass,True
step72_dense_displacement_count,0
step72_particle_npy_count,0
step72_vtr_count,0
