case,geometry_type,geometry_source,quality_kind,mode,reaction_transfer_mode,quality_check_enabled,quality_check_strict,quality_pass,quality_severity,quality_warnings_count,quality_reasons_count,quality_gate_strict,quality_report_path,driver_timing_path,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count_min,bb_link_count_max,active_reaction_particle_count_max,area_scale_final,area_scale_min,area_scale_max,raw_area_scale_final,stable,notes
mesh_cube,mesh,configs/step20_mesh_cube_geometry.json,mesh,moving_boundary,engineering,True,True,True,ok,0,0,True,outputs/step24_strict_mesh_cube_48_long/mesh_cube_48_moving_boundary_engineering/geometry_quality_report.json,outputs/step24_strict_mesh_cube_48_long/mesh_cube_48_moving_boundary_engineering/driver_timing.json,48,4096,30,10,30,300,0.9953317046165466,1.0051368474960327,0.004038962069898844,0.9997392296791077,0.021123068407177925,0.7478530406951904,61747,0.0,0.4174984097480774,244026,244258,4096,1.0,1.0,1.0,1.0,True,Step 24 strict quality-gated synthetic imported geometry long-run validation; no new FSI physics
mesh_cube,mesh,configs/step20_mesh_cube_geometry.json,mesh,moving_boundary,link_area_experimental,True,True,True,ok,0,0,True,outputs/step24_strict_mesh_cube_48_long/mesh_cube_48_moving_boundary_link_area_experimental/geometry_quality_report.json,outputs/step24_strict_mesh_cube_48_long/mesh_cube_48_moving_boundary_link_area_experimental/driver_timing.json,48,4096,30,10,30,300,0.9953316450119019,1.005136489868164,0.0040387120097875595,0.9997390508651733,0.02112305536866188,0.7478507161140442,61747,0.0,0.41749832034111023,244032,244258,4096,0.7995319366455078,0.25,2.0,0.7995319366455078,True,Step 24 strict quality-gated synthetic imported geometry long-run validation; no new FSI physics
