case,candidate_id,geometry_type,geometry_source,mode,reaction_transfer_mode,boundary_motion_mode,boundary_motion_config_path,boundary_motion_report_enabled,boundary_motion_report_written,boundary_motion_interface_report_path,wall_velocity_application_mode,wall_velocity_application_config_path,wall_velocity_application_report_enabled,wall_velocity_application_report_written,wall_velocity_application_report_path,wall_velocity_application_report_pass,driver_application_report_count,application_policy,apply_to_lbm_solid_vel,apply_to_lbm_populations,modify_bounceback_formula,applied_cell_count,max_applied_velocity_norm,mean_applied_velocity_norm,wall_velocity_cap_lbm,lbm_population_update_count,after_solid_vel_norm_max,quality_check_enabled,quality_check_strict,quality_pass,quality_severity,quality_warnings_count,quality_reasons_count,quality_gate_strict,quality_report_path,driver_timing_path,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count_min,bb_link_count_max,bb_max_correction_global,active_reaction_particle_count_max,area_scale_final,area_scale_min,area_scale_max,raw_area_scale_final,has_nan,has_inf,stable,notes
static_32_moving_boundary,squid_proxy_wall_velocity_application,squid_proxy,configs/step30_squid_proxy_geometry.json,moving_boundary,engineering,static,,False,False,,disabled,,False,False,,True,0,,False,False,False,0,0.0,0.0,0.0,0,0.0,True,True,True,ok,0,0,True,outputs/step36_static_regression_smoke/static_32_moving_boundary/geometry_quality_report.json,outputs/step36_static_regression_smoke/static_32_moving_boundary/driver_timing.json,32,4096,5,5,5,25,0.9892169237136841,1.0081944465637207,0.00840179156512022,0.9942774772644043,0.10942481458187103,0.022940389811992645,1839,0.0,0.42046353220939636,2508,2508,0.002232095692306757,3670,1.0,1.0,1.0,1.0,False,False,True,Step 36 controlled solid_vel application smoke; reused complete short-run artifacts
static_48_moving_boundary,squid_proxy_wall_velocity_application,squid_proxy,configs/step30_squid_proxy_geometry.json,moving_boundary,engineering,static,,False,False,,disabled,,False,False,,True,0,,False,False,False,0,0.0,0.0,0.0,0,0.0,True,True,True,ok,0,0,True,outputs/step36_static_regression_smoke/static_48_moving_boundary/geometry_quality_report.json,outputs/step36_static_regression_smoke/static_48_moving_boundary/driver_timing.json,48,4096,5,5,5,25,0.9863417148590088,1.0094043016433716,0.008958620950579643,0.9945799708366394,0.08123496174812317,0.022940384224057198,4850,0.0,0.4204603135585785,6630,6638,0.0024287726264446974,3257,1.0,1.0,1.0,1.0,False,False,True,Step 36 controlled solid_vel application smoke; reused complete short-run artifacts
static_48_link_area,squid_proxy_wall_velocity_application,squid_proxy,configs/step30_squid_proxy_geometry.json,moving_boundary,link_area_experimental,static,,False,False,,disabled,,False,False,,True,0,,False,False,False,0,0.0,0.0,0.0,0,0.0,True,True,True,ok,0,0,True,outputs/step36_static_regression_smoke/static_48_link_area/geometry_quality_report.json,outputs/step36_static_regression_smoke/static_48_link_area/driver_timing.json,48,4096,5,5,5,25,0.9863681793212891,1.0094081163406372,0.008948265574872494,0.9945948123931885,0.0810951441526413,0.0229403767734766,4850,0.0,0.4204619824886322,6630,6638,0.002426465507596731,3257,0.7893500328063965,0.25,2.0,0.7893500328063965,False,False,True,Step 36 controlled solid_vel application smoke; opt-in experimental only
