step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9999845027923584,1.0019539594650269,1.0000659699704928,101574.70043796301,6.700437963008881,6.596997049276229e-05,0.0010956484220995936,9.970576259621599e-06,0.0,2.3227934073551646,0.021097412437012193,2.3016959949181524,0.9909172239036813,0.0011152909744852934,0.0019317406330315325
10,0.9998245239257812,1.004794716835022,1.0002693823182507,101595.36062330008,27.36062330007553,0.0002693823182505861,0.0023869214507281104,0.00010244224545470393,0.0,5.071840796337953,0.2167298474892902,4.855110948848663,0.9572680105326301,0.0025103566516046613,0.004348065265697756
15,0.9994483590126038,1.0070195198059082,1.000572407149863,101626.13824939728,58.13824939727783,0.0005724071498629277,0.0035015519787398976,0.00031616310485721644,0.0,7.454887642922156,0.6686338577024882,6.786253785219667,0.9103093313100024,0.003710749386146592,0.006427206470960921
20,0.9989151954650879,1.0094428062438965,1.0009713395244588,101666.65701282024,98.65701282024384,0.0009713395244589225,0.004697099135702719,0.000619666824427707,0.0,10.021465261948961,1.3097982612228476,8.711667000726113,0.8693007232988083,0.004995423008876843,0.008652326456673288
25,0.9982581734657288,1.0118571519851685,1.0014584587737871,101716.13274073601,148.1327407360077,0.0014584587737870953,0.005865870747849036,0.0009923379246910438,1.2649439380849966e-09,12.541118565600318,2.0961424783758593,10.444976087224457,0.8328584115195691,0.00627966479031822,0.010876698471332517
30,0.9975067377090454,1.0142618417739868,1.0020277154143071,101773.95099920034,205.95099920034409,0.0020277154143071054,0.007040817203178002,0.0014188092669645072,3.527318866575989e-08,15.084711285883031,2.9947384281831577,12.089972857699873,0.8014719425895959,0.007679078986024745,0.013300554959129357
35,0.9967025518417358,1.0166847705841064,1.002676058601689,101839.80192005634,271.8019200563431,0.002676058601688948,0.00821530404443446,0.001873855033481409,8.18919627180953e-07,17.638029338234343,3.952040021382135,13.685989316852208,0.7759364186556141,0.009086753332276732,0.0157387184473491
40,0.995902419090271,1.0191066265106201,1.0034034986467943,101913.68655055761,345.6865505576134,0.0034034986467943976,0.009389343457155648,0.0023267455277449518,4.712632971945384e-05,20.201154858950908,4.9032690637237595,15.297885795227149,0.7572777844653186,0.010494535059246276,0.018177067924427408
45,0.9950736165046692,1.0215330123901367,1.0042097536505452,101995.57625877857,427.5762587785721,0.0042097536505451725,0.010563587283078293,0.0027948425997344384,0.0005853394606248176,22.775590661042962,5.8848183380627415,16.89077232298022,0.7416173119001226,0.011901630480992248,0.02061422868598899
50,0.994210958480835,1.0239628553390503,1.0050934827243927,102085.33485335112,517.3348533511162,0.005093482724392685,0.011737735860581406,0.003281735720754194,0.0019934526736525,25.3607430935181,6.904034351415657,18.456708742102442,0.7277668747340355,0.013308391833357238,0.023050810822409458
55,0.9933200478553772,1.0263968706130981,1.0060535880027512,102182.85082626343,614.8508262634277,0.006053588002751139,0.01291181428035781,0.0037841660922700417,0.0033350211895746135,27.95674066288532,7.953905788525818,20.0028348743595,0.7154923785845598,0.014713948754796967,0.025485306823273164
60,0.9924067258834839,1.0288344621658325,1.0070893287889908,102288.04894644022,720.0489464402199,0.007089328788990823,0.014085889146495998,0.004298947262478683,0.004776275536377292,30.563794415235726,9.027614601937604,21.536179813298123,0.7046304369382411,0.01611907027843735,0.027919048693026898
65,0.9914751648902893,1.0312761068344116,1.008200253747291,102400.88337260485,832.883372604847,0.008200253747290947,0.015259855137240064,0.004823652674648242,0.006306694235695819,33.18174068307718,10.11996754635356,23.06177313672362,0.6950139643664087,0.01752380235040055,0.030352116012688665
