candidate_id,geometry_type,geometry_source,mode,reaction_transfer_mode,quality_check_enabled,quality_check_strict,quality_pass,quality_severity,quality_warnings_count,quality_reasons_count,quality_gate_strict,quality_report_path,driver_timing_path,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count_min,bb_link_count_max,active_reaction_particle_count_max,area_scale_final,area_scale_min,area_scale_max,raw_area_scale_final,has_nan,has_inf,stable,notes
real_candidate_smoke_voxel,voxel,configs/step26_real_candidate_smoke_voxel_geometry.json,moving_boundary,engineering,True,True,True,ok,0,0,True,outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/geometry_quality_report.json,outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/driver_timing.json,64,4096,5,5,5,25,0.9932466745376587,1.006780982017517,0.006081223953515291,0.9997908473014832,0.026037512347102165,0.09944099187850952,31116,0.0,0.4186297357082367,102014,102014,4096,1.0,1.0,1.0,1.0,False,False,True,Step 27 controlled real geometry 64^3 short driver feasibility; not real squid validation
real_candidate_smoke_voxel,voxel,configs/step26_real_candidate_smoke_voxel_geometry.json,moving_boundary,link_area_experimental,True,True,True,ok,0,0,True,outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/geometry_quality_report.json,outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/driver_timing.json,64,4096,5,5,5,25,0.9932466745376587,1.006780982017517,0.0060812244191765785,0.9997908473014832,0.026037687435746193,0.09944093227386475,31116,0.0,0.41862988471984863,102014,102014,4096,0.791170597076416,0.25,2.0,0.791170597076416,False,False,True,Step 27 controlled real geometry 64^3 short driver feasibility; not real squid validation
real_candidate_smoke_voxel,voxel,configs/step26_real_candidate_smoke_voxel_geometry.json,penalty,engineering,True,True,True,ok,0,0,True,outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/geometry_quality_report.json,outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/driver_timing.json,64,4096,5,5,5,25,0.9999993443489075,1.0000014305114746,3.1604063224222045e-06,0.9999992251396179,0.0234375,0.0994410514831543,31116,2.989396762131946e-06,2.989396762131946e-06,0,0,0,1.0,1.0,1.0,1.0,False,False,True,Step 27 controlled real geometry 64^3 short driver feasibility; not real squid validation
