step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
5,2.632900295058451,0.01806694636499022,2.6148333486934607,0.9931380058717382
10,5.751270635828046,0.1893294619870804,5.561941173840966,0.9670804116211058
15,8.455829993233031,0.5897146760100747,7.866115317222957,0.9302593977785732
20,11.370187250385767,1.1657007597276046,10.204486490658162,0.8974774351505904
25,14.232948444715202,1.8844571191787476,12.348491325536454,0.8675989640165906
30,17.124473842528012,2.719170685616221,14.40530315691179,0.8412114316258138
35,20.028666213670675,3.6469130145956203,16.381753199075057,0.8179153331684964
40,22.945620485061326,4.650480739216482,18.295139745844843,0.7973259976890071
45,25.877097352158152,5.715625833962653,20.161471518195498,0.7791241515159362
50,28.822352266452057,6.831091394457173,21.991260871994882,0.7629932723288424
55,31.78164954663765,7.987787972610425,23.793861574027225,0.7486666649920475
60,34.75528952579828,9.178555019563372,25.57673450623491,0.7359091193082917
65,37.74290552642023,10.397602890397993,27.34530263602224,0.7245150381143918
70,40.74507178110879,11.640720905296709,29.10435087581208,0.7143035857727005
75,43.76156013631875,12.925521971235481,30.836038165083266,0.7046375419209909
80,43.93376643597883,14.562666241279619,29.371100194699213,0.6685313501973333
85,43.676119276594626,18.057574214941695,25.61854506165293,0.5865572648388091
90,43.81622474431495,24.482308792139033,19.333915952175918,0.44125015482271657
95,43.75353674926242,30.487768381097943,13.26576836816448,0.30319305257964335
100,43.73582913198021,35.50072470033886,8.235104431641354,0.18829194724514178
105,43.68741151579943,40.2964735190457,3.3909379967537348,0.07761819432875787
110,43.637814544880634,44.74438493309742,1.106570388216788,0.02473093305162986
115,43.57955415746848,48.97610798031792,5.396553822849441,0.11018747804578836
120,43.51597285135595,53.003921521388136,9.48794867003219,0.1790046547066072
125,43.44779195589528,56.86866358735115,13.420871631455867,0.23599766171471923
130,43.37564858325911,60.603177324592366,17.22752874133326,0.2842677480268422
135,43.3001850253478,64.23430651907552,20.934121493727716,0.3259025064357308
140,43.222025575986706,67.78242012404621,24.560394548059506,0.36234165884181174
145,43.14140156244777,71.25986865314908,28.118467090701316,0.39459049844121086
150,43.05880646161227,74.53925036652805,31.48044390491578,0.4223337872344919
155,42.97438555931048,76.48468279402039,33.51029723470991,0.43813082581457424
160,42.8884050943048,75.1044417306758,32.216036636371,0.4289498183329498
165,42.797512507015455,72.53080756110788,29.733295054092423,0.40994021787282386
170,42.67442028984193,70.94770046096878,28.273280171126842,0.39850876050142214
175,42.452277251165725,69.15763627080115,26.705359019635424,0.38615199216851515
180,42.160599774188114,67.28445445337633,25.123854679188213,0.37339761291514045
185,41.98974826689107,65.38511010236974,23.395361835478667,0.35780870902946993
190,41.90392249173348,63.481378082078876,21.577455590345394,0.3399021294472626
195,41.782813554988955,61.60457912116649,19.821765566177532,0.3217579902167864
200,41.68657152404327,59.76476056701796,18.078189042974685,0.30248910681575447
205,41.60939664511583,57.966572772557996,16.357176127442166,0.2821829089606938
210,41.53958194833459,56.21001693955408,14.670434991219487,0.26099324977958044
215,41.482358452770285,54.49460217752366,13.012243724753375,0.2387804150283399
220,41.432493079304365,52.817605316924535,11.38511223762017,0.21555525225548228
225,41.389651620589824,51.1751991680349,9.785547547445077,0.19121659918340553
230,41.35289808867884,49.56024404040711,8.207345951728271,0.16560342085960503
235,41.32091227340638,47.94417476703053,6.6232624936241535,0.13814530181837087
240,41.300505700669945,46.20409563034498,4.903589929675036,0.10612890183818588
245,41.34636018644696,43.98959418584228,2.6432339993953207,0.06008771047599311
250,41.55749459789211,40.79817238872854,0.759322209163571,0.018271606999188193
