step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9999867677688599,1.0022146701812744,1.0000749005858036,101575.6075026989,7.607502698898315,7.490058580358297e-05,0.0012416102382528731,8.538367386153074e-06,0.0,2.632900295058451,0.01806694636499022,2.6148333486934607,0.9931380058717382,0.0012638691721538046,0.0021890856202904057
10,0.9998467564582825,1.0054357051849365,1.0003072372006832,101599.20546799898,31.205467998981476,0.0003072372006831037,0.002705171098448477,8.948884932525651e-05,0.0,5.751270635828046,0.1893294619870804,5.561941173840966,0.9670804116211058,0.002844953474909058,0.004927603963712118
15,0.9995139241218567,1.0079596042633057,1.000657204189411,101634.75091511011,66.75091511011124,0.0006572041894111456,0.003968444415843484,0.0002788280482924502,0.0,8.455829993233031,0.5897146760100747,7.866115317222957,0.9302593977785732,0.004205017744532215,0.007283304380258482
20,0.9990347623825073,1.0107085704803467,1.001122993157112,101682.06016898155,114.06016898155212,0.001122993157112005,0.005323384632532518,0.0005514284002822199,0.0,11.370187250385767,1.1657007597276046,10.204486490658162,0.8974774351505904,0.005660067228685199,0.009803524014338337
25,0.9984352588653564,1.0134488344192505,1.0016972723492688,101740.38855797052,172.38855797052383,0.001697272349268705,0.006648022924428401,0.000891965996040056,5.756947372081443e-10,14.232948444715202,1.8844571191787476,12.348491325536454,0.8675989640165906,0.007116746269277347,0.012326566122964625
30,0.9977372884750366,1.0161782503128052,1.0023739562817646,101809.11799162626,241.11799162626266,0.0023739562817645583,0.007979638861766919,0.0012879574553431882,3.464467834688095e-08,17.124473842528012,2.719170685616221,14.40530315691179,0.8412114316258138,0.0087021125945096,0.01507250114687565
35,0.9969594478607178,1.018929362297058,1.003149239508941,101887.86195844412,319.8619584441185,0.0031492395089409903,0.009310729268212962,0.001728735240713283,9.25113939859829e-07,20.028666213670675,3.6469130145956203,16.381753199075057,0.8179153331684964,0.010296564468712965,0.017834172803219302
40,0.9961158037185669,1.021679401397705,1.0040195973815365,101976.2624668479,408.2624668478966,0.004019597381536474,0.010641301957017166,0.0022063172034041635,5.320977055342392e-05,22.945620485061326,4.650480739216482,18.295139745844843,0.7973259976890071,0.011890676889884187,0.020595256509664494
45,0.9952181577682495,1.0244354009628296,1.0049825207909502,102074.06467169523,506.0646716952324,0.004982520790950224,0.01197210998126501,0.0027140942296001794,0.0006604923122299598,25.877097352158152,5.715625833962653,20.161471518195498,0.7791241515159362,0.013483876908151123,0.023354759887922488
