extension,forbidden,pass,path,size_bytes
.csv,False,True,outputs/step112_real_candidate_matrix/curves/cap_7e-3_E_2e4_nearest_public_monitor_point.csv,5227
.csv,False,True,outputs/step112_real_candidate_matrix/curves/step111_cap_2e-2_E_2e4_real_replay_nearest_public_monitor_point.csv,5223
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/diagnostics_timeseries.csv,16682
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/driver_config.json,2428
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/flap_tip_displacement_timeseries.csv,4126
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/monitor_timeseries_nearest_public_monitor_point.csv,5235
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/monitor_timeseries_radius_public_monitor_mean.csv,5226
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,5247
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/diagnostics_timeseries.csv,16675
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/driver_config.json,2433
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/flap_tip_displacement_timeseries.csv,4123
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/monitor_timeseries_nearest_public_monitor_point.csv,4308
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/monitor_timeseries_radius_public_monitor_mean.csv,4316
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,4325
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/diagnostics_timeseries.csv,16693
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/driver_config.json,2460
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/flap_tip_displacement_timeseries.csv,4132
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/monitor_timeseries_nearest_public_monitor_point.csv,4323
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/monitor_timeseries_radius_public_monitor_mean.csv,4305
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_2e4_lock_z_damp_20/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,4323
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/diagnostics_timeseries.csv,16664
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/driver_config.json,2428
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/flap_tip_displacement_timeseries.csv,4120
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/monitor_timeseries_nearest_public_monitor_point.csv,5237
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/monitor_timeseries_radius_public_monitor_mean.csv,5233
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_1e-2_E_5e4/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,5238
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/diagnostics_timeseries.csv,16693
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/driver_config.json,2429
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/flap_tip_displacement_timeseries.csv,4122
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/monitor_timeseries_nearest_public_monitor_point.csv,5241
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/monitor_timeseries_radius_public_monitor_mean.csv,5244
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,5218
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/diagnostics_timeseries.csv,16719
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/driver_config.json,2434
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/flap_tip_displacement_timeseries.csv,4107
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/monitor_timeseries_nearest_public_monitor_point.csv,4302
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/monitor_timeseries_radius_public_monitor_mean.csv,4312
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_5e-3_E_2e4_lock_z/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,4309
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/diagnostics_timeseries.csv,16715
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/driver_config.json,2429
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/flap_tip_displacement_timeseries.csv,4125
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/monitor_timeseries_nearest_public_monitor_point.csv,5227
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/monitor_timeseries_radius_public_monitor_mean.csv,5237
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,5228
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/diagnostics_timeseries.csv,16725
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/driver_config.json,2434
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/flap_tip_displacement_timeseries.csv,4116
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/monitor_timeseries_nearest_public_monitor_point.csv,4319
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/monitor_timeseries_radius_public_monitor_mean.csv,4315
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,4325
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/diagnostics_timeseries.csv,16729
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/driver_config.json,2461
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/flap_tip_displacement_timeseries.csv,4127
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/monitor_timeseries_nearest_public_monitor_point.csv,4326
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/monitor_timeseries_radius_public_monitor_mean.csv,4313
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/cap_7e-3_E_2e4_lock_z_damp_20/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,4315
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/diagnostics_timeseries.csv,16592
.npz,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/diagnostics_timeseries.npz,19524
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/driver_config.json,2448
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/duct_boundary_condition_report.json,634
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/duct_static_geometry_report.json,568
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/flap_tip_displacement_timeseries.csv,4142
.dat,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/geo_duct_flap_proxy_48.dat,331776
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/geometry_quality_report.json,2288
.json,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/lbm_restart_load_report.json,922
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/monitor_timeseries_nearest_public_monitor_point.csv,5223
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/monitor_timeseries_radius_public_monitor_mean.csv,5243
.csv,False,True,outputs/step112_real_candidate_matrix/driver_runs/step111_cap_2e-2_E_2e4_real_replay/monitor_timeseries_top_5_nearest_public_monitor_mean.csv,5221
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_1e-2_E_2e4.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_1e-2_E_2e4_lock_z.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_1e-2_E_2e4_lock_z_damp_20.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_1e-2_E_5e4.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_5e-3_E_2e4.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_5e-3_E_2e4_lock_z.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_7e-3_E_2e4.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_7e-3_E_2e4_lock_z.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/cap_7e-3_E_2e4_lock_z_damp_20.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/generated_geometry_configs/step111_cap_2e-2_E_2e4_real_replay.json,1394
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_1e-2_E_2e4.json,1482
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_1e-2_E_2e4_lock_z.json,1532
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_1e-2_E_2e4_lock_z_damp_20.json,1633
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_1e-2_E_5e4.json,1482
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_5e-3_E_2e4.json,1483
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_5e-3_E_2e4_lock_z.json,1533
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_7e-3_E_2e4.json,1483
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_7e-3_E_2e4_lock_z.json,1533
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/cap_7e-3_E_2e4_lock_z_damp_20.json,1634
.json,False,True,outputs/step112_real_candidate_matrix/materialized_driver_configs/step111_cap_2e-2_E_2e4_real_replay.json,1502
.csv,False,True,outputs/step112_real_dynamics_diagnostics/component_monitor_report.csv,684
.json,False,True,outputs/step112_real_dynamics_diagnostics/component_monitor_report.json,1112
.csv,False,True,outputs/step112_real_dynamics_diagnostics/component_monitor_summary.csv,143
.csv,False,True,outputs/step112_real_dynamics_diagnostics/force_displacement_phase_report.csv,347
.json,False,True,outputs/step112_real_dynamics_diagnostics/force_displacement_phase_report.json,664
.csv,False,True,outputs/step112_real_dynamics_diagnostics/structural_state_report.csv,261
.json,False,True,outputs/step112_real_dynamics_diagnostics/structural_state_report.json,548
