step,diagnostic_mode,rho_min,rho_max,max_v,f_min,f_max,F_min,F_max,negative_population_count,negative_population_fraction,population_entry_count,fluid_cell_count,mass_total,mass_total_delta_rel,boundary_x_min_negative_population_count,boundary_x_max_negative_population_count,stability_all_finite
0,lightweight_reduction,1.0,1.0,0.0,0.02777777798473835,0.3333333432674408,0.02777777798473835,0.3333333432674408,0,0.0,3859584,101568,101568.0,0.0,0,0,True
5,lightweight_reduction,0.9999949932098389,1.001660704612732,0.0009480807930231094,0.027752799913287163,0.3337971568107605,0.027752799913287163,0.3337971568107605,0,0.0,3859584,101568,101573.8203125,5.730458904379332e-05,0,0,True
10,lightweight_reduction,0.9999426603317261,1.004073977470398,0.002134006703272462,0.027699556201696396,0.33461931347846985,0.027699556201696396,0.33461931347846985,0,0.0,3859584,101568,101592.046875,0.00023675640949905483,0,0,True
15,lightweight_reduction,0.9998172521591187,1.0059630870819092,0.0031545935198664665,0.027644310146570206,0.3352483808994293,0.027644310146570206,0.3352483808994293,0,0.0,3859584,101568,101618.421875,0.0004964346546156269,0,0,True
20,lightweight_reduction,0.9996350407600403,1.0080205202102661,0.004247327335178852,0.027585256844758987,0.33592647314071655,0.027585256844758987,0.33592647314071655,0,0.0,3859584,101568,101658.0078125,0.0008861827790248897,0,0,True
25,lightweight_reduction,0.9994027018547058,1.0100696086883545,0.0053378865122795105,0.027523206546902657,0.33660873770713806,0.027523206546902657,0.33660873770713806,0,0.0,3859584,101568,101707.640625,0.0013748486235822307,0,0,True
30,lightweight_reduction,0.9991273283958435,1.0121101140975952,0.006527949124574661,0.027460159733891487,0.3372838795185089,0.027460159733891487,0.3372838795185089,0,0.0,3859584,101568,101768.4296875,0.001973354673716131,0,0,True
35,lightweight_reduction,0.9988148808479309,1.0141658782958984,0.007725284434854984,0.02739599160850048,0.3379642367362976,0.02739599160850048,0.3379642367362976,0,0.0,3859584,101568,101835.765625,0.0026363187716603653,0,0,True
40,lightweight_reduction,0.9984701871871948,1.0162193775177002,0.008922982960939407,0.02733132243156433,0.3386428952217102,0.02733132243156433,0.3386428952217102,0,0.0,3859584,101568,101919.8046875,0.0034637355023235663,0,0,True
45,lightweight_reduction,0.9980977773666382,1.0182766914367676,0.010120246559381485,0.02726639434695244,0.3393218219280243,0.02726639434695244,0.3393218219280243,0,0.0,3859584,101568,102016.703125,0.00441776076126339,0,0,True
50,lightweight_reduction,0.9977010488510132,1.0203365087509155,0.011317385360598564,0.027201473712921143,0.3400008976459503,0.027201473712921143,0.3400008976459503,0,0.0,3859584,101568,102119.2109375,0.005427013798637366,0,0,True
55,lightweight_reduction,0.9972831010818481,1.022398591041565,0.012513608671724796,0.027136696502566338,0.34067970514297485,0.027136696502566338,0.34067970514297485,0,0.0,3859584,101568,102217.65625,0.006396269002047889,0,0,True
60,lightweight_reduction,0.9968469142913818,1.0244632959365845,0.013709565624594688,0.02707221917808056,0.34135866165161133,0.02707221917808056,0.34135866165161133,0,0.0,3859584,101568,102342.0,0.007620510396975425,0,0,True
65,lightweight_reduction,0.996394693851471,1.0265305042266846,0.014905153773725033,0.027008119970560074,0.34203749895095825,0.027008119970560074,0.34203749895095825,0,0.0,3859584,101568,102443.109375,0.008615994949196598,0,0,True
70,lightweight_reduction,0.9959284663200378,1.0286004543304443,0.016100993379950523,0.026944518089294434,0.34271639585494995,0.026944518089294434,0.34271639585494995,0,0.0,3859584,101568,102552.328125,0.00969132133152174,0,0,True
75,lightweight_reduction,0.9954503178596497,1.0306732654571533,0.017297273501753807,0.026881428435444832,0.34339532256126404,0.026881428435444832,0.34339532256126404,0,0.0,3859584,101568,102644.4609375,0.010598426054465973,0,0,True
80,lightweight_reduction,0.9949731826782227,1.032745122909546,0.01849517785012722,0.02681880258023739,0.3440732955932617,0.02681880258023739,0.3440732955932617,0,0.0,3859584,101568,102791.0859375,0.012042040184900757,0,0,True
85,lightweight_reduction,0.9945518970489502,1.0348081588745117,0.019695894792675972,0.026756512001156807,0.3447476029396057,0.026756512001156807,0.3447476029396057,0,0.0,3859584,101568,102944.578125,0.013553266038516068,0,0,True
90,lightweight_reduction,0.9941142201423645,1.0368640422821045,0.020906394347548485,0.02669263258576393,0.3454186022281647,0.02669263258576393,0.3454186022281647,0,0.0,3859584,101568,103068.09375,0.014769354028827977,0,0,True
