step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.99998939037323,1.0019539594650269,1.0000661000170439,101574.7136465311,6.7136465311050415,6.610001704380358e-05
10,0.9998783469200134,1.004794716835022,1.0002715194723426,101595.57768976688,27.57768976688385,0.000271519472342508
15,0.9996141195297241,1.0070195198059082,1.0005820275759107,101627.1153768301,59.11537683010101,0.0005820275759107298
20,0.9992340803146362,1.0094428062438965,1.0009967920745393,101669.24217742682,101.24217742681503,0.000996792074539373
25,0.9987584352493286,1.0118571519851685,1.0015099590935315,101721.36352521181,153.36352521181107,0.0015099590935315362
30,0.9982049465179443,1.0142618417739868,1.002116640684651,101782.98296105862,214.98296105861664,0.002116640684650841
35,0.9975882768630981,1.0166847705841064,1.002813847608179,101853.79687386751,285.79687386751175,0.0028138476081788727
40,0.9969199895858765,1.0191066265106201,1.0035987712223395,101933.51999551058,365.51999551057816,0.003598771222339498
45,0.9962093234062195,1.0215330123901367,1.0044694305447452,102021.95112156868,453.9511215686798,0.004469430544745193
50,0.9954633712768555,1.0239628553390503,1.0054242577029378,102118.93100637197,550.931006371975,0.005424257702937686
55,0.9946880340576172,1.0263968706130981,1.0064620843835566,102224.34098666906,656.3409866690636,0.00646208438355647
60,0.9938886165618896,1.0288344621658325,1.007582048746442,102338.09352707863,770.0935270786285,0.007582048746442074
65,0.9930684566497803,1.0312761068344116,1.008783542377981,102460.12683224678,892.1268322467804,0.008783542377981061
70,0.9922304153442383,1.033721685409546,1.0100661423069055,102590.39794182777,1022.397941827774,0.010066142306905463
75,0.9913786053657532,1.0361719131469727,1.0114293514141166,102728.856364429,1160.856364428997,0.011429351414116622
80,0.9905312657356262,1.0386223793029785,1.0128676775225545,102874.94427061081,1306.9442706108093,0.01286767752255444
85,0.9897756576538086,1.041061520576477,1.0143368549430163,103024.16568285227,1456.1656828522682,0.014336854943016189
90,0.9890751242637634,1.04140305519104,1.015640398630052,103156.56400805712,1588.5640080571175,0.01564039863005196
95,0.9885828495025635,1.0407072305679321,1.0166282929015296,103256.90245342255,1688.9024534225464,0.016628292901529482
100,0.9886406064033508,1.040360927581787,1.0173808705864478,103333.34026372433,1765.340263724327,0.01738087058644777
105,0.9891045689582825,1.0395681858062744,1.017909200090936,103387.0016348362,1819.001634836197,0.017909200090936092
110,0.9898039698600769,1.0386382341384888,1.0182291312200717,103419.49639976025,1851.4963997602463,0.018229131220071738
115,0.9907520413398743,1.0375714302062988,1.0183547103511101,103432.25122094154,1864.2512209415436,0.01835471035111003
120,0.9918886423110962,1.0363731384277344,1.0182954462992746,103426.23188972473,1858.2318897247314,0.01829544629927469
125,0.9931877255439758,1.0350922346115112,1.0180601290173044,103402.33118402958,1834.3311840295792,0.018060129017304458
130,0.9946205019950867,1.033745288848877,1.0176554754330638,103361.23132878542,1793.2313287854195,0.017655475433063755
135,0.9961655139923096,1.0323429107666016,1.0170869422482625,103303.48655027151,1735.486550271511,0.017086942248262356
140,0.997800350189209,1.0308893918991089,1.0163588416319582,103229.53482687473,1661.534826874733,0.016358841631958224
145,0.9995139837265015,1.0293927192687988,1.0154746078980574,103139.72497498989,1571.724974989891,0.015474607898057371
150,1.0012916326522827,1.0278583765029907,1.0144369423333097,103034.3313589096,1466.331358909607,0.014436942333309772
155,1.003119945526123,1.0262879133224487,1.0132479723214296,102913.57005274296,1345.570052742958,0.013247972321429565
160,1.0049904584884644,1.0246641635894775,1.0119108171263862,102777.75787389278,1209.7578738927841,0.011910817126386107
165,1.0065722465515137,1.022844672203064,1.0104488853315887,102629.27238535881,1061.2723853588104,0.010448885331588793
170,1.0065964460372925,1.020263671875,1.0089616492407065,102478.21679008007,910.2167900800705,0.008961649240706427
175,1.0062541961669922,1.0159560441970825,1.007566552176114,102336.51957142353,768.5195714235306,0.00756655217611384
180,1.0051835775375366,1.0115903615951538,1.006262905824115,102204.1108187437,636.1108187437057,0.006262905824114935
185,1.0016616582870483,1.0126265287399292,1.0050504568825747,102080.96480464935,512.964804649353,0.005050456882574758
190,0.9984355568885803,1.0134315490722656,1.0039342935399518,101967.59832626581,399.5983262658119,0.003934293539951677
195,0.9958088397979736,1.013993501663208,1.002904235076091,101862.97734820843,294.97734820842743,0.002904235076091165
200,0.9935230612754822,1.0143795013427734,1.0019576277627265,101766.8323366046,198.83233660459518,0.001957627762726402
205,0.9915211200714111,1.0145996809005737,1.0010910002490072,101678.81071329117,110.81071329116821,0.0010910002490072484
210,0.9899487495422363,1.0146770477294922,1.0003005445511717,101598.52570897341,30.525708973407745,0.0003005445511717051
215,0.9886224865913391,1.0146281719207764,0.9995832709477018,101525.67366361618,-42.32633638381958,-0.00041672905229816066
220,0.9874709248542786,1.0144762992858887,0.9989363891063768,101459.97116875648,-108.02883124351501,-0.0010636108936231392
225,0.986465334892273,1.0142344236373901,0.9983574884298722,101401.17338484526,-166.8266151547432,-0.0016425115701278277
230,0.9856183528900146,1.0139111280441284,0.9978445803373348,101349.07833570242,-218.92166429758072,-0.0021554196626652165
235,0.9848665595054626,1.0135126113891602,0.9973965480720605,101303.57259458303,-264.4274054169655,-0.0026034519279395625
240,0.984211802482605,1.013043761253357,0.9970160315743992,101264.92429494858,-303.0757050514221,-0.0029839684256008007
245,0.9837799668312073,1.0124871730804443,0.9967190739907038,101234.7629070878,-333.2370929121971,-0.0032809260092962066
250,0.9840705394744873,1.0118297338485718,0.9965505321142184,101217.64444577694,-350.3555542230606,-0.0034494678857815513
