step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.99998939037323,1.0019539594650269,1.0000661000170439,101574.7136465311,6.7136465311050415,6.610001704380358e-05,0.0010956484220995936,6.730865939130685e-06,0.0,2.3227934073551646,0.0142423621518921,2.3085510452032727,0.9938684335392062,0.0011152909744852934,0.0019317406330315325
10,0.9998783469200134,1.004794716835022,1.0002715194723426,101595.57768976688,27.57768976688385,0.000271519472342508,0.0023869214507281104,7.112315427759781e-05,0.0,5.071840796337953,0.15047833217119433,4.921362464166759,0.9703306278304625,0.0025103566516046613,0.004348065265697756
15,0.9996141195297241,1.0070195198059082,1.0005820275759107,101627.1153768301,59.11537683010101,0.0005820275759107298,0.0035015519787398976,0.00022134815081064932,0.0,7.454887642922156,0.4681927896828719,6.986694853239284,0.9371965330520594,0.003710749386146592,0.006427206470960921
20,0.9992340803146362,1.0094428062438965,1.0009967920745393,101669.24217742682,101.24217742681503,0.000996792074539373,0.004697099135702719,0.0004375705005883174,0.0,10.021465261948961,0.9251927630058786,9.096272498943083,0.9076788933731286,0.004995423008876843,0.008652326456673288
25,0.9987584352493286,1.0118571519851685,1.0015099590935315,101721.36352521181,153.36352521181107,0.0015099590935315362,0.005865870747849036,0.0007076676258279692,0.0,12.541118565600318,1.4955719752241319,11.045546590376185,0.8807465245304024,0.00627966479031822,0.010876698471332517
30,0.9982049465179443,1.0142618417739868,1.002116640684651,101782.98296105862,214.98296105861664,0.002116640684650841,0.007040817203178002,0.00102148884143183,1.9830659656181635e-08,15.084711285883031,2.1576026483065136,12.927108637576518,0.856967587419078,0.007679078986024745,0.013300554959129357
35,0.9975882768630981,1.0166847705841064,1.002813847608179,101853.79687386751,285.79687386751175,0.0028138476081788727,0.00821530404443446,0.0013706971644364483,8.15630956615928e-07,17.638029338234343,2.8934205780636506,14.744608760170692,0.8359555638230219,0.009086753332276732,0.0157387184473491
40,0.9969199895858765,1.0191066265106201,1.0035987712223395,101933.51999551058,365.51999551057816,0.003598771222339498,0.009389343457155648,0.0017487420606136846,4.6892829883696435e-05,20.201154858950908,3.688971141945463,16.512183717005446,0.8173881063878424,0.010494535059246276,0.018177067924427408
45,0.9962093234062195,1.0215330123901367,1.0044694305447452,102021.95112156868,453.9511215686798,0.004469430544745193,0.010563587283078293,0.0021504366876348847,0.0005802722464484275,22.775590661042962,4.533115946566708,18.242474714476252,0.800966042372702,0.011901630480992248,0.02061422868598899
