step,lbm_open_boundary_semantics,row_role,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,43.58145830855584,6.092821640242882,6.092821640242882,37.48863666831296,15.78142261505127,0.25,0.005,19.219118118286133,252.7415771484375,43.50697708129883,5.484050750732422,38.022926330566406,15.78142261505127,0.0018091424135491252,0.0018091424135491252,7.458139407390263e-06,7.458139407390263e-06,0.0005,0.5,0.36182848270982504,0,0,0.0,1,0,0,0.0,43.50697708129883,5.881167888641357,0.0015102112665772438,0.003090051468461752,0.0028941010978620406,0.0,0.9949219978092299,2.390018531698512e-06,0.0,5.709006439382456,5.302519034983531,4.876884809667121,0.9370053443998198,0:43.5814583086;24:0;47:6.09282164024,0.010152871397141397,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,43.78227480669423,9.690099659637038,9.690099659637038,34.09217514705719,23.732749938964844,0.25,0.005,29.50311851501465,882.376220703125,43.77075958251953,9.407304763793945,34.363454818725586,23.732749938964844,0.0027775256894528866,0.0027775256894528866,1.1215855920454487e-05,1.1215855920454487e-05,0.0005,0.5,0.5555051378905773,0,0,0.0,1,0,0,0.0,43.77075958251953,9.593734741210938,0.0015099098673090339,0.004982861690223217,0.004617161314068749,0.0,0.9918304564878485,1.927473468086395e-06,47.650275227235234,9.509121599888033,9.318506092724807,9.117629779487416,0.9813234057330857,0:43.7822748067;24:47.6502752272;47:9.69009965964,0.01890276730466674,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,43.78932588797117,12.494504490182957,12.494504490182957,31.294821397788212,27.467693328857422,0.25,0.005,34.35063171386719,1691.50341796875,43.79195022583008,12.27049732208252,31.52145290374756,27.467693328857422,0.0032342765480279922,0.0032342765480279922,1.2980952305952087e-05,1.2980952305952087e-05,0.0005,0.5,0.6468553096055984,0,0,0.0,1,0,0,0.0,43.79195022583008,11.879993438720703,0.00124375952873379,0.006430757697671652,0.005961585742054376,0.0,0.9904675943695981,2.7178390071355326e-05,50.42111427598328,13.22552345725715,15.743851003202124,21.145771320555518,1.058507239534674,0:43.789325888;24:50.421114276;47:12.4945044902,0.027039791213814463,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,43.4751962575405,85.13980416163453,85.13980416163453,-41.66460790409403,5.586045742034912,0.25,0.005,8.243446350097656,2300.645751953125,43.50099563598633,85.14063262939453,-41.6396369934082,5.586045742034912,0.0007765392074361444,0.0007765392074361444,2.639908188939444e-06,2.639908188939444e-06,0.0005,0.5,0.15530784148722887,0,0,0.0,1,0,1,0.01,85.14063262939453,85.46158599853516,0.01181176956743002,0.043380528688430786,0.040367081745515364,0.0,0.9967771735049376,0.0006522671370594465,53.303461682694866,85.04784813398837,84.47376072407428,84.82377036635053,0.9989199408132113,0:43.4751962575;24:53.3034616827;47:85.1398041616,0.020822899847419928,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,43.197116426071254,77.49156800432735,77.49156800432735,-34.294451578256094,-11.515992164611816,0.25,0.005,13.840529441833496,2465.958251953125,43.20763397216797,78.0811538696289,-34.87351989746094,-11.515992164611816,-0.0013025905936956406,0.0013025905936956406,-5.442340807348955e-06,5.442340807348955e-06,0.0005,0.5,0.2605181187391281,0,0,0.0,1,0,1,0.008,78.0811538696289,77.68685913085938,0.00506332004442811,0.039628949016332626,0.03648902259662304,0.0,1.0036301089482407,6.740285299569315e-05,72.68128706839104,77.88793560072612,78.31389865603097,78.77765493819305,1.0051149771079175,0:43.1971164261;24:72.6812870684;47:77.4915680043,0.011682382500750994,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,43.048814899393264,74.29428352109531,74.29428352109531,-31.245468621702045,-19.956541061401367,0.25,0.005,24.740468978881836,2969.644775390625,43.05148696899414,74.58960723876953,-31.53812026977539,-19.956541061401367,-0.0023290771059691906,0.0023290771059691906,-9.431258149561472e-06,9.431258149561472e-06,0.0005,0.5,0.4658154211938381,0,0,0.0,1,0,1,0.006666666666666667,74.58960723876953,74.38152313232422,0.003073056461289525,0.03839033097028732,0.03486529759211476,0.0,1.0070367317456603,3.948298076272262e-05,76.21178966043637,74.49667664032984,74.7063997604986,74.92283391746821,1.0027242085076042,0:43.0488148994;24:76.2117896604;47:74.2942835211,0.0036604621018639285,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,39.98897926187523,67.73160517280765,67.73160517280765,-27.742625910932418,-23.908632278442383,0.25,0.005,29.887489318847656,3664.473876953125,40.31355667114258,68.41973114013672,-28.10617446899414,-23.908632278442383,-0.0028138733468949795,0.0028138733468949795,-1.1298976460238919e-05,1.1298976460238919e-05,0.0005,0.5,0.5627746693789959,0,0,0.0,1,0,1,0.005714285714285714,68.41973114013672,68.34807586669922,0.0012543462216854095,0.03569406270980835,0.031737764446075394,0.0,1.0085494459689452,3.331010203284072e-05,67.09926895465463,67.82149806792184,67.90729432025856,67.97172668825807,1.001327192746796,0:39.9889792619;24:67.0992689547;47:67.7316051728,-0.004300791259664895,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,41.3738548014095,58.35471020178748,58.35471020178748,-16.980855400377983,-22.91377067565918,0.25,0.005,28.8973331451416,4439.3759765625,41.36088180541992,58.51400375366211,-17.153121948242188,-22.91377067565918,-0.002720434218645096,0.002720434218645096,-1.0828814993146807e-05,1.0828814993146807e-05,0.0005,0.5,0.5440868437290192,0,0,0.0,1,0,1,0.005,58.51400375366211,58.574363708496094,-0.0001342769101029262,0.03144422173500061,0.0273463799469667,0.001890359168241966,1.0084614194295807,1.681979643096642e-05,60.72576416791051,58.28965108255555,58.25276512009842,58.24306384719807,0.998885109376656,0:41.3738548014;24:60.7257641679;47:58.3547102018,-0.009488779002778284,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,41.440545760191526,54.99120345169703,54.99120345169703,-13.550657691505506,-19.73981475830078,0.25,0.005,24.935701370239258,5100.6259765625,41.43452453613281,54.97471237182617,-13.54018783569336,-19.73981475830078,-0.0023472264874726534,0.0023472264874726534,-9.328835403721314e-06,9.328835403721314e-06,0.0005,0.5,0.4694452974945307,0,0,0.0,1,0,1,0.0044444444444444444,54.97471237182617,55.07315444946289,0.0001931030856212601,0.030049942433834076,0.025799293111908973,0.0,1.0073236425905463,1.101637228134147e-05,24.186364224277554,54.890230622630256,54.784741983142766,54.66374671685235,0.9981638367097118,0:41.4405457602;24:24.1863642243;47:54.9912034517,-0.013136308762305326,False,False
250,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,False,1,True,0.5,41.59022080360671,14.45438572542148,14.45438572542148,27.13583507818523,-13.03408145904541,0.25,0.005,17.19315528869629,5658.5556640625,41.58038330078125,18.47258949279785,23.1077938079834,-13.03408145904541,-0.001618924899958074,0.001618924899958074,-6.159774329717038e-06,6.159774329717038e-06,0.0005,0.5,0.3237849799916148,0,0,0.0,1,0,1,0.004,41.58038330078125,18.927711486816406,-0.00909830816090107,0.011988488025963306,0.006797370302169812,0.166351606805293,1.0049277193041515,6.868542429531068e-05,29.532885676184055,14.137093485839072,13.795316622187931,13.533785156665246,0.9780487219858556,0:41.5902208036;24:29.5328856762;47:14.4543857254,-0.0140913273046461,False,False
