step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9949091076850891,1.055232286453247,1.0101528713971415,102599.20684206486,1031.2068420648575,0.010152871397141397
50,0.9918214678764343,1.0527796745300293,1.0189027673046667,103487.91626960039,1919.9162696003914,0.01890276730466674
75,0.9903969168663025,1.0427697896957397,1.0270397912138145,104314.37751400471,2746.3775140047073,0.027039791213814463
100,0.9764385223388672,1.0353389978408813,1.02082289984742,103682.94029170275,2114.9402917027473,0.020822899847419928
125,0.9835318922996521,1.0274795293807983,1.011682382500751,102754.55622583628,1186.556225836277,0.011682382500750994
150,0.9807683825492859,1.023785948753357,1.0036604621018639,101939.78581476212,371.7858147621155,0.0036604621018639285
175,0.9594578146934509,1.008629560470581,0.9956992087403351,101131.17723333836,-436.822766661644,-0.004300791259664895
200,0.9597434997558594,1.008488655090332,0.9905112209972217,100604.24369424582,-963.7563057541847,-0.009488779002778284
225,0.9674360752105713,1.0073586702346802,0.9868636912376947,100233.77139163017,-1334.2286083698273,-0.013136308762305326
250,0.970382034778595,1.0050724744796753,0.9859086726953539,100136.7720683217,-1431.2279316782951,-0.0140913273046461
