step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
5,3.952861937811549,0.013471197161136535,3.9393907406504125,0.9965920395467709
10,8.646178068370816,0.14222332699309156,8.503954741377724,0.983550728903749
15,12.728467679863826,0.4443288598376349,12.284138820026191,0.9650917242347598
20,17.135510155562397,0.885276941588923,16.250233213973473,0.9483367035149781
25,21.475216441458713,1.446564758113338,20.028651683345373,0.9326402710744889
30,25.86913819960143,2.11181782980346,23.75732036979797,0.9183653582307586
35,30.292299489359948,2.866823169839149,27.425476319520797,0.905361322244747
40,34.74541961724764,3.69960912521701,31.045810492030633,0.8935223932831561
45,39.23127239471476,4.599828547102202,34.63144384761256,0.8827509722136392
50,43.748892529705984,5.55869726344701,38.190195266258975,0.8729408462243338
55,44.00719859347154,6.554326315956228,37.45287227751531,0.8510624051191351
60,43.61919048994594,7.471715383024428,36.14747510692152,0.828705776079301
65,43.829535207198504,8.24538018689951,35.584155020298994,0.811876166427033
70,43.75370563020533,8.906625852635706,34.847079777569625,0.7964372223026746
75,43.781292387075894,9.502701306725463,34.27859108035043,0.7829506442452432
80,43.77906605895954,10.552958091658166,33.226107967301374,0.7589496752295731
85,43.78255658889901,14.627037695374806,29.155518893524206,0.6659163183932602
90,43.78508355504068,23.652757556412205,20.132325998628474,0.4597987342726168
95,43.77863185993931,32.50177314525581,11.276858714683499,0.2575881939563913
100,43.75412908084059,40.177613695422444,3.5765153854181477,0.08174120844252528
105,43.720338303664974,48.00726325425059,4.286924950585615,0.08929742418103885
110,43.681658875951186,55.55515024349974,11.873491367548553,0.21372440386726912
115,43.63531377513396,62.97335286954167,19.338039094407712,0.30708288844758247
120,43.58362113151886,70.23411162619331,26.65049049467445,0.37945223307609033
125,43.52703686682724,77.18873010464726,33.661693237820025,0.4360959584667836
130,43.465933345820915,82.26243844242674,38.79650509660583,0.4716187099627305
135,43.40104956198192,82.23314979340067,38.83210023141875,0.4722195407688869
140,43.33292062000382,79.81337329299086,36.48045267298704,0.45707193127985135
145,43.26734844885347,78.85980419833594,35.59245574948247,0.45133837334880833
150,43.21640267097704,77.80052457498094,34.5841219040039,0.44452299123861494
155,43.17624851849203,76.88879474159984,33.71254622310781,0.438458507984233
160,43.13842291297442,76.12304685027357,32.98462393729915,0.43330666995209227
165,43.10135423284457,75.40971994836156,32.308365715516985,0.42843768333367155
170,43.009191861059435,74.67229221041612,31.663100349356682,0.42402743256005154
175,42.728349633454776,73.78030715513975,31.051957521684976,0.42087053739680463
180,42.30972580493113,72.68427027929829,30.374544474367156,0.41789708223869093
185,42.05402548457456,71.42811927361984,29.374093789045283,0.41123991626493595
190,41.90781962874145,70.056175624215,28.14835599547355,0.4017969257480284
195,41.67291573148269,68.58948964204006,26.916573910557375,0.3924300071487861
200,41.469287828797164,67.0462563584685,25.576968529671333,0.3814824259973876
205,41.28990360614094,65.4416964981668,24.151792892025867,0.36905817215026543
210,41.10704744841509,63.791980616099096,22.684933167684008,0.3556079141703125
215,40.94588176651971,62.129473588497504,21.183591821977792,0.34095881710318676
220,40.85143640324916,60.53433195388174,19.68289555063258,0.32515260209079455
225,40.97496456814814,59.12894283169627,18.153978263548133,0.30702355554066546
230,41.251352862119816,57.97906827869875,16.72771541657893,0.2885130084562711
235,41.28164347388564,56.99905779422123,15.717414320335592,0.2757486689881579
240,41.300941645028594,55.87236679920938,14.571425154180787,0.2607984230656751
245,41.39504351019026,53.81873691204215,12.423693401851885,0.23084327345244768
250,41.42306421328233,49.74733103877654,8.324266825494206,0.16733092312039197
