step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9949091076850891,1.055232286453247,1.0101528713971415,102599.20684206486,1031.2068420648575,0.010152871397141397,0.019879631172612114,0.0028941010978620406,0.0,43.58145830855584,6.092821640242882,37.48863666831296,0.8601969306050792,0.02714633025206297,0.04701882323561712
50,0.9918214678764343,1.0527796745300293,1.0189027673046667,103487.91626960039,1919.9162696003914,0.01890276730466674,0.019958848682969866,0.004617161314068749,0.021735931308288655,43.78227480669423,9.690099659637038,34.09217514705719,0.7786752812086538,0.027589476665090516,0.047786375338172725
75,0.9903969168663025,1.0427697896957397,1.0270397912138145,104314.37751400471,2746.3775140047073,0.027039791213814463,0.019955045776881827,0.005961585742054376,0.023156441987794957,43.78932588797117,12.494504490182957,31.294821397788212,0.7146678046118273,0.03052055314246157,0.0528631487178494
100,0.9764387011528015,1.0353389978408813,1.0208232002115674,103682.97079908848,2114.970799088478,0.020823200211567403,0.019928561474261752,0.040367200310009274,0.024524714271775633,43.4751962575405,85.14003898818662,41.664842730646114,0.4893683773908914,0.04964563582173692,0.08598876361730982
125,0.9835311770439148,1.0274795293807983,1.0116826451137644,102754.58289891481,1186.582898914814,0.011682645113764316,0.01994710132067703,0.03648907144880539,0.03399534161345213,43.197116426071254,77.49166538891933,34.294548962848076,0.4425579033658491,0.04938120781729163,0.08553076087866653
150,0.9807677865028381,1.023785948753357,1.003660705996878,101939.8105866909,371.8105866909027,0.0036607059968779805,0.019951738900415218,0.03486531928189571,0.0361195799838734,43.048816135129215,74.29432686359556,31.245510728466343,0.42056388485534196,0.04551951534471687,0.07884211331296076
175,0.9594603776931763,1.0086294412612915,0.9956994973200537,101131.20654380322,-436.793456196785,-0.004300502679946292,0.01967751500434427,0.031737782595642194,0.031738694254480594,39.989234470033914,67.73164203339675,27.74240756336284,0.4095930163583479,0.040142234428074054,0.06952838955876486
200,0.9597432613372803,1.0084885358810425,0.9905114643611413,100604.2684122324,-963.731587767601,-0.009488535638858705,0.020079513707168272,0.027346396529878157,0.028740180137836583,41.373852051244896,58.35474459384096,16.980892542596067,0.290994205540372,0.033623032303697405,0.05823680025453354
225,0.9674361944198608,1.0073586702346802,0.9868639305694041,100233.79570007324,-1334.2042999267578,-0.013136069430595835,0.019963211166040377,0.025799296732199915,0.011680719987209626,41.440538188012,54.99121087467459,13.550672686662594,0.24641524474783225,0.03004998232637731,0.052048096155832314
250,0.970382034778595,1.0050723552703857,0.9859085709986846,100136.7617391944,-1431.2382608056068,-0.014091429001315442,0.01995302578223084,0.0067993316458628845,0.014149262745937682,41.590218580494124,14.458557464887052,27.131661115607073,0.6523567810324484,0.026316898302015248,0.04558220495671353
