step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9949091076850891,1.055232286453247,1.0101528713971415,102599.20684206486,1031.2068420648575,0.010152871397141397
50,0.9918214678764343,1.0527796745300293,1.0189027673046667,103487.91626960039,1919.9162696003914,0.01890276730466674
75,0.9903969168663025,1.0427697896957397,1.0270397912138145,104314.37751400471,2746.3775140047073,0.027039791213814463
100,0.9764387011528015,1.0353389978408813,1.0208232002115674,103682.97079908848,2114.970799088478,0.020823200211567403
125,0.9835311770439148,1.0274795293807983,1.0116826451137644,102754.58289891481,1186.582898914814,0.011682645113764316
150,0.9807677865028381,1.023785948753357,1.003660705996878,101939.8105866909,371.8105866909027,0.0036607059968779805
175,0.9594603776931763,1.0086294412612915,0.9956994973200537,101131.20654380322,-436.793456196785,-0.004300502679946292
200,0.9597432613372803,1.0084885358810425,0.9905114643611413,100604.2684122324,-963.731587767601,-0.009488535638858705
225,0.9674361944198608,1.0073586702346802,0.9868639305694041,100233.79570007324,-1334.2042999267578,-0.013136069430595835
250,0.970382034778595,1.0050723552703857,0.9859085709986846,100136.7617391944,-1431.2382608056068,-0.014091429001315442
