step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,6.092821640242882,37.48863666831296,0.8601969306050792
50,43.78227480669423,9.690099659637038,34.09217514705719,0.7786752812086538
75,43.78932588797117,12.494504490182957,31.294821397788212,0.7146678046118273
100,43.4751962575405,85.14003898818662,41.664842730646114,0.4893683773908914
125,43.197116426071254,77.49166538891933,34.294548962848076,0.4425579033658491
150,43.048816135129215,74.29432686359556,31.245510728466343,0.42056388485534196
175,39.989234470033914,67.73164203339675,27.74240756336284,0.4095930163583479
200,41.373852051244896,58.35474459384096,16.980892542596067,0.290994205540372
225,41.440538188012,54.99121087467459,13.550672686662594,0.24641524474783225
250,41.590218580494124,14.458557464887052,27.131661115607073,0.6523567810324484
