actual,check,expected,pass,row_name
True,matrix_pass,True,True,matrix_summary
1,duct_flap_proxy_enabled_count,1,True,matrix_summary
1,runtime_geometry_enabled_count,1,True,matrix_summary
1,wall_velocity_enabled_count,1,True,matrix_summary
1,combined_runtime_geometry_wall_velocity_enabled_count,1,True,matrix_summary
1,ggui_visualization_enabled_count,1,True,matrix_summary
1,grid_48_enabled_count,1,True,matrix_summary
0,grid_64_enabled_count,0,True,matrix_summary
1,ggui_renderer_called_count,1,True,matrix_summary
1,ggui_screenshot_count,1,True,matrix_summary
fluent_inspired_duct_flap_proxy_48_5step_ggui_comparison_smoke,row_name,fluent_inspired_duct_flap_proxy_48_5step_ggui_comparison_smoke,True,matrix_row
duct_flap_proxy,geometry_type,duct_flap_proxy,True,matrix_row
configs/step103_fluent_inspired_duct_flap_proxy_geometry_1024.json,geometry_config_path,configs/step103_fluent_inspired_duct_flap_proxy_geometry_1024.json,True,matrix_row
diagnostic_only,geometry_motion_application_mode,diagnostic_only,True,matrix_row
solid_vel_experimental,wall_velocity_application_mode,solid_vel_experimental,True,matrix_row
solid_vel,target_lbm_field,solid_vel,True,matrix_row
False,direct_quantitative_equivalence_allowed,False,True,matrix_row
False,validation_claim_allowed,False,True,matrix_row
0,real_geometry_candidate_enabled_count,0,True,matrix_summary
0,real_geometry_enabled_count,0,True,matrix_summary
0,link_area_enabled_count,0,True,matrix_summary
0,write_vtk_count,0,True,matrix_summary
0,write_particles_count,0,True,matrix_summary
0,grid_64_enabled_count,0,True,matrix_summary
