candidate_id,geometry_type,reaction_transfer_mode,diagnostic_row_count,step_min,step_max,rho_min_observed,rho_max_observed,lbm_max_v_observed,mpm_min_J_observed,mpm_max_speed_observed,projected_mass_min,projected_mass_max,active_cell_count_min,active_cell_count_max,hydro_force_max_norm_max,bb_link_count_min,bb_link_count_max,stable_envelope_pass
real_candidate_smoke_mesh,mesh,engineering,21,0,20,0.9954622983932495,1.0043507814407349,0.005689762067049742,0.9999962449073792,0.026136981323361397,0.6058241128921509,0.605826735496521,110592,110592,0.4173511266708374,498338,498714,True
real_candidate_smoke_mesh,mesh,link_area_experimental,21,0,20,0.9954623579978943,1.0043507814407349,0.005689778830856085,0.9999967217445374,0.026136916130781174,0.60582435131073,0.6058268547058105,110592,110592,0.4173510670661926,498338,498714,True
real_candidate_smoke_voxel,voxel,engineering,21,0,20,0.9912939667701721,1.008886456489563,0.0062076859176158905,0.9996681809425354,0.029221393167972565,0.09944095462560654,0.09944122284650803,31116,31116,0.41914668679237366,101868,102144,True
real_candidate_smoke_voxel,voxel,link_area_experimental,21,0,20,0.9912940263748169,1.0088865756988525,0.006207805592566729,0.9996678233146667,0.029222209006547928,0.09944095462560654,0.09944118559360504,31116,31116,0.4191468060016632,101868,102144,True
