actual,check,expected,pass,row_name
True,step91_first_user_simulation_10step_dry_run_plan_pass,True,True,dry_run_10step_plan
first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_10step_dry_run,step92_allowed_row_name,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_10step_dry_run,True,dry_run_10step_plan
0,step91_activation_feature_count,0,True,dry_run_10step_plan
3,planned_step92_activation_feature_count,3,True,dry_run_10step_plan
10,step92_allowed_n_lbm_steps,10,True,dry_run_10step_plan
5,previous_step90_n_lbm_steps,5,True,dry_run_10step_plan
10,planned_step92_n_lbm_steps,10,True,dry_run_10step_plan
True,only_duration_expansion_from_step90,True,True,dry_run_10step_plan
squid_proxy,geometry_type_allowed_for_step92,squid_proxy,True,dry_run_10step_plan
configs/step85_squid_proxy_geometry_1024.json,geometry_config_path_allowed_for_step92,configs/step85_squid_proxy_geometry_1024.json,True,dry_run_10step_plan
diagnostic_only,geometry_motion_application_mode_allowed_for_step92,diagnostic_only,True,dry_run_10step_plan
solid_vel_experimental,wall_velocity_application_mode_allowed_for_step92,solid_vel_experimental,True,dry_run_10step_plan
solid_vel,target_lbm_field_planned_for_step92,solid_vel,True,dry_run_10step_plan
"[0.0, 0.0, 0.0]",target_u_lbm_allowed_for_step92,"[0.0, 0.0, 0.0]",True,dry_run_10step_plan
True,squid_proxy_planned_for_step92,True,True,dry_run_10step_plan
True,runtime_geometry_planned_for_step92,True,True,dry_run_10step_plan
True,wall_velocity_planned_for_step92,True,True,dry_run_10step_plan
True,combined_runtime_geometry_wall_velocity_planned_for_step92,True,True,dry_run_10step_plan
False,driver_run_required,False,True,dry_run_10step_plan
False,fsidriver_run_allowed,False,True,dry_run_10step_plan
False,simulation_run_allowed,False,True,dry_run_10step_plan
False,write_vtk_allowed,False,True,dry_run_10step_plan
False,write_particles_allowed,False,True,dry_run_10step_plan
False,real_geometry_allowed,False,True,dry_run_10step_plan
False,real_geometry_candidate_data_allowed,False,True,dry_run_10step_plan
False,link_area_allowed,False,True,dry_run_10step_plan
False,grid_48_allowed,False,True,dry_run_10step_plan
False,grid_64_allowed,False,True,dry_run_10step_plan
False,vtr_output_allowed,False,True,dry_run_10step_plan
False,particle_npy_output_allowed,False,True,dry_run_10step_plan
False,dense_wall_velocity_output_allowed,False,True,dry_run_10step_plan
False,dense_displacement_output_allowed,False,True,dry_run_10step_plan
False,runtime_code_changed,False,True,dry_run_10step_plan
False,solver_behavior_changed,False,True,dry_run_10step_plan
False,solver_formula_change_allowed,False,True,dry_run_10step_plan
False,tau_migration_allowed,False,True,dry_run_10step_plan
False,physical_validation_claim_allowed,False,True,dry_run_10step_plan
False,production_readiness_claim_allowed,False,True,dry_run_10step_plan
False,real_squid_validation_claim_allowed,False,True,dry_run_10step_plan
False,squid_swimming_claim_allowed,False,True,dry_run_10step_plan
False,squid_actuation_claim_allowed,False,True,dry_run_10step_plan
False,geometry_mutation_allowed,False,True,dry_run_10step_plan
