case,geometry_type,geometry_source,quality_kind,mode,reaction_transfer_mode,quality_check_enabled,quality_check_strict,quality_pass,quality_severity,quality_warnings_count,quality_reasons_count,quality_gate_strict,quality_report_path,driver_timing_path,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count_min,bb_link_count_max,active_reaction_particle_count_max,area_scale_final,area_scale_min,area_scale_max,raw_area_scale_final,stable,notes
mesh_ellipsoid,mesh,configs/step20_mesh_ellipsoid_geometry.json,mesh,moving_boundary,engineering,True,True,True,ok,0,0,True,outputs/step24_strict_mesh_ellipsoid_48_long/mesh_ellipsoid_48_moving_boundary_engineering/geometry_quality_report.json,outputs/step24_strict_mesh_ellipsoid_48_long/mesh_ellipsoid_48_moving_boundary_engineering/driver_timing.json,48,4096,30,10,30,300,0.988013505935669,1.0153920650482178,0.009199067018926144,0.9950574636459351,0.028586464002728462,0.13391707837581635,18342,0.0,0.4195408821105957,54692,54714,4096,1.0,1.0,1.0,1.0,True,Step 24 strict quality-gated synthetic imported geometry long-run validation; no new FSI physics
mesh_ellipsoid,mesh,configs/step20_mesh_ellipsoid_geometry.json,mesh,moving_boundary,link_area_experimental,True,True,True,ok,0,0,True,outputs/step24_strict_mesh_ellipsoid_48_long/mesh_ellipsoid_48_moving_boundary_link_area_experimental/geometry_quality_report.json,outputs/step24_strict_mesh_ellipsoid_48_long/mesh_ellipsoid_48_moving_boundary_link_area_experimental/driver_timing.json,48,4096,30,10,30,300,0.9880133271217346,1.0153924226760864,0.009198980405926704,0.9950573444366455,0.02858654223382473,0.13391725718975067,18342,0.0,0.4195408821105957,54692,54714,4096,0.7994851469993591,0.25,2.0,0.7994851469993591,True,Step 24 strict quality-gated synthetic imported geometry long-run validation; no new FSI physics
