step,lbm_open_boundary_semantics,row_role,step135_interior_reflection_candidate,step136_ramped_throughput_calibration_candidate,step137_ramp_target_refinement_candidate,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,open_boundary_inlet_ramp_steps,open_boundary_inlet_ramp_profile,open_boundary_inlet_ramp_factor,open_boundary_flux_control_target_scale,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_target_scale,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,x_profile_flux_samples,x_profile_ux_mean_samples,x_profile_rho_mean_samples,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,2,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0"":0.0,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.0,""46"":0.0,""47"":0.0,""6"":0.0}","{""0"":0.0,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.0,""46"":0.0,""47"":0.0,""6"":0.0}","{""0"":1.0,""12"":1.0,""18"":1.0,""24"":1.0,""30"":1.0,""36"":1.0,""42"":1.0,""45"":1.0,""46"":1.0,""47"":1.0,""6"":1.0}",0:0;6:0;12:0;18:0;24:0;30:0;36:0;42:0;45:0;46:0;47:0,0.0,False,False
5,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.05,0.85,1.6777581394817556,0.011372210273056465,0.011372210273056465,1.666385929208699,0.050888773053884506,0.5,0.005,0.0852179303765297,0.14994733035564423,1.208773136138916,9.155459702014923e-05,1.2086815815418959,0.050888773053884506,8.031303877942264e-06,8.031303877942264e-06,2.4049516156310347e-08,2.4049516156310347e-08,0.0005,0.5,0.0016062607755884528,0,0,0.0,2,0.85,0,0,0.0,1.208773136138916,0.005117058753967285,4.645476110454183e-06,5.431518729892559e-06,5.374435330152223e-06,0.0,0.9999916564201362,8.328939596739921e-09,0.0,0.0026569682953491982,0.0003945492240154455,7.534958263088943e-05,0.23363692998573926,"{""0"":1.9738331052726537,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.0003945492240154455,""46"":0.0026569682953491982,""47"":0.011372210273056465,""6"":0.0}","{""0"":0.0009313106220739318,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":1.8646000044794376e-07,""46"":1.2556583233294204e-06,""47"":5.374435330152223e-06,""6"":0.0}","{""0"":1.001613802010711,""12"":0.9999998807907104,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999998807907104,""45"":0.9999996562873934,""46"":0.9999982275787058,""47"":0.9999916564201362,""6"":0.9999998807907104}",0:1.97383310527;6:0;12:0;18:0;24:0;30:0;36:0;42:0;45:0.000394549224015;46:0.00265696829535;47:0.0113722102731,5.6182079500722376e-05,False,False
10,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.1,0.85,3.6623200193722765,0.12068206794912059,0.12068206794912059,3.541637951423156,0.29020893573760986,0.5,0.005,0.5898934006690979,1.9014863967895508,3.319296360015869,0.016827063634991646,3.3024692963808775,0.29020893573760986,5.56216728000436e-05,5.56216728000436e-05,1.3714979729684273e-07,1.3714979729684273e-07,0.0005,0.5,0.01112433456000872,0,0,0.0,2,0.85,0,0,0.0,3.319296360015869,0.08663822710514069,4.398133387439884e-05,5.869763845112175e-05,5.703867156973367e-05,0.0,0.9999025541521426,1.1530936595234407e-07,0.0,0.06559427035491136,0.029839751821617827,0.010664895337333224,0.5435295522327793,"{""0"":4.308611787496796,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0005385391579128991,""45"":0.029839751821617827,""46"":0.06559427035491136,""47"":0.12068206794912059,""6"":0.07281756853669616}","{""0"":0.0020289977674970198,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":2.545082252370411e-07,""45"":1.4102288607305014e-05,""46"":3.100080097359001e-05,""47"":5.703867156973367e-05,""6"":3.4411179198345303e-05}","{""0"":1.0035540185488465,""12"":0.9999998807907104,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999995469652637,""45"":0.999976907397263,""46"":0.9999478392035389,""47"":0.9999025541521426,""6"":1.0000474179737509}",0:4.3086117875;6:0.0728175685367;12:0;18:0;24:0;30:0;36:0;42:0.000538539157913;45:0.0298397518216;46:0.0655942703549;47:0.120682067949,0.00023092775797517177,False,False
15,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.15,0.85,5.381106131664096,0.37560268351387094,0.37560268351387094,5.0055034481502245,0.6723158359527588,0.5,0.005,1.4816060066223145,7.399594306945801,5.018950939178467,0.14060078561306,4.878350153565407,0.6723158359527588,0.0001397114829160273,0.0001397114829160273,3.1772961506248976e-07,3.1772961506248976e-07,0.0005,0.5,0.02794229658320546,0,0,0.0,2,0.85,0,0,0.0,5.018950939178467,0.31463858485221863,0.00012613451690413058,0.00018630886916071177,0.00017756070866286252,0.0,0.9996918460146466,2.4604830646402133e-07,0.0,0.27199938560476045,0.18357134696672445,0.11258100200509359,0.7241678442233908,"{""0"":6.3307130960754066,""12"":0.00019201450135408738,""18"":0.0,""24"":0.0,""30"":0.0,""36"":6.175972493516075e-05,""42"":0.027576325708859574,""45"":0.18357134696672445,""46"":0.27199938560476045,""47"":0.37560268351387094,""6"":1.6628354062896618}","{""0"":0.002976266628845167,""12"":9.074409381256482e-08,""18"":0.0,""24"":0.0,""30"":0.0,""36"":2.9187019698618224e-08,""42"":1.303256909473184e-05,""45"":8.676690437509082e-05,""46"":0.00012857273067258028,""47"":0.00017756070866286252,""6"":0.0007847775905832097}","{""0"":1.0052311048615858,""12"":0.9999999883663903,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998632980429,""42"":0.9999787318176944,""45"":0.9998507784760516,""46"":0.9997776573513316,""47"":0.9996918460146466,""6"":1.0013462683090866}",0:6.33071309608;6:1.66283540629;12:0.000192014501354;18:0;24:0;30:0;36:6.17597249352e-05;42:0.0275763257089;45:0.183571346967;46:0.271999385605;47:0.375602683514,0.0004954740267761038,False,False
20,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.2,0.85,7.231526386918468,0.7422885875157622,0.7422885875157622,6.489237799402705,1.1692266464233398,0.5,0.005,2.6696603298187256,18.257837295532227,6.863717555999756,0.40753379464149475,6.456183761358261,1.1692266464233398,0.000251788180321455,0.000251788180321455,5.525645860871009e-07,5.525645860871009e-07,0.0005,0.5,0.050357636064291,0,0,0.0,2,0.85,0,0,0.0,6.863717555999756,0.6612417697906494,0.00023051917378325015,0.00037125140079297125,0.0003510128667989406,0.0,0.9993878751993179,3.945919384007978e-07,0.0,0.6024819197196576,0.4748375581857794,0.3598986212454759,0.8116545638078588,"{""0"":8.507678102257021,""12"":0.08324375683613155,""18"":0.0,""24"":0.0,""30"":9.749084556753708e-06,""36"":0.0007266663005466238,""42"":0.17308297218672475,""45"":0.4748375581857794,""46"":0.6024819197196576,""47"":0.7422885875157622,""6"":4.104153978653644}","{""0"":0.003992523346184304,""12"":3.933778044305111e-05,""18"":0.0,""24"":0.0,""30"":4.607318392691536e-09,""36"":3.434152664586933e-07,""42"":8.180876291706722e-05,""45"":0.00022449100592180458,""46"":0.0002848681450932813,""47"":0.0003510128667989406,""6"":0.0019330422339841216}","{""0"":1.007045223604754,""12"":1.000058587534892,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999994599526231,""42"":0.9998595599359736,""45"":0.9996098701636147,""46"":0.9995039457803864,""47"":0.9993878751993179,""6"":1.003382329735729}",0:8.50767810226;6:4.10415397865;12:0.0832437568361;18:0;24:0;30:9.74908455675e-06;36:0.000726666300547;42:0.173082972187;45:0.474837558186;46:0.60248191972;47:0.742288587516,0.0008494076603658558,False,False
25,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.25,0.85,9.04685158988484,1.1996830585322757,1.1996830585322757,7.847168531352564,1.7625439167022705,0.5,0.005,4.1097798347473145,35.874755859375,8.683518409729004,0.7831236124038696,7.900394797325134,1.7625439167022705,0.0003876633127219975,0.0003876633127219975,8.329603247148043e-07,8.329603247148043e-07,0.0005,0.5,0.0775326625443995,0,0,0.0,2,0.85,0,0,0.0,8.683518409729004,1.1017564535140991,0.0003469371877145022,0.0006001796573400497,0.0005675211367470218,0.0,0.9990076364945825,5.471595019374719e-07,0.0,1.0294022167674455,0.8693522985998076,0.7202784800255061,0.8580618101141176,"{""0"":10.643354811629223,""12"":1.3957943048525774,""18"":0.0007448010134612702,""24"":0.0,""30"":0.00013463385548883548,""36"":0.02387212402064212,""42"":0.4572921174075715,""45"":0.8693522985998076,""46"":1.0294022167674455,""47"":1.1996830585322757,""6"":6.100315818317213}","{""0"":0.004985952566092612,""12"":0.0006588929164469188,""18"":3.5198520639723404e-07,""24"":0.0,""30"":6.362659878792587e-08,""36"":1.1281933443965302e-05,""42"":0.00021619285370226194,""45"":0.0004111420415068531,""46"":0.0004868991276459893,""47"":0.0005675211367470218,""6"":0.002868512278952634}","{""0"":1.0088253714749853,""12"":1.0011191012052598,""18"":1.0000003840499654,""24"":0.9999998807907104,""30"":0.9999998008202065,""36"":0.9999815515455541,""42"":0.9996245218641591,""45"":0.9992826808884825,""46"":0.9991495501116228,""47"":0.9990076364945825,""6"":1.005031443047839}",0:10.6433548116;6:6.10031581832;12:1.39579430485;18:0.000744801013461;24:0;30:0.000134633855489;36:0.0238721240206;42:0.457292117408;45:0.8693522986;46:1.02940221677;47:1.19968305853,0.00128798465354212,False,False
30,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.3,0.85,10.87831637842904,1.7304511814126315,1.7304511814126315,9.14786519701641,2.4323410987854004,0.5,0.005,5.7512335777282715,61.34159851074219,10.510741233825684,1.2473176717758179,9.263423562049866,2.4323410987854004,0.0005424523842521012,0.0005424523842521012,1.1494996670080582e-06,1.1494996670080582e-06,0.0005,0.5,0.10849047685042024,0,0,0.0,2,0.85,0,0,0.0,10.510741233825684,1.6192467212677002,0.00046847196063026786,0.0008662533946335316,0.0008189686606804284,0.0,0.9985651040347627,7.298938456064465e-07,5.5011362050881306e-05,1.535775190737587,1.3493395080471822,1.171627093403178,0.8874998654881883,"{""0"":12.798019268740049,""12"":3.898505477984044,""18"":0.08513903448864961,""24"":5.5011362050881306e-05,""30"":0.0007649008185897671,""36"":0.15353343833028282,""42"":0.8455745055746646,""45"":1.3493395080471822,""46"":1.535775190737587,""47"":1.7304511814126315,""6"":8.266704642906518}","{""0"":0.0059846517832823,""12"":0.001836480335697764,""18"":4.023326399769474e-05,""24"":2.5997812470760628e-08,""30"":3.614845326814353e-07,""36"":7.256740942064112e-05,""42"":0.0003998889913105772,""45"":0.000638397141081472,""46"":0.0007267163483862147,""47"":0.0008189686606804284,""6"":0.0038802429860601262}","{""0"":1.0106241685005577,""12"":1.003217151180783,""18"":1.000061753904887,""24"":0.9999998605093569,""30"":0.9999994284320193,""36"":0.999875693696433,""42"":0.9993025388406671,""45"":0.998883333458567,""46"":0.9987277635047477,""47"":0.9985651040347627,""6"":1.0068337414237638}",0:12.7980192687;6:8.26670464291;12:3.89850547798;18:0.0851390344886;24:5.50113620509e-05;30:0.00076490081859;36:0.15353343833;42:0.845574505575;45:1.34933950805;46:1.53577519074;47:1.73045118141,0.0018072141752247925,False,False
35,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.35,0.85,12.715677042402625,2.3200496592161195,2.3200496592161195,10.395627383186506,3.1651804447174072,0.5,0.005,7.557237148284912,95.46812438964844,12.34804916381836,1.7831536531448364,10.564895510673523,3.1651804447174072,0.000712757813744247,0.000712757813744247,1.495832066211733e-06,1.495832066211733e-06,0.0005,0.5,0.1425515627488494,0,0,0.0,2,0.85,0,0,0.0,12.34804916381836,2.1979806423187256,0.0005901950062252581,0.0011674599954858422,0.0010985494816589075,0.0,0.9980722153682564,9.178342202113787e-07,0.0015127882380021687,2.1053947318253576,1.897542969387763,1.6970580031099174,0.90747830481211,"{""0"":14.95962004988544,""12"":5.880494208823076,""18"":1.187447218380052,""24"":0.0015127882380021687,""30"":0.020930925387589082,""36"":0.4234051757120765,""42"":1.3197752835248568,""45"":1.897542969387763,""46"":2.1053947318253576,""47"":2.3200496592161195,""6"":10.400176696945874}","{""0"":0.006982985657062346,""12"":0.0027656440260764633,""18"":0.0005606352985673276,""24"":7.14927721946481e-07,""30"":9.891905415358687e-06,""36"":0.00020016666659809687,""42"":0.0006243944224097813,""45"":0.0008981734860594039,""46"":0.0009967303830014087,""47"":0.0010985494816589075,""6"":0.004873076675412208}","{""0"":1.0124309394783244,""12"":1.0048489081048335,""18"":1.0009478029772103,""24"":1.0000007189739855,""30"":0.9999838184093482,""36"":0.9996526282428568,""42"":0.9989081867081456,""45"":0.9984259761179778,""46"":0.9982521393968388,""47"":0.9980722153682564,""6"":1.0086069843381473}",0:14.9596200499;6:10.4001766969;12:5.88049420882;18:1.18744721838;24:0.001512788238;30:0.0209309253876;36:0.423405175712;42:1.31977528352;45:1.89754296939;46:2.10539473183;47:2.32004965922,0.002404698732918775,False,False
40,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.4,0.85,14.558825143054854,2.9573596875452415,2.9573596875452415,11.601465455509612,3.949397563934326,0.5,0.005,9.495572090148926,139.04283142089844,14.189580917358398,2.3764519691467285,11.81312894821167,3.949397563934326,0.0008957315003499389,0.0008957315003499389,1.8664450180949643e-06,1.8664450180949643e-06,0.0005,0.5,0.17914630006998777,0,0,0.0,2,0.85,0,0,0.0,14.189580917358398,2.8265388011932373,0.0007091793813742697,0.0014941361732780933,0.0014010673000806034,0.0,0.9975380077535578,1.0861088455590412e-06,0.08411391635662259,2.7263715705169664,2.5010621398703248,2.2817055369286816,0.9218938034487084,"{""0"":17.128029580064535,""12"":8.028560224288949,""18"":3.6638352466454815,""24"":0.08411391635662259,""30"":0.13597412394929193,""36"":0.7993694693865256,""42"":1.8628130866731523,""45"":2.5010621398703248,""46"":2.7263715705169664,""47"":2.9573596875452415,""6"":12.547109531629543}","{""0"":0.007980880496974168,""12"":0.0037692003022520215,""18"":0.0017262608675983346,""24"":3.974884994529617e-05,""30"":6.426710977493385e-05,""36"":0.000378023308968039,""42"":0.0008817090373425762,""45"":0.0011844390971671493,""46"":0.00129138430060479,""47"":0.0014010673000806034,""6"":0.005868639858590971}","{""0"":1.0142447347339025,""12"":1.0066344991523513,""18"":1.0030225314242178,""24"":1.0000609623123884,""30"":0.9998901825264406,""36"":0.9993410491875755,""42"":0.9984552786740103,""45"":0.9979211986628281,""46"":0.9977321463350087,""47"":0.9975380077535578,""6"":1.0103943147370855}",0:17.1280295801;6:12.5471095316;12:8.02856022429;18:3.66383524665;24:0.0841139163566;30:0.135974123949;36:0.799369469387;42:1.86281308667;45:2.50106213987;46:2.72637157052;47:2.95735968755,0.003078138753865677,False,False
45,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,100,linear,0.45,0.85,16.409081365469913,3.633320745911977,3.633320745911977,12.775760619557936,4.7758331298828125,0.5,0.005,11.545653343200684,192.64024353027344,16.038482666015625,3.016425848007202,13.022056818008423,4.7758331298828125,0.0010890938574448228,0.0010890938574448228,2.2570100099983392e-06,2.2570100099983392e-06,0.0005,0.5,0.21781877148896456,0,0,0.0,2,0.85,0,0,0.0,16.038482666015625,3.4954428672790527,0.0008235608111135662,0.0018410916673019528,0.00172228869346731,0.0,0.9969699759958822,1.251416952682902e-06,1.0407586341625215,3.388911089744833,3.1491792009513766,2.9145139785201213,0.9327310542450344,"{""0"":19.30480160643519,""12"":10.162048224011592,""18"":5.667236226595364,""24"":1.0407586341625215,""30"":0.39294380328795964,""36"":1.2619253616925634,""42"":2.461481541963432,""45"":3.1491792009513766,""46"":3.388911089744833,""47"":3.633320745911977,""6"":14.70518336187334}","{""0"":0.00897902658447757,""12"":0.004762434907211783,""18"":0.002665819070963911,""24"":0.0004914502401102074,""30"":0.00018576077294132882,""36"":0.000596996631935113,""42"":0.001165656106899068,""45"":0.0014921836740410374,""46"":0.0016061008309768091,""47"":0.00172228869346731,""6"":0.00686582036814626}","{""0"":1.0160671351988058,""12"":1.008407080781933,""18"":1.004670176648012,""24"":1.0007997386734968,""30"":0.9996807109881439,""36"":0.998956510695032,""42"":0.9979546339390183,""45"":0.9973775901900347,""46"":0.9971759528034351,""47"":0.9969699759958822,""6"":1.0121920089640555}",0:19.3048016064;6:14.7051833619;12:10.162048224;18:5.6672362266;24:1.04075863416;30:0.392943803288;36:1.26192536169;42:2.46148154196;45:3.14917920095;46:3.38891108974;47:3.63332074591,0.003825921165066165,False,False
