step,diagnostic_mode,rho_min,rho_max,max_v,f_min,f_max,F_min,F_max,negative_population_count,negative_population_fraction,population_entry_count,fluid_cell_count,mass_total,mass_total_delta_rel,boundary_x_min_negative_population_count,boundary_x_max_negative_population_count,stability_all_finite
0,lightweight_reduction,1.0,1.0,0.0,0.02777777798473835,0.3333333432674408,0.02777777798473835,0.3333333432674408,0,0.0,3859584,101568,101568.0,0.0,0,0,True
5,lightweight_reduction,0.9999950528144836,1.049536943435669,0.026540545746684074,0.026570012792944908,0.3490698039531708,0.026570012792944908,0.3490698039531708,0,0.0,3859584,101568,101790.984375,0.002195419571124764,0,0,True
10,lightweight_reduction,0.999954342842102,1.0534439086914062,0.027761563658714294,0.026476578786969185,0.3514310121536255,0.026476578786969185,0.3514310121536255,0,0.0,3859584,101568,102023.7734375,0.004487372376142092,0,0,True
15,lightweight_reduction,0.9998470544815063,1.055024266242981,0.0278440173715353,0.026529407128691673,0.35108304023742676,0.026529407128691673,0.35108304023742676,0,0.0,3859584,101568,102233.734375,0.006554568121849401,0,0,True
20,lightweight_reduction,0.9996547698974609,1.0531331300735474,0.027465179562568665,0.026503615081310272,0.35187041759490967,0.026503615081310272,0.35187041759490967,0,0.0,3859584,101568,102457.3828125,0.00875652580044896,0,0,True
25,lightweight_reduction,0.9993662238121033,1.055232286453247,0.02714633010327816,0.026508033275604248,0.3519652485847473,0.026508033275604248,0.3519652485847473,0,0.0,3859584,101568,102671.953125,0.010869103703922495,0,0,True
30,lightweight_reduction,0.9989797472953796,1.0553185939788818,0.027526086196303368,0.026547668501734734,0.35146790742874146,0.026547668501734734,0.35146790742874146,0,0.0,3859584,101568,102891.6796875,0.013032448088965028,0,0,True
35,lightweight_reduction,0.9985023736953735,1.0542048215866089,0.0275092963129282,0.026520196348428726,0.3513267934322357,0.026520196348428726,0.3513267934322357,0,0.0,3859584,101568,103109.5703125,0.01517771652981254,0,0,True
40,lightweight_reduction,0.9979472160339355,1.0528252124786377,0.02718295529484749,0.026486221700906754,0.3515852689743042,0.026486221700906754,0.3515852689743042,0,0.0,3859584,101568,103327.8828125,0.017327138591879333,0,0,True
45,lightweight_reduction,0.9973384141921997,1.0537362098693848,0.026636363938450813,0.026464877650141716,0.35153353214263916,0.026464877650141716,0.35153353214263916,0,0.0,3859584,101568,103544.2421875,0.01945733092607908,0,0,True
50,lightweight_reduction,0.9967043399810791,1.0538653135299683,0.026929300278425217,0.02644142508506775,0.35126301646232605,0.02644142508506775,0.35126301646232605,0,0.0,3859584,101568,103757.15625,0.02155360202032136,0,0,True
55,lightweight_reduction,0.996069610118866,1.0532022714614868,0.02718432992696762,0.026418479159474373,0.350776731967926,0.026418479159474373,0.350776731967926,0,0.0,3859584,101568,103955.1328125,0.023502804155836485,0,0,True
60,lightweight_reduction,0.9954600930213928,1.0517457723617554,0.027473939582705498,0.026394879445433617,0.3505007326602936,0.026394879445433617,0.3505007326602936,0,0.0,3859584,101568,104110.625,0.02503372125078765,0,0,True
65,lightweight_reduction,0.9949027895927429,1.0496209859848022,0.0278211310505867,0.026377584785223007,0.350312739610672,0.026377584785223007,0.350312739610672,0,0.0,3859584,101568,104274.921875,0.026651325958963454,0,0,True
70,lightweight_reduction,0.9944401979446411,1.048527717590332,0.028170211240649223,0.026359982788562775,0.34988895058631897,0.026359982788562775,0.34988895058631897,0,0.0,3859584,101568,104461.1171875,0.028484534375984562,0,0,True
