step,lbm_open_boundary_semantics,row_role,step132_authority_sweep_candidate,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,midplane_flux,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.58145830855584,1.3178942255037787,1.3178942255037787,42.26356408305206,16.53249740600586,0.05000000074505806,0.002,4.133636474609375,55.38617706298828,43.50697708129883,1.2713505029678345,42.235626578330994,16.53249740600586,0.00039065448800101876,0.00039065448800101876,0.19532724400050938,0,0,0.0,0.0003223777748644352,0.000666043080855161,0.0006235068391512072,0.0,0.0,0:43.5814583086;24:0;47:1.3178942255,0.010731618543329784,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.782274850618165,2.194093543697301,2.194093543697301,41.588181306920866,26.612825393676758,0.05000000074505806,0.002,6.653911113739014,194.42405700683594,43.77075958251953,2.1678335666656494,41.60292601585388,26.612825393676758,0.0006288474542088807,0.0006288474542088807,0.31442372710444033,0,0,0.0,0.0003494047268759459,0.001120048458687961,0.0010388205705971116,0.0,46.28660844123918,0:43.7822748506;24:46.2866084412;47:2.1940935437,0.021062828831036624,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.78932825098835,3.746887473784702,3.746887473784702,40.042440777203645,32.42070388793945,0.05000000074505806,0.002,8.105976104736328,381.5650329589844,43.79194641113281,3.210364818572998,40.581581592559814,32.42070388793945,0.0007660847040824592,0.0007660847040824592,0.3830423520412296,0,0,0.0,0.00036712747532874346,0.001996931154280901,0.0017746104248955632,0.0,44.56399973724526,0:43.789328251;24:44.5639997372;47:3.74688747378,0.031218762920902973,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.73015576866017,82.87718064654251,82.87718064654251,-39.147024877882345,11.490511894226074,0.05000000074505806,0.002,2.872913360595703,533.3167114257812,43.732120513916016,82.76192474365234,-39.02980422973633,11.490511894226074,0.00027151493122801185,0.00027151493122801185,0.13575746561400592,0,0,0.0,0.012802565470337868,0.04211229085922241,0.039203202888010415,0.0,45.478739430938035,0:43.7301557687;24:45.4787394309;47:82.8771806465,0.026747477642849096,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.67496384465434,81.2110937907762,81.2110937907762,-37.53612994612186,-8.066718101501465,0.05000000074505806,0.002,2.0167019367218018,563.6670532226562,43.67852020263672,81.24322509765625,-37.56470489501953,-8.066718101501465,-0.00019061242346651852,0.00019061242346651852,0.09530621173325926,0,0,0.0,0.006983137223869562,0.04125886410474777,0.038360131283894545,0.0,65.44954897981253,0:43.6749638447;24:65.4495489798;47:81.2110937908,0.01743416541749547,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.64269890123191,80.74145485737502,80.74145485737502,-37.09875595614311,-19.654096603393555,0.05000000074505806,0.002,4.913738250732422,654.7180786132812,43.6421012878418,80.7562255859375,-37.1141242980957,-19.654096603393555,-0.00046441625454463065,0.00046441625454463065,0.23220812727231532,0,0,0.0,0.004564615897834301,0.041612692177295685,0.03810436993050398,0.0,80.67885152504627,0:43.6426989012;24:80.678851525;47:80.7414548574,0.008254635788584815,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,40.42400880945472,79.29712204360288,79.29712204360288,-38.873113234148164,-26.666276931762695,0.05000000074505806,0.002,6.665851593017578,801.3037719726562,40.751033782958984,79.43103790283203,-38.68000411987305,-26.666276931762695,-0.000630110502243042,0.000630110502243042,0.315055251121521,0,0,0.0,0.0030888309702277184,0.04144889861345291,0.037403638596890325,0.0,79.13230355992737,0:40.4240088095;24:79.1323035599;47:79.2971220436,-0.001569517352339526,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,41.274298115289746,77.00611423748637,77.00611423748637,-35.731816122196626,-30.826759338378906,0.05000000074505806,0.002,7.707432746887207,984.0515747070312,41.27232360839844,77.07343292236328,-35.801109313964844,-30.826759338378906,-0.0007284205639734864,0.0007284205639734864,0.3642102819867432,0,0,0.0,0.002201662864536047,0.0408136248588562,0.03631074856508995,0.0,75.78516106128599,0:41.2742981153;24:75.7851610613;47:77.0061142375,-0.010725066856854955,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,41.07028843780441,75.7288001951784,75.7288001951784,-34.65851175737399,-32.56927490234375,0.05000000074505806,0.002,8.142512321472168,1177.7772216796875,41.07158660888672,75.77592468261719,-34.70433807373047,-32.56927490234375,-0.0007695953245274723,0.0007695953245274723,0.38479766226373613,0,0,0.0,0.0018884292803704739,0.040622469037771225,0.03570353963733862,0.0,39.54906111936193,0:41.0702884378;24:39.5490611194;47:75.7288001952,-0.019398130918955682,False,False
250,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,41.08129414148273,27.949926363394823,27.949926363394823,13.131367778087906,-28.489177703857422,0.05000000074505806,0.002,7.123101711273193,1371.5028076171875,41.07735824584961,32.82872009277344,8.248638153076172,-28.489177703857422,-0.0006731846951879561,0.0006731846951879561,0.33659234759397805,0,0,0.0,-0.009240926243364811,0.019076144322752953,0.013187662100462095,0.09073724007561437,39.06868415810231,0:41.0812941415;24:39.0686841581;47:27.9499263634,-0.02507971823051168,False,False
