row_name,matrix_family,mb_force_cap_norm,mb_reaction_scale,hydro_force_max_norm_max,max_grid_reaction_norm_max,max_grid_reaction_to_cap_ratio,active_reaction_particle_count_final,peak_solver_m,peak_ratio,stable
base,baseline,0.0001,1.0,0.4163241386413574,4.210994302411564e-05,0.42109943024115637,1024,1.2333227914496092e-06,0.0031223361808850867,True
cap_1e-4_scale_1,reaction_cap_scale,0.0001,1.0,0.4163241386413574,4.210994302411564e-05,0.42109943024115637,1024,1.233209331985563e-06,0.003122048941735603,True
cap_1e-3_scale_1,reaction_cap_scale,0.001,1.0,0.4163241386413574,0.0004211474151816219,0.4211474151816219,1024,1.2359278116491623e-05,0.03128931168732056,True
cap_1e-2_scale_1,reaction_cap_scale,0.01,1.0,0.4163241386413574,0.004214046057313681,0.42140460573136806,1024,0.0001234470691997558,0.31252422582216655,True
cap_1e-1_scale_1,reaction_cap_scale,0.1,1.0,0.4193359315395355,0.04216364771127701,0.4216364771127701,1024,0.001261463388800621,3.193578199495243,True
cap_1e-2_scale_10,reaction_cap_scale,0.01,10.0,0.4163241386413574,0.004214046057313681,0.42140460573136806,1024,0.00012344699644017965,0.31252404162070796,True
cap_1e-1_scale_10,reaction_cap_scale,0.1,10.0,0.4193360209465027,0.042163651436567307,0.42163651436567307,1024,0.0012614636216312647,3.1935787889399108,True
E_1e5,structural_stiffness,0.01,10.0,0.4163241386413574,0.004215728025883436,0.4215728025883436,1024,0.00025567758711986244,0.647285030683196,True
E_1e4,structural_stiffness,0.01,10.0,0.4163241386413574,0.004216257017105818,0.4216257017105818,1024,0.00034031085669994354,0.8615464726580849,True
