case,transfer_mode,reaction_transfer_mode,mode,geometry_type,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,rho_span_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,solid_vx_initial,solid_vx_final,solid_vx_drift,projection_zone_ux_initial,projection_zone_ux_final,bb_link_count_min,bb_link_count_max,active_reaction_particle_count_min,active_reaction_particle_count_max,cell_force_max_norm,hydro_force_max_norm,max_grid_reaction_norm,area_scale_initial,area_scale_final,area_scale_min,area_scale_max,area_scale_mean,raw_area_scale_initial,raw_area_scale_final,raw_area_scale_min,raw_area_scale_max,area_proxy_total_initial,area_proxy_total_final,area_proxy_total_min,area_proxy_total_max,estimated_memory_mb,stable,well_behaved,elapsed_seconds,notes
box_48,engineering,engineering,moving_boundary,box,48,13824,30,10,30,300,0.9888914823532104,1.0172828435897827,0.028391361236572266,0.011355298571288586,0.9923997521400452,0.06890903413295746,0.026045124977827072,0.0463772714138031,0.02033214643597603,0.0,0.0004190006584394723,5964,6120,8622,8718,0.0,0.4111795425415039,4.147972958890023e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.158203125,True,True,53.76599450001959,Step 19 48^3 long engineering vs link-area comparison
box_48,link_area_experimental,link_area_experimental,moving_boundary,box,48,13824,30,10,30,300,0.9888915419578552,1.01729416847229,0.028402626514434814,0.011393996886909008,0.9923648834228516,0.06895794719457626,0.026045124977827072,0.04636828228831291,0.02032315731048584,0.0,0.0004191093903500587,5964,6120,8622,8700,0.0,0.4111819863319397,4.148145308136009e-06,1.0,0.7022697925567627,0.417994886636734,1.0,0.7269597724080086,1.0,0.7022697925567627,0.417994886636734,1.0,0.0,4586.5146484375,0.0,4710.59765625,27.158203125,True,True,57.15367369999876,Step 19 48^3 long engineering vs link-area comparison
squid_proxy_48,engineering,engineering,moving_boundary,squid_proxy,48,4096,20,10,20,200,0.9910269975662231,1.0120604038238525,0.021033406257629395,0.0077191488817334175,0.9938786029815674,0.06466228514909744,0.026041535660624504,0.02617398090660572,0.00013244524598121643,0.0,0.00020815085736103356,6616,6654,3275,3299,0.0,0.42034220695495605,1.0526945516176056e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26.15625,True,True,176.56262099999003,Step 19 48^3 long engineering vs link-area comparison
squid_proxy_48,link_area_experimental,link_area_experimental,moving_boundary,squid_proxy,48,4096,20,10,20,200,0.991046130657196,1.0120292901992798,0.02098315954208374,0.007718052715063095,0.9939622282981873,0.06264450401067734,0.026041535660624504,0.02622956410050392,0.00018802843987941742,0.0,0.0002073735377052799,6606,6654,3275,3299,0.0,0.4203343093395233,1.0526795449550264e-05,1.0,0.7994040846824646,0.7840885519981384,1.0,0.8611642122268677,1.0,0.7994040846824646,0.7840885519981384,1.0,0.0,5181.953125,0.0,5219.99462890625,26.15625,True,True,174.77322360000107,Step 19 48^3 long engineering vs link-area comparison
