candidate_id,geometry_type,geometry_source,mode,reaction_transfer_mode,quality_check_enabled,quality_check_strict,quality_pass,quality_severity,quality_warnings_count,quality_reasons_count,quality_gate_strict,quality_report_path,driver_timing_path,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count_min,bb_link_count_max,active_reaction_particle_count_max,area_scale_final,area_scale_min,area_scale_max,raw_area_scale_final,has_nan,has_inf,stable,notes
real_candidate_smoke_mesh,mesh,configs/step26_real_candidate_smoke_mesh_geometry.json,moving_boundary,engineering,True,True,True,ok,0,0,True,outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/geometry_quality_report.json,outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/driver_timing.json,64,4096,5,5,5,25,0.9961007833480835,1.0035263299942017,0.005611053202301264,0.9999985694885254,0.024113213643431664,0.6058249473571777,110592,0.0,0.41686615347862244,498690,498690,4096,1.0,1.0,1.0,1.0,False,False,True,Step 27 controlled real geometry 64^3 short driver feasibility; not real squid validation
real_candidate_smoke_mesh,mesh,configs/step26_real_candidate_smoke_mesh_geometry.json,moving_boundary,link_area_experimental,True,True,True,ok,0,0,True,outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/geometry_quality_report.json,outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/driver_timing.json,64,4096,5,5,5,25,0.9961007833480835,1.0035263299942017,0.005611053202301264,0.9999986290931702,0.024113228544592857,0.6058267951011658,110592,0.0,0.41686615347862244,498690,498690,4096,0.7832995057106018,0.25,2.0,0.7832995057106018,False,False,True,Step 27 controlled real geometry 64^3 short driver feasibility; not real squid validation
real_candidate_smoke_mesh,mesh,configs/step26_real_candidate_smoke_mesh_geometry.json,penalty,engineering,True,True,True,ok,0,0,True,outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/geometry_quality_report.json,outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/driver_timing.json,64,4096,5,5,5,25,0.9999997615814209,1.0000011920928955,2.9638424621225568e-06,0.9999986886978149,0.0234375,0.6058264970779419,110592,2.9869120226067025e-06,2.9869120226067025e-06,0,0,0,1.0,1.0,1.0,1.0,False,False,True,Step 27 controlled real geometry 64^3 short driver feasibility; not real squid validation
