step,lbm_open_boundary_semantics,row_role,step135_interior_reflection_candidate,step136_ramped_throughput_calibration_candidate,step137_ramp_target_refinement_candidate,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,open_boundary_inlet_ramp_steps,open_boundary_inlet_ramp_profile,open_boundary_inlet_ramp_factor,open_boundary_flux_control_target_scale,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_target_scale,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,x_profile_flux_samples,x_profile_ux_mean_samples,x_profile_rho_mean_samples,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,2,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0"":0.0,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.0,""46"":0.0,""47"":0.0,""6"":0.0}","{""0"":0.0,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.0,""46"":0.0,""47"":0.0,""6"":0.0}","{""0"":1.0,""12"":1.0,""18"":1.0,""24"":1.0,""30"":1.0,""36"":1.0,""42"":1.0,""45"":1.0,""46"":1.0,""47"":1.0,""6"":1.0}",0:0;6:0;12:0;18:0;24:0;30:0;36:0;42:0;45:0;46:0;47:0,0.0,False,False
5,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.058823529411764705,0.85,1.9743743962518898,0.013470697992200627,0.013470697992200627,1.9609036982596892,0.05987649783492088,0.5,0.005,0.10026963800191879,0.17641980946063995,1.4223239421844482,9.221397340297699e-05,1.4222317282110453,0.05987649783492088,9.449663593841251e-06,9.449663593841251e-06,2.8297023391132825e-08,2.8297023391132825e-08,0.0005,0.5,0.0018899327187682502,0,0,0.0,2,0.85,0,0,0.0,1.4223239421844482,0.006068596616387367,5.472505108627956e-06,6.426189429475926e-06,6.366177637749221e-06,0.0,0.9999900610381579,3.757108676112668e-08,0.0,0.003205347829200682,0.00046968646773120704,7.641315300332873e-05,0.23794964678567807,"{""0"":2.3227934073551646,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.00046968646773120704,""46"":0.003205347829200682,""47"":0.013470697992200627,""6"":0.0}","{""0"":0.0010956484220995936,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":2.2196910852698826e-07,""46"":1.5148179679228447e-06,""47"":6.366177637749221e-06,""6"":0.0}","{""0"":1.0018986959313174,""12"":0.9999998807907104,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999998807907104,""45"":0.9999996488508971,""46"":0.9999978233318924,""47"":0.9999900610381579,""6"":0.9999998807907104}",0:2.32279340736;6:0;12:0;18:0;24:0;30:0;36:0;42:0;45:0.000469686467731;46:0.0032053478292;47:0.0134706979922,6.611514003230253e-05,False,False
10,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.11764705882352941,0.85,4.31106467688726,0.14215103979951163,0.14215103979951163,4.168913637087749,0.3415406048297882,0.5,0.005,0.6942981481552124,2.235891819000244,3.907080888748169,0.0200398750603199,3.887041013687849,0.3415406048297882,6.545847281813622e-05,6.545847281813622e-05,1.614086073686849e-07,1.614086073686849e-07,0.0005,0.5,0.013091694563627243,0,0,0.0,2,0.85,0,0,0.0,3.907080888748169,0.1020231768488884,5.1804250688292086e-05,6.908968498464674e-05,6.718683573903438e-05,0.0,0.9998853134241357,8.68230601941006e-08,0.0,0.07736594571622867,0.035214687963992825,0.01270752604319636,0.5442517045625892,"{""0"":5.071840796337953,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0006275270064328448,""45"":0.035214687963992825,""46"":0.07736594571622867,""47"":0.14215103979951163,""6"":0.08561596509254264}","{""0"":0.0023869214507281104,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":2.965629975577601e-07,""45"":1.6642556693285803e-05,""46"":3.656460341950488e-05,""47"":6.718683573903438e-05,""6"":4.045893233489726e-05}","{""0"":1.0041822802366966,""12"":0.9999998807907104,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999995304866639,""45"":0.9999727507338406,""46"":0.9999385921457089,""47"":0.9998853134241357,""6"":1.0000558325383524}",0:5.07184079634;6:0.0856159650925;12:0;18:0;24:0;30:0;36:0;42:0.000627527006433;45:0.035214687964;46:0.0773659457162;47:0.1421510398,0.00027178412464123967,False,False
15,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.17647058823529413,0.85,6.336654496483832,0.44209420055708143,0.44209420055708143,5.894560295926751,0.79140704870224,0.5,0.005,1.7439985275268555,8.708545684814453,5.909768104553223,0.1655358374118805,5.744232267141342,0.79140704870224,0.00016445353685412556,0.00016445353685412556,3.7401090935418324e-07,3.7401090935418324e-07,0.0005,0.5,0.03289070737082511,0,0,0.0,2,0.85,0,0,0.0,5.909768104553223,0.37027472257614136,0.00014842493692412972,0.00021929791546426713,0.0002090050089697878,0.0,0.9996373067224409,2.7413807201625746e-07,0.0,0.32010512757363274,0.2161835519441013,0.13256786616765148,0.724065430331973,"{""0"":7.454887642922156,""12"":0.00021710433135302388,""18"":0.0,""24"":0.0,""30"":0.0,""36"":5.578435900521688e-05,""42"":0.032600615516038475,""45"":0.2161835519441013,""46"":0.32010512757363274,""47"":0.44209420055708143,""6"":1.958127203466804}","{""0"":0.0035015519787398976,""12"":1.0260129090274087e-07,""18"":0.0,""24"":0.0,""30"":0.0,""36"":2.636312176523227e-08,""42"":1.54071079459359e-05,""45"":0.00010218410763785789,""46"":0.00015131802235712166,""47"":0.0002090050089697878,""6"":0.0009239194550213012}","{""0"":1.0061570738912304,""12"":0.9999999935775714,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999748693747421,""45"":0.9998243298444947,""46"":0.9997383485951361,""47"":0.9996373067224409,""6"":1.0015852441183786}",0:7.45488764292;6:1.95812720347;12:0.000217104331353;18:0;24:0;30:0;36:5.57843590052e-05;42:0.032600615516;45:0.216183551944;46:0.320105127574;47:0.442094200557,0.0005832552791308441,False,False
20,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.23529411764705882,0.85,8.518245472656616,0.8738418051522716,0.8738418051522716,7.644403667504345,1.376691222190857,0.5,0.005,3.14314866065979,21.50075912475586,8.084458351135254,0.47972995042800903,7.604728400707245,1.376691222190857,0.0002964527811855078,0.0002964527811855078,6.506102181447204e-07,6.506102181447204e-07,0.0005,0.5,0.059290556237101555,0,0,0.0,2,0.85,0,0,0.0,8.084458351135254,0.7783185243606567,0.00027140305610373616,0.0004370681708678603,0.0004132665038208516,0.0,0.9992794104075386,4.442764283763776e-07,0.0,0.709208036426165,0.5588612414519067,0.42361256491625454,0.8115977425714735,"{""0"":10.021465261948961,""12"":0.09802652744567551,""18"":0.0,""24"":0.0,""30"":1.6987324156225437e-06,""36"":0.0008267816150676595,""42"":0.20373446494172653,""45"":0.5588612414519067,""46"":0.709208036426165,""47"":0.8738418051522716,""6"":4.83397709122844}","{""0"":0.004697099135702719,""12"":4.6323051411200624e-05,""18"":0.0,""24"":0.0,""30"":8.028036947671324e-10,""36"":3.9072879784676956e-07,""42"":9.62987911623882e-05,""45"":0.0002642335081592929,""46"":0.000335360324992686,""47"":0.0004132665038208516,""6"":0.002275424937962771}","{""0"":1.0082937433386119,""12"":1.0000689759258963,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999993833905132,""42"":0.9998346391100514,""45"":0.9995408168305522,""46"":0.9994161363360111,""47"":0.9992794104075386,""6"":1.0039826018598446}",0:10.0214652619;6:4.83397709123;12:0.0980265274457;18:0;24:0;30:1.69873241562e-06;36:0.000826781615068;42:0.203734464942;45:0.558861241452;46:0.709208036426;47:0.873841805152,0.0010001217827867546,False,False
25,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.29411764705882354,0.85,10.65995078076027,1.4125930568427203,1.4125930568427203,9.247357723917549,2.0758066177368164,0.5,0.005,4.841055393218994,42.2209587097168,10.231106758117676,0.9217889904975891,9.309317767620087,2.0758066177368164,0.0004565443377941847,0.0004565443377941847,9.810050869418774e-07,9.810050869418774e-07,0.0005,0.5,0.09130886755883694,0,0,0.0,2,0.85,0,0,0.0,10.231106758117676,1.2972110509872437,0.00040864807670004666,0.0007068456034176052,0.0006683580423051681,0.0,0.9988314529391453,6.526283201217722e-07,0.0,1.211949338903314,1.0234521380231598,0.8477846710179012,0.8579607078149852,"{""0"":12.541118565600318,""12"":1.6447145716964435,""18"":0.0008558370162672104,""24"":0.0,""30"":0.0001410171405732341,""36"":0.028233408912018497,""42"":0.5381877716213482,""45"":1.0234521380231598,""46"":1.211949338903314,""47"":1.4125930568427203,""6"":7.1876053258720685}","{""0"":0.005865870747849036,""12"":0.0007762408791722145,""18"":4.0445962661901107e-07,""24"":0.0,""30"":6.664327507907119e-08,""36"":1.3343115845098523e-05,""42"":0.0002544546254446408,""45"":0.00048408199618898404,""46"":0.0005733290909498355,""47"":0.0006683580423051681,""6"":0.003376776241336021}","{""0"":1.0103913052658953,""12"":1.0013185664025508,""18"":1.0000004798793611,""24"":0.9999998807907104,""30"":0.9999997962287334,""36"":0.9999782189247964,""42"":0.9995580655584263,""45"":0.9991554624642226,""46"":0.9989986289257363,""47"":0.9988314529391453,""6"":1.0059257567717583}",0:12.5411185656;6:7.18760532587;12:1.6447145717;18:0.000855837016267;24:0;30:0.000141017140573;36:0.028233408912;42:0.538187771621;45:1.02345213802;46:1.2119493389;47:1.41259305684,0.0015168522403029127,False,False
30,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.35294117647058826,0.85,12.822004593000576,2.0379115105440677,2.0379115105440677,10.784093082456508,2.865372896194458,0.5,0.005,6.775275230407715,72.1273422241211,12.387947082519531,1.4686466455459595,10.919300436973572,2.865372896194458,0.0006389969494193792,0.0006389969494193792,1.3541459793486865e-06,1.3541459793486865e-06,0.0005,0.5,0.12779938988387585,0,0,0.0,2,0.85,0,0,0.0,12.387947082519531,1.9067974090576172,0.0005519639817066491,0.0010204052086919546,0.0009647265757413824,0.0,0.9983099340998157,8.5903993111477e-07,4.050321887571942e-05,1.8084734038326469,1.5887096057709766,1.3794524997229807,0.8874150788568013,"{""0"":15.084711285883031,""12"":4.594726998372044,""18"":0.10030046483133236,""24"":4.050321887571942e-05,""30"":0.000903418287609206,""36"":0.18070685285941018,""42"":0.9953590162556435,""45"":1.5887096057709766,""46"":1.8084734038326469,""47"":2.0379115105440677,""6"":9.74341039271304}","{""0"":0.007040817203178002,""12"":0.0021632137488959346,""18"":4.7397399777286843e-05,""24"":1.914141060651758e-08,""30"":4.2694655554872853e-07,""36"":8.54127835044151e-05,""42"":0.0004707833317321697,""45"":0.0007517967597848387,""46"":0.0008559486700307942,""47"":0.0009647265757413824,""6"":0.004567864958688948}","{""0"":1.0125115592673506,""12"":1.0037906398056586,""18"":1.0000728031299966,""24"":0.9999998718894497,""30"":0.9999993329688146,""36"":0.999853696343128,""42"":0.9991789476238262,""45"":0.998685070945545,""46"":0.998501733086285,""47"":0.9983099340998157,""6"":1.008049802428608}",0:15.0847112859;6:9.74341039271;12:4.59472699837;18:0.100300464831;24:4.05032188757e-05;30:0.000903418287609;36:0.180706852859;42:0.995359016256;45:1.58870960577;46:1.80847340383;47:2.03791151054,0.0021288238903572143,False,False
35,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.4117647058823529,0.85,14.992324937499191,2.732865685547086,2.732865685547086,12.259459251952105,3.7296512126922607,0.5,0.005,8.90378475189209,112.24468231201172,14.557976722717285,2.0998616218566895,12.458115100860596,3.7296512126922607,0.0008398298523388803,0.0008398298523388803,1.7625951613808866e-06,1.7625951613808866e-06,0.0005,0.5,0.16796597046777606,0,0,0.0,2,0.85,0,0,0.0,14.557976722717285,2.5889759063720703,0.0006956526194699109,0.001375648658722639,0.0012944643210755248,0.0,0.9977287966441116,1.0602167104879334e-06,0.0017276257295088693,2.479744518887878,2.2347724934520303,1.998361376832054,0.9073788485113434,"{""0"":17.638029338234343,""12"":6.93260933222648,""18"":1.4000019131719368,""24"":0.0017276257295088693,""30"":0.02473831921301523,""36"":0.4982804004496606,""42"":1.5537987593938074,""45"":2.2347724934520303,""46"":2.479744518887878,""47"":2.732865685547086,""6"":12.261829988120079}","{""0"":0.00821530404443446,""12"":0.0032576560309629478,""18"":0.0006608759713911985,""24"":8.164575234854878e-07,""30"":1.1691305857357379e-05,""36"":0.0002355787724561913,""42"":0.0007352551851608211,""45"":0.0010580927785948124,""46"":0.0011743201437308972,""47"":0.0012944643210755248,""6"":0.0057366473401328005}","{""0"":1.0146416657813782,""12"":1.0057140513832041,""18"":1.001117376839506,""24"":1.0000008649997314,""30"":0.9999808688526568,""36"":0.9995911938819633,""42"":0.9987144122333292,""45"":0.9981460139465241,""46"":0.9979409823908924,""47"":0.9977287966441116,""6"":1.0101402157984518}",0:17.6380293382;6:12.2618299881;12:6.93260933223;18:1.40000191317;24:0.00172762572951;30:0.024738319213;36:0.49828040045;42:1.55379875939;45:2.23477249345;46:2.47974451889;47:2.73286568555,0.002833269937310154,False,False
40,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.47058823529411764,0.85,17.170981630108272,3.4843749653243803,3.4843749653243803,13.686606664783891,4.654949188232422,0.5,0.005,11.19242000579834,163.52914428710938,16.734241485595703,2.7992184162139893,13.935023069381714,4.654949188232422,0.0010557009372860193,0.0010557009372860193,2.199881691922201e-06,2.199881691922201e-06,0.0005,0.5,0.21114018745720387,0,0,0.0,2,0.85,0,0,0.0,16.734241485595703,3.330068826675415,0.0008362192893400788,0.0017610593931749463,0.0016514713676954004,0.0,0.9970986543114109,1.2748255185754118e-06,0.09915769102924432,3.2118546672363886,2.9460249623807786,2.687462739202645,0.9217878957345162,"{""0"":20.201154858950908,""12"":9.468607461075628,""18"":4.321173911438626,""24"":0.09915769102924432,""30"":0.16009384198411256,""36"":0.9408301802475226,""42"":2.193618336254324,""45"":2.9460249623807786,""46"":3.2118546672363886,""47"":3.4843749653243803,""6"":14.797871756805993}","{""0"":0.009389343457155648,""12"":0.0044400343237469405,""18"":0.0020348729885056515,""24"":4.685739858727663e-05,""30"":7.566859638276607e-05,""36"":0.0004449723761244074,""42"":0.0010385719380039539,""45"":0.0013956801760290347,""46"":0.0015219570812505154,""47"":0.0016514713676954004,""6"":0.006908711261645889}","{""0"":1.0167810373811055,""12"":1.0078199937911476,""18"":1.0035639728625465,""24"":1.0000718705820901,""30"":0.9998706859767099,""36"":0.9992243589548172,""42"":0.9981806946105002,""45"":0.9975508489207644,""46"":0.9973277834953568,""47"":0.9970986543114109,""6"":1.0122480184008809}",0:20.201154859;6:14.7978717568;12:9.46860746108;18:4.32117391144;24:0.0991576910292;30:0.160093841984;36:0.940830180248;42:2.19361833625;45:2.94602496238;46:3.21185466724;47:3.48437496532,0.0036275581343459796,False,False
45,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,85,linear,0.5294117647058824,0.85,19.35925206188652,4.281722389508648,4.281722389508648,15.077529672377871,5.630557537078857,0.5,0.005,13.611414909362793,226.48995971679688,18.921072006225586,3.5537543296813965,15.36731767654419,5.630557537078857,0.0012839422561228275,0.0012839422561228275,2.6609441192704253e-06,2.6609441192704253e-06,0.0005,0.5,0.2567884512245655,0,0,0.0,2,0.85,0,0,0.0,18.921072006225586,4.118991374969482,0.00097152084344998,0.0021706975530833006,0.0020307513233472282,0.0,0.9964282801110713,1.4552562314930556e-06,1.2277090010380363,3.993200088387791,3.7103794423096117,3.433438538947872,0.9326153648289267,"{""0"":22.775590661042962,""12"":11.988253289388341,""18"":6.684821087104061,""24"":1.2277090010380363,""30"":0.46238771064838763,""36"":1.485523873608677,""42"":2.8991435973530173,""45"":3.7103794423096117,""46"":3.993200088387791,""47"":4.281722389508648,""6"":17.348379015799125}","{""0"":0.010563587283078293,""12"":0.005609917790243413,""18"":0.00314186501441284,""24"":0.0005796439900515325,""30"":0.00021860217676460694,""36"":0.0007029078230820772,""42"":0.001373416117312376,""45"":0.001758924117041153,""46"":0.0018934483611232219,""47"":0.0020307513233472282,""6"":0.008082544762620946}","{""0"":1.0189312008581,""12"":1.0099107224233659,""18"":1.0055064521800368,""24"":1.0009432082365501,""30"":0.9996242286577567,""36"":0.9987714859905225,""42"":0.9975904998402965,""45"":0.9969095810543612,""46"":0.9966715306945019,""47"":0.9964282801110713,""6"":1.0143685440598003}",0:22.775590661;6:17.3483790158;12:11.9882532894;18:6.6848210871;24:1.22770900104;30:0.462387710648;36:1.48552387361;42:2.89914359735;45:3.71037944231;46:3.99320008839;47:4.28172238951,0.004509842971594512,False,False
