step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.9999900460243225,1.0019539594650269,1.0000661151400323,101574.7151825428,6.715182542800903,6.611514003230253e-05
10,0.9998849630355835,1.004794716835022,1.0002717841246413,101595.60456997156,27.604569971561432,0.00027178412464123967
15,0.999635636806488,1.0070195198059082,1.000583255279131,101627.24007219076,59.240072190761566,0.0005832552791308441
20,0.9992765188217163,1.0094428062438965,1.0010001217827869,101669.58036923409,101.58036923408508,0.0010001217827867546
25,0.9988272786140442,1.0118571519851685,1.0015168522403028,101722.06364834309,154.06364834308624,0.0015168522403029127
30,0.998304545879364,1.0142618417739868,1.0021288238903572,101784.2203848958,216.22038489580154,0.0021288238903572143
35,0.997722327709198,1.0166847705841064,1.0028332699373101,101855.76956099272,287.76956099271774,0.002833269937310154
40,0.9970911741256714,1.0191066265106201,1.003627558134346,101936.44382458925,368.4438245892525,0.0036275581343459796
45,0.9964199662208557,1.0215330123901367,1.0045098429715944,102026.05573093891,458.05573093891144,0.004509842971594512
50,0.995715320110321,1.0239628553390503,1.0054786756485654,102124.45812827349,556.4581282734871,0.005478675648565366
55,0.9949832558631897,1.0263968706130981,1.0065329811531667,102231.54182976484,663.541829764843,0.006532981153166775
60,0.9942280650138855,1.028834581375122,1.0076719740999565,102347.22706538439,779.227065384388,0.007671974099956561
65,0.9934535026550293,1.031275987625122,1.0088951039957217,102471.45792263746,903.4579226374626,0.00889510399572171
70,0.9926625490188599,1.0337218046188354,1.0102020094685242,102604.19769769907,1036.19769769907,0.01020200946852424
75,0.9918580055236816,1.0361720323562622,1.011592232864573,102745.39990758896,1177.3999075889587,0.01159223286457308
80,0.9910589456558228,1.038622498512268,1.0130603307325254,102894.51167184114,1326.5116718411446,0.013060330732525447
85,0.9903514981269836,1.0410618782043457,1.0145621750604716,103047.05099654198,1479.050996541977,0.014562175060471576
90,0.9897001385688782,1.0414063930511475,1.0159014029312168,103183.07369291782,1615.0736929178238,0.01590140293121676
95,0.989251971244812,1.0407235622406006,1.0169276263190419,103287.30514997244,1719.3051499724388,0.01692762631904181
100,0.9893556833267212,1.040407419204712,1.0177211584083186,103367.90261721611,1799.9026172161102,0.017721158408318664
105,0.98984295129776,1.0396580696105957,1.0182922927301234,103425.91158801317,1857.9115880131721,0.018292292730123387
110,0.9905628561973572,1.0387802124023438,1.0186562707645335,103462.88010901213,1894.880109012127,0.018656270764533387
115,0.9915319681167603,1.0377742052078247,1.018827124916618,103480.23342353106,1912.2334235310555,0.018827124916617984
120,0.9926843047142029,1.0366429090499878,1.018814170226647,103478.9176415801,1910.9176415801048,0.01881417022664722
125,0.9939961433410645,1.0354349613189697,1.0186260120929105,103459.80679625273,1891.8067962527275,0.01862601209291044
130,0.9954394698143005,1.034163236618042,1.0182692177661783,103423.56791007519,1855.5679100751877,0.0182692177661782
135,0.9969912767410278,1.0328400135040283,1.0177491191614985,103370.74253499508,1802.742534995079,0.017749119161498492
140,0.9986327290534973,1.0314685106277466,1.0170699310575264,103301.75875765085,1733.7587576508522,0.017069931057526508
145,1.0003505945205688,1.0300562381744385,1.016235005024823,103216.95699036121,1648.9569903612137,0.016235005024822915
150,1.0021320581436157,1.0286082029342651,1.015246980216192,103116.6052865982,1548.6052865982056,0.015246980216192163
155,1.0039637088775635,1.0271260738372803,1.0141079262422459,103000.91385257244,1432.913852572441,0.014107926242245994
160,1.0058363676071167,1.0255919694900513,1.0128208670269865,102870.18982219696,1302.1898221969604,0.012820867026986456
165,1.007446527481079,1.0238617658615112,1.011408767971036,102726.76574528217,1158.7657452821732,0.011408767971035889
170,1.0074762105941772,1.0213634967803955,1.0099701982111247,102580.6530919075,1012.6530919075012,0.00997019821112458
175,1.0071957111358643,1.0171291828155518,1.0086226882465845,102443.7891998291,875.7891998291016,0.00862268824658457
180,1.006302833557129,1.012450098991394,1.007365534100834,102316.10256755352,748.1025675535202,0.007365534100834123
185,1.0030022859573364,1.01348876953125,1.0061974543866847,102197.4630471468,629.4630471467972,0.006197454386684755
190,0.9998361468315125,1.0143001079559326,1.0051230155148678,102088.33443981409,520.3344398140907,0.00512301551486778
195,0.9972488284111023,1.0148701667785645,1.0041316654474464,101987.64499616623,419.64499616622925,0.004131665447446334
200,0.995002269744873,1.0152682065963745,1.0032207322275828,101895.12333089113,327.12333089113235,0.003220732227582825
205,0.9930381178855896,1.0154629945755005,1.0023855293168444,101810.29344165325,242.29344165325165,0.002385529316844396
210,0.9914934635162354,1.015478491783142,1.0016188144733134,101732.41974842548,164.4197484254837,0.0016188144733132847
215,0.9901904463768005,1.0154616832733154,1.0009208659083355,101661.53050857782,93.53050857782364,0.0009208659083355352
220,0.9890572428703308,1.0154249668121338,1.0002943059533984,101597.89206707478,29.892067074775696,0.000294305953398469
225,0.9880666732788086,1.015243649482727,0.9997356986473229,101541.1554402113,-26.84455978870392,-0.00026430135267706284
230,0.9872310161590576,1.0149480104446411,0.9992401901046877,101490.82762855291,-77.17237144708633,-0.0007598098953123654
235,0.9864877462387085,1.014575481414795,0.998806093960869,101446.73735141754,-121.2626485824585,-0.0011939060391310107
240,0.9858390688896179,1.0141346454620361,0.9984360836069531,101409.15613979101,-158.8438602089882,-0.0015639163930469065
245,0.9854122996330261,1.0136078596115112,0.9981463667505293,101379.73017811775,-188.26982188224792,-0.0018536332494707775
250,0.9857081174850464,1.0129808187484741,0.9979820935449973,101363.04527717829,-204.9547228217125,-0.002017906455002683
