sample_index,phase,region_id,displacement_model,point_count,displacement_norm_min,displacement_norm_max,displacement_norm_mean,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,mantle_radius_scale,mantle_radius_rate,volume_scale,volume_rate,aperture_scale,aperture_rate,diagnostic_only,apply_to_driver,apply_to_lbm,apply_to_mpm,apply_to_projection,update_dynamic_solid,driver_integration_enabled,finite_pass,bounds_pass,scope_note
18,0.225,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.893731778425656,-0.5892857142857224,0.7166180758017493,-1.57142857142858,1.0,-7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
19,0.23750000000000002,mantle_outer,radial_scale_proxy,648,0.0032048876700221164,0.019658796032166442,0.014870489642900444,0.37514572899166093,0.37764518575342626,0.4053401307200912,0.6248542710083391,0.778908949312917,0.5946598692799088,0.8865297011661807,-0.5597667638483941,0.6974125364431485,-1.4927113702623842,1.0,7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
19,0.23750000000000002,mantle_cavity_proxy,volume_scale_proxy,100,0.0027536269822011007,0.012026381719817686,0.007846972848719602,0.43071807485577457,0.5250849677577134,0.45843084491346475,0.5692819251442255,0.6913615881038545,0.5415691550865352,0.8865297011661807,-0.5597667638483941,0.6974125364431485,-1.4927113702623842,1.0,7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
19,0.23750000000000002,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8865297011661807,-0.5597667638483941,0.6974125364431485,-1.4927113702623842,1.0,7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
20,0.25,mantle_outer,radial_scale_proxy,648,0.0033967254602185505,0.020835529938945524,0.015760605667532682,0.3760897314376269,0.37873880038903424,0.40622094728854663,0.6239102685623731,0.777833539558433,0.5937790527114534,0.879737609329446,-0.5236880466472371,0.6793002915451896,-1.3965014577259502,1.0,-7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
20,0.25,mantle_cavity_proxy,volume_scale_proxy,100,0.002942027117443704,0.012849213554753327,0.008383854116770686,0.4313231083296464,0.5257322083667225,0.45879386499778785,0.5686768916703536,0.6905567483755711,0.5412061350022122,0.879737609329446,-0.5236880466472371,0.6793002915451896,-1.3965014577259502,1.0,-7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
20,0.25,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.879737609329446,-0.5236880466472371,0.6793002915451896,-1.3965014577259502,1.0,-7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
21,0.2625,mantle_outer,radial_scale_proxy,648,0.003574667555350453,0.021927027586883453,0.01658624648716138,0.3769653554368026,0.3797531994775961,0.407037962254458,0.6230346445631975,0.7768360266875737,0.592962037745542,0.8734375,-0.481049562682216,0.6624999999999999,-1.2827988338192498,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
21,0.2625,mantle_cavity_proxy,volume_scale_proxy,100,0.0031197983236890187,0.013625623867013428,0.008890446272392306,0.43189400776308096,0.5263429337446335,0.45913640465784855,0.568105992236919,0.6897973151132392,0.5408635953421514,0.8734375,-0.481049562682216,0.6624999999999999,-1.2827988338192498,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
21,0.2625,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8734375,-0.481049562682216,0.6624999999999999,-1.2827988338192498,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
22,0.275,mantle_outer,radial_scale_proxy,648,0.0037363980062404037,0.022919082932840066,0.01733666623428595,0.37776120458138956,0.38067518042793763,0.40778054201740127,0.6222387954186104,0.7759293935142764,0.5922194579825988,0.8677113702623906,-0.43185131195335913,0.6472303206997083,-1.151603498542272,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
22,0.275,mantle_cavity_proxy,volume_scale_proxy,100,0.0032839997179292453,0.014342768439907151,0.009358368721821173,0.43242132872197425,0.5269070406136191,0.45945279723318455,0.5675786712780257,0.6890958516808809,0.5405472027668154,0.8677113702623906,-0.43185131195335913,0.6472303206997083,-1.151603498542272,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
22,0.275,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8677113702623906,-0.43185131195335913,0.6472303206997083,-1.151603498542272,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
23,0.28750000000000003,mantle_outer,radial_scale_proxy,648,0.003879600863710981,0.023797489933675156,0.01800111904140579,0.37846588246358953,0.3814915406488844,0.4084380529769525,0.6215341175364104,0.7751266228524785,0.5915619470230475,0.8626412172011662,-0.3760932944606381,0.633709912536443,-1.0029154518950385,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
23,0.28750000000000003,mantle_cavity_proxy,volume_scale_proxy,100,0.0034315602112990166,0.0149872343866386,0.00977886982545675,0.4328952086254828,0.5274139783791965,0.4597371251752897,0.5671047913745172,0.6884654776780378,0.5402628748247104,0.8626412172011662,-0.3760932944606381,0.633709912536443,-1.0029154518950385,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
23,0.28750000000000003,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8626412172011662,-0.3760932944606381,0.633709912536443,-1.0029154518950385,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
24,0.30000000000000004,mantle_outer,radial_scale_proxy,648,0.004001960178584762,0.024548042546248528,0.018568859041020316,0.37906799267560404,0.3821890775492621,0.40899986153268764,0.6209320073243959,0.7744406975161174,0.5910001384673124,0.8583090379008746,-0.31377551020408845,0.6221574344023323,-0.8367346938775562,1.0,-7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
24,0.30000000000000004,mantle_cavity_proxy,volume_scale_proxy,100,0.0035593148549703745,0.015545198889892739,0.010142930472257086,0.43330548346824876,0.5278528739949938,0.45998329008094924,0.5666945165317513,0.6879197136711968,0.5400167099190507,0.8583090379008746,-0.31377551020408845,0.6221574344023323,-0.8367346938775562,1.0,-7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
24,0.30000000000000004,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8583090379008746,-0.31377551020408845,0.6221574344023323,-0.8367346938775562,1.0,-7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
25,0.3125,mantle_outer,radial_scale_proxy,648,0.004101160001684326,0.025156534727420004,0.019029140365628933,0.37955613880963474,0.3827545885378964,0.40945533408418266,0.6204438611903653,0.7738846003191309,0.5905446659158173,0.8547968294460642,-0.24489795918366752,0.6127915451895043,-0.6530612244897931,1.0,7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
25,0.3125,mantle_cavity_proxy,volume_scale_proxy,100,0.0036640546079154362,0.016002646561018418,0.010441405902245984,0.43364184764598795,0.528212702937772,0.46018510858759276,0.5663581523540121,0.687472268587401,0.5398148914124072,0.8547968294460642,-0.24489795918366752,0.6127915451895043,-0.6530612244897931,1.0,7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
25,0.3125,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8547968294460642,-0.24489795918366752,0.6127915451895043,-0.6530612244897931,1.0,7.105427357601002e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
26,0.325,mantle_outer,radial_scale_proxy,648,0.0041748843838322535,0.025608760434049402,0.019371217147731077,0.3799189244578832,0.383174871023613,0.40979383703101363,0.6200810755421168,0.7734713140754559,0.5902061629689863,0.8521865889212827,-0.16946064139942507,0.6058309037900874,-0.4518950437317777,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
26,0.325,mantle_cavity_proxy,volume_scale_proxy,100,0.0037425895657086914,0.016345645589890684,0.010665205888759195,0.4338940570102373,0.5284825064272715,0.4603364342061424,0.5661059429897627,0.687136769602702,0.5396635657938577,0.8521865889212827,-0.16946064139942507,0.6058309037900874,-0.4518950437317777,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
26,0.325,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8521865889212827,-0.16946064139942507,0.6058309037900874,-0.4518950437317777,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
27,0.3375,mantle_outer,radial_scale_proxy,648,0.00422081737585112,0.02589051362299651,0.019584343519826127,0.38014495321255115,0.3834367224152374,0.4100047367727565,0.6198550467874488,0.7732138215990302,0.5899952632272435,0.8505603134110786,-0.08746355685130425,0.6014941690962099,-0.23323615160349576,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
27,0.3375,mantle_cavity_proxy,volume_scale_proxy,100,0.0037918243068427947,0.016560676817643196,0.010805509451801793,0.4340521708376249,0.5286516502752576,0.4604313025025749,0.5659478291623751,0.6869264402649579,0.5395686974974251,0.8505603134110786,-0.08746355685130425,0.6014941690962099,-0.23323615160349576,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
27,0.3375,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8505603134110786,-0.08746355685130425,0.6014941690962099,-0.23323615160349576,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
28,0.35000000000000003,mantle_outer,radial_scale_proxy,648,0.004236643028563499,0.025987588251121133,0.019657773614413485,0.38022282866584006,0.3835269401215954,0.4100773997089872,0.6197771713341599,0.773125105703791,0.5899226002910127,0.85,-0.015841075359851686,0.6,-0.042242867626274716,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
28,0.35000000000000003,mantle_cavity_proxy,volume_scale_proxy,100,0.003808842339096055,0.01663500255359828,0.010854005503697394,0.43410682302330084,0.5287101149974063,0.4604640938139805,0.5658931769766992,0.6868537397414842,0.5395359061860195,0.85,-0.015841075359851686,0.6,-0.042242867626274716,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
28,0.35000000000000003,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.85,-0.015841075359851686,0.6,-0.042242867626274716,1.0,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
29,0.36250000000000004,mantle_outer,radial_scale_proxy,648,0.00423200287276583,0.025959125513647652,0.019636243565364933,0.38019999521671527,0.3835004878658296,0.41005609459437653,0.6198000047832847,0.7731511176214744,0.5899439054056235,0.8501642865270823,0.02594446973144926,0.600438097405553,0.06918525261720276,1.0,-5.154518950437364,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
29,0.36250000000000004,mantle_cavity_proxy,volume_scale_proxy,100,0.003803849647284953,0.016613197124643,0.010839777898674286,0.434090789352908,0.5286929628181669,0.4604544736117448,0.565909210647092,0.6868750683711876,0.5395455263882551,0.8501642865270823,0.02594446973144926,0.600438097405553,0.06918525261720276,1.0,-5.154518950437364,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
29,0.36250000000000004,funnel_outlet_proxy,aperture_scale_proxy,8,0.02209708691207961,0.02209708691207961,0.02209708691207961,0.46875,0.390625,0.46875,0.53125,0.421875,0.53125,0.8501642865270823,0.02594446973144926,0.600438097405553,0.06918525261720276,1.0,-5.154518950437364,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
30,0.375,mantle_outer,radial_scale_proxy,648,0.004218323452427243,0.025875215884992017,0.01957277186232567,0.38013268102254216,0.38342250524168864,0.4099932860097449,0.6198673189774578,0.7732278021060732,0.5900067139902551,0.8506486117432863,0.05103550295859094,0.6017296313154301,0.13609467455621882,0.8711370262390669,-18.419825072886297,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
30,0.375,mantle_cavity_proxy,volume_scale_proxy,100,0.0037891450508750605,0.01654897524905698,0.01079787441300769,0.4340435665999291,0.5286424458059401,0.46042613995995746,0.565956433400071,0.6869378859661104,0.5395738600400426,0.8506486117432863,0.05103550295859094,0.6017296313154301,0.13609467455621882,0.8711370262390669,-18.419825072886297,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
30,0.375,funnel_outlet_proxy,aperture_scale_proxy,8,0.017716323326011342,0.017716323326011342,0.017716323326011342,0.47184766763848396,0.390625,0.47184766763848396,0.528152332361516,0.421875,0.528152332361516,0.8506486117432863,0.05103550295859094,0.6017296313154301,0.13609467455621882,0.8711370262390669,-18.419825072886297,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
31,0.3875,mantle_outer,radial_scale_proxy,648,0.004195966338129378,0.02573807724080156,0.01946903617145534,0.38002266531312273,0.3832950534639077,0.40989063409389326,0.6199773346868773,0.7733531322549111,0.5901093659061067,0.8514401741010469,0.07510241238051663,0.6038404642694584,0.20027309968138596,0.5395043731778421,-20.845481049562657,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
31,0.3875,mantle_cavity_proxy,volume_scale_proxy,100,0.003765157658023109,0.016444211043605238,0.010729517870296018,0.43396653281432346,0.5285600381434507,0.4603799196885941,0.5660334671856765,0.6870403593890744,0.539620080311406,0.8514401741010469,0.07510241238051663,0.6038404642694584,0.20027309968138596,0.5395043731778421,-20.845481049562657,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
31,0.3875,funnel_outlet_proxy,aperture_scale_proxy,8,0.006442299391276838,0.006442299391276838,0.006442299391276838,0.4798196064139942,0.390625,0.4798196064139942,0.5201803935860059,0.421875,0.5201803935860059,0.8514401741010469,0.07510241238051663,0.6038404642694584,0.20027309968138596,0.5395043731778421,-20.845481049562657,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
32,0.4,mantle_outer,radial_scale_proxy,648,0.004165293100453873,0.02554992745672356,0.01932671415891358,0.3798717273182588,0.3831201937472217,0.4097497989856224,0.6201282726817412,0.7735250811653112,0.5902502010143776,0.8525261720527992,0.09814519799726895,0.6067364588074647,0.26172052799271484,0.35,-7.580174927113676,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
32,0.4,mantle_cavity_proxy,volume_scale_proxy,100,0.003732338518906799,0.016300874456159013,0.010635993622012334,0.4338611365112717,0.528447289394298,0.460316681906763,0.5661388634887283,0.687180561767246,0.539683318093237,0.8525261720527992,0.09814519799726895,0.6067364588074647,0.26172052799271484,0.35,-7.580174927113676,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
32,0.4,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8525261720527992,0.09814519799726895,0.6067364588074647,0.26172052799271484,0.35,-7.580174927113676,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
33,0.41250000000000003,mantle_outer,radial_scale_proxy,648,0.00412666530998236,0.025312984408405265,0.019147483490859995,0.37968164626775236,0.38289998730636565,0.4095724408237332,0.6203183537322476,0.773741621934597,0.5904275591762669,0.8538938040509786,0.1201638598088337,0.6103834774692762,0.32043695949021256,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
33,0.41250000000000003,mantle_cavity_proxy,volume_scale_proxy,100,0.003691156556582789,0.01612101349384239,0.010518637951726452,0.4337288836034186,0.528305810523593,0.46023733016205115,0.5662711163965815,0.6873564898753884,0.5397626698379488,0.8538938040509786,0.1201638598088337,0.6103834774692762,0.32043695949021256,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
33,0.41250000000000003,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8538938040509786,0.1201638598088337,0.6103834774692762,0.32043695949021256,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
34,0.42500000000000004,mantle_outer,radial_scale_proxy,648,0.004080444537296477,0.025029465971493987,0.01893302183345422,0.3794542013914054,0.3826364953560746,0.40936021974702635,0.6205457986085946,0.7740007276600919,0.5906397802529736,0.8555302685480201,0.14115839781518957,0.6147473827947201,0.3764223941738756,0.35,-3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
34,0.42500000000000004,mantle_cavity_proxy,volume_scale_proxy,100,0.0036420945544065244,0.01590673669821097,0.010378826640510567,0.4335713245147609,0.5281372601129106,0.46014279470885655,0.5664286754852391,0.6875660812774845,0.5398572052911434,0.8555302685480201,0.14115839781518957,0.6147473827947201,0.3764223941738756,0.35,-3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
34,0.42500000000000004,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8555302685480201,0.14115839781518957,0.6147473827947201,0.3764223941738756,0.35,-3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
35,0.4375,mantle_outer,radial_scale_proxy,648,0.004026992352977866,0.02470159002163703,0.0186850068528559,0.37919117191901974,0.38233177911108346,0.4091147958943029,0.6208088280809803,0.7743003714391192,0.5908852041056971,0.8574227639963586,0.1611288120163934,0.6197940373236231,0.42967683204370033,0.35,3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
35,0.4375,mantle_cavity_proxy,volume_scale_proxy,100,0.003585645276668883,0.0156601962022509,0.010217963911970981,0.43339004172235107,0.5279433310329023,0.4600340250334107,0.5666099582776489,0.6878072308992597,0.5399659749665894,0.8574227639963586,0.1611288120163934,0.6197940373236231,0.42967683204370033,0.35,3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
35,0.4375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8574227639963586,0.1611288120163934,0.6197940373236231,0.42967683204370033,0.35,3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
36,0.45,mantle_outer,radial_scale_proxy,648,0.003966670327608155,0.024331574434481643,0.018405116215224643,0.3788943370803974,0.38198789978612735,0.40883782940436353,0.6211056629196026,0.7746385263690023,0.5911621705956365,0.8595584888484297,0.18007510241237412,0.6254893035958125,0.4802002730996833,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
36,0.45,mantle_cavity_proxy,volume_scale_proxy,100,0.003522307787411185,0.015383571652915956,0.010037471942025967,0.4331866379344368,0.5277257377967431,0.4599119827606621,0.5668133620655632,0.6880778067540948,0.5400880172393379,0.8595584888484297,0.18007510241237412,0.6254893035958125,0.4802002730996833,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
36,0.45,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8595584888484297,0.18007510241237412,0.6254893035958125,0.4802002730996833,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
37,0.4625,mantle_outer,radial_scale_proxy,648,0.0038998400317689875,0.02392163708567513,0.018095027586720085,0.37856547610534025,0.38160691859594115,0.40853098041600916,0.6214345238946597,0.7750131655470647,0.5914690195839908,0.8619246415566681,0.1979972690031815,0.6317990441511152,0.527992717341828,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
37,0.4625,mantle_cavity_proxy,volume_scale_proxy,100,0.0034525840196903165,0.015079055227497726,0.009838781082387909,0.4329627250729027,0.5274862047739883,0.4597776350437416,0.5670372749270973,0.688375664599022,0.5402223649562584,0.8619246415566681,0.1979972690031815,0.6317990441511152,0.527992717341828,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
37,0.4625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8619246415566681,0.1979972690031815,0.6317990441511152,0.527992717341828,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
38,0.47500000000000003,mantle_outer,radial_scale_proxy,648,0.0038268630360419964,0.02347399585086477,0.01775641863350185,0.3782063682236503,0.38119089675525997,0.4081959090680406,0.6217936317763497,0.7754222620706296,0.5918040909319594,0.8645084205735093,0.21489531178880839,0.6386891215293582,0.5730541647701415,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
38,0.47500000000000003,mantle_cavity_proxy,volume_scale_proxy,100,0.003376975634632574,0.014748837915639265,0.00962332090985234,0.43271991418634775,0.5272264553999874,0.45963194851180866,0.5672800858136523,0.6886986613527528,0.5403680514881913,0.8645084205735093,0.21489531178880839,0.6386891215293582,0.5730541647701415,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
38,0.47500000000000003,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8645084205735093,0.21489531178880839,0.6386891215293582,0.5730541647701415,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
39,0.48750000000000004,mantle_outer,radial_scale_proxy,648,0.003748100911008819,0.02299086860569784,0.01739096702172957,0.37781879266512935,0.3807418954788187,0.4078342754992586,0.6221812073348706,0.7758637890370206,0.5921657245007413,0.8672970243513882,0.2307692307692264,0.6461253982703687,0.6153846153846061,0.35,-3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
39,0.48750000000000004,mantle_cavity_proxy,volume_scale_proxy,100,0.0032959811970827676,0.01439509718406883,0.009392512177784132,0.43245980637988596,0.5269482024729468,0.4594758838279316,0.5675401936201141,0.6890446671612205,0.5405241161720684,0.8672970243513882,0.2307692307692264,0.6461253982703687,0.6153846153846061,0.35,-3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
39,0.48750000000000004,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.8672970243513882,0.2307692307692264,0.6461253982703687,0.6153846153846061,0.35,-3.552713678800501e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
40,0.5,mantle_outer,radial_scale_proxy,648,0.0036639152272510923,0.02247447322582165,0.017000350417562874,0.3774045286595795,0.3802619759813524,0.40744773984846416,0.6225954713404205,0.7763357195435607,0.5925522601515358,0.87027765134274,0.24561902594447105,0.6540737369139735,0.6549840691852538,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
40,0.5,mantle_cavity_proxy,volume_scale_proxy,100,0.003210093683035014,0.014019986090380014,0.009147759713077375,0.43218398481043957,0.5266531395908158,0.45931039088626374,0.5678160151895605,0.6894115760457609,0.5406896091137363,0.87027765134274,0.24561902594447105,0.6540737369139735,0.6549840691852538,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
40,0.5,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.87027765134274,0.24561902594447105,0.6540737369139735,0.6549840691852538,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
41,0.5125000000000001,mantle_outer,radial_scale_proxy,648,0.003574667555350453,0.021927027586883453,0.01658624648716138,0.3769653554368026,0.3797531994775961,0.407037962254458,0.6230346445631975,0.7768360266875737,0.592962037745542,0.8734375,0.2594446973145281,0.6625000000000001,0.6918525261720525,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
41,0.5125000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.003119798323689016,0.013625623867013416,0.008890446272392296,0.4318940077630809,0.5263429337446335,0.45913640465784855,0.568105992236919,0.6897973151132393,0.5408635953421514,0.8734375,0.2594446973145281,0.6625000000000001,0.6918525261720525,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
