metric,value
batch_import_execution_audit_pass,True
canonical_import_pass_count,47
legacy_import_pass_count,47
output_snapshot_unchanged,True
pass_count,47
policy_id,step64_motion_wall_velocity_migration_policy
row_count,47
runtime_object_construction_required,False
same_object_count,47
solver_run,False
step,64
step64_import_execution_pass,True
