step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2.697543599999335
1,5,moving_boundary,1.0000003576278687,1.0000003576278687,0.0,0.0,0.0,0.0,9.105151548283175e-05,0.9992198348045349,0.00824374333024025,0.02294038236141205,9837,0.0,0.41573983430862427,27540,0.0,4092,1.0543646567384712e-05,12.72540189999927
2,10,moving_boundary,0.9990713596343994,1.0010944604873657,0.0012571352999657393,1.285843609366566e-07,4.04538377551944e-06,0.0,0.00018105783965438604,0.9982760548591614,0.013222896493971348,0.022940371185541153,9837,0.0,0.41523078083992004,27528,0.00031079541076906025,4092,1.0543823009356856e-05,12.958249199999045
3,15,moving_boundary,0.9982587695121765,1.0022392272949219,0.0013656218070536852,1.53420728565834e-07,4.1800244616752025e-06,-1.7833984289339355e-09,0.00027562835020944476,0.9977931380271912,0.013783402740955353,0.02294037491083145,9837,0.0,0.4159573018550873,27514,0.000518599059432745,4092,1.054388121701777e-05,13.065671199999997
4,20,moving_boundary,0.9975230693817139,1.003590703010559,0.001794180367141962,3.1943451972438197e-07,8.224399607570376e-06,-9.418434920860363e-10,0.00036627304507419467,0.9973504543304443,0.014059063978493214,0.02294037863612175,9837,0.0,0.4151659309864044,27508,0.0005703350179828703,4092,1.0543801181484014e-05,13.173299500000212
5,25,moving_boundary,0.9970530271530151,1.0045607089996338,0.0014325670199468732,3.6454176211009326e-07,7.944356184452772e-06,4.321885960223426e-09,0.0004591465985868126,0.9968956112861633,0.016854258254170418,0.022940393537282944,9837,0.0,0.41566145420074463,27494,0.0005713386926800013,4092,1.0543633834458888e-05,13.280571100000088
6,30,moving_boundary,0.9970409870147705,1.0052868127822876,0.0016868633683770895,5.508461526915198e-07,1.1871610695379786e-05,2.0709306269850458e-08,0.0005594179383479059,0.9964792132377625,0.018303165212273598,0.022940361872315407,9837,0.0,0.41520604491233826,27464,0.0006571952253580093,4092,1.0543457392486744e-05,13.386311899999782
7,35,moving_boundary,0.9971035122871399,1.0054569244384766,0.0014859813963994384,6.233029807845014e-07,1.170385985460598e-05,4.8947267572430064e-08,0.0006565330550074577,0.9962911009788513,0.020145919173955917,0.02294035069644451,9837,0.0,0.4156889319419861,27454,0.0006961202598176897,4092,1.0543356438574847e-05,13.491201999999248
8,40,moving_boundary,0.997564971446991,1.0057166814804077,0.0015638534678146243,8.068664101301692e-07,1.531010821054224e-05,9.380936916159044e-08,0.0007558465003967285,0.9961113929748535,0.02258693240582943,0.022940363734960556,9837,0.0,0.415439248085022,27420,0.0006556649459525943,4092,1.0543287316977512e-05,13.596134999999776
9,45,moving_boundary,0.9971085786819458,1.0061513185501099,0.001693521742708981,9.168600172415609e-07,1.588978193467483e-05,1.4791379499001778e-07,0.0008522652206011117,0.995985209941864,0.02541722171008587,0.022940346971154213,9837,0.0,0.41590237617492676,27410,0.0007231897325254977,4092,1.0543297321419232e-05,13.70069390000026
10,50,moving_boundary,0.9968736171722412,1.0063395500183105,0.0014575265813618898,1.1331540008541197e-06,1.948935278051067e-05,2.1335326039206848e-07,0.0009483568137511611,0.9959495663642883,0.027987660840153694,0.022940367460250854,9837,0.0,0.41576656699180603,27410,0.0007936082547530532,4092,1.0543382813921198e-05,13.806809300000168
11,55,moving_boundary,0.9971190690994263,1.006207823753357,0.0016357061685994267,1.2965197129233275e-06,2.0423571186256595e-05,2.8896707249259634e-07,0.0010443076025694609,0.9959457516670227,0.029991110786795616,0.022940371185541153,9837,0.0,0.4163929224014282,27410,0.0008477118099108338,4092,1.0543490134296007e-05,13.91688780000004
12,60,moving_boundary,0.9966412782669067,1.005619764328003,0.0016761728329584002,1.5564868363071582e-06,2.3905238776933402e-05,3.862870698867482e-07,0.0011401547817513347,0.9962688684463501,0.03129032999277115,0.02294035814702511,9837,0.0,0.41628745198249817,27388,0.0008891876204870641,4092,1.0543582902755588e-05,14.024473400000716
13,65,moving_boundary,0.9962559342384338,1.0053094625473022,0.001984702656045556,1.7479650296081672e-06,2.4420058252871968e-05,5.074030013929587e-07,0.0012370634358376265,0.9966710805892944,0.03235319256782532,0.022940365597605705,9837,0.0,0.4167441427707672,27400,0.0009015084360726178,4092,1.0543646567384712e-05,14.131580799999938
