metric,value
file_count,1230
total_size_bytes,127779482
total_size_mb,121.86001014709473
large_file_count,0
step24_file_count,85
step24_total_size_bytes,4709953
step24_total_size_mb,4.491761207580566
step24_quality_report_count,9
by_extension:.csv,1175106
by_extension:.dat,44347392
by_extension:.json,232294
by_extension:.log,369510
by_extension:.md,990782
by_extension:.npy,14781056
by_extension:.npz,1763751
by_extension:.obj,7617
by_extension:.vtr,64111974
