step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2.5027120000013383
1,1,moving_boundary,0.9999999403953552,1.0000003576278687,0.020000005140900612,0.00041939690709114075,0.0,0.0004291843215469271,1.088515818992164e-05,0.9999964237213135,9.527240035822615e-05,0.5214123725891113,224,0.0,0.4082483947277069,11466,0.0,1024,4.210937913740054e-05,15.292621999993571
2,2,moving_boundary,0.9999979734420776,1.0102002620697021,0.020000005140900612,0.0006101308390498161,5.5730041026436083e-08,0.0006243669777177274,2.0828525521210395e-05,0.9999945759773254,0.00019915384473279119,0.5214123129844666,224,0.0,0.4082481563091278,11466,6.409280217667401e-07,1024,4.2109382775379345e-05,15.360334500001045
3,3,moving_boundary,0.9999942779541016,1.0223238468170166,0.020000005140900612,0.0006721190293319523,6.387014650499623e-08,0.0006878008134663105,3.0160212190821767e-05,0.9999960064888,0.00030727023840881884,0.5214121341705322,224,0.0,0.40824881196022034,11466,1.2882181863460573e-06,1024,4.2109393689315766e-05,15.422396499998285
4,4,moving_boundary,0.9999901056289673,1.0247325897216797,0.020000005140900612,0.0008069166215136647,1.229773403110812e-07,0.0008257413865067065,3.902489333995618e-05,0.9999971389770508,0.00038247613701969385,0.5214123129844666,224,0.0,0.40824830532073975,11466,2.007331431741477e-06,1024,4.210940096527338e-05,15.491830800005118
5,5,moving_boundary,0.9999868869781494,1.0249322652816772,0.020000005140900612,0.0009514290140941739,1.341328754733695e-07,0.0009736257488839328,4.74843182018958e-05,0.9999966621398926,0.00044978034566156566,0.5214123129844666,224,0.0,0.4082483947277069,11466,2.6100967716047307e-06,1024,4.210942279314622e-05,15.538982600002782
6,6,moving_boundary,0.9999853372573853,1.0247375965118408,0.020000005140900612,0.0010882825590670109,1.8158773684717744e-07,0.001113671576604247,5.556005999096669e-05,0.9999952912330627,0.0005209490773268044,0.5214123725891113,224,0.0,0.4082478880882263,11466,3.0825840440229513e-06,1024,4.2109444621019065e-05,15.583743800001685
7,7,moving_boundary,0.9999853372573853,1.026475191116333,0.020000005140900612,0.0012101170141249895,1.8650254673957534e-07,0.0012383494758978486,6.326007132884115e-05,0.9999946355819702,0.0005840454250574112,0.5214123725891113,224,0.0,0.4082482159137726,11466,3.5262642086308915e-06,1024,4.21094628109131e-05,15.635442099999636
8,8,moving_boundary,0.9999858736991882,1.0260947942733765,0.020000005140900612,0.0013330564834177494,2.3095388712590648e-07,0.0013641571858897805,7.05906204530038e-05,0.9999949932098389,0.0006322528934106231,0.5214124917984009,224,0.0,0.40824803709983826,11466,3.971999376517488e-06,1024,4.210948827676475e-05,15.688596199994208
9,9,moving_boundary,0.9999866485595703,1.0264220237731934,0.020000005140900612,0.001456797239370644,2.3547720218175527e-07,0.0014907857403159142,7.756014383630827e-05,0.9999952912330627,0.0006658199708908796,0.5214122533798218,224,0.0,0.4082482159137726,11466,4.340221948950784e-06,1024,4.210951738059521e-05,15.739508900005603
