step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,0.06688684600198305,43.51457146255385,0.998465245345201
50,43.78227479533121,0.11341290546865473,43.668861889862555,0.9974096159690462
75,43.789337811121726,1.1731429159764724,42.616194895145256,0.9732093935506256
100,43.799936415305595,81.87792488730234,38.07798847199675,0.4650580547126433
125,43.80557711471224,81.7996419943996,37.99406487968735,0.46447715360769687
150,43.81452892136549,82.25582214432009,38.4412932229546,0.4673382651930498
175,40.55396389933588,82.47022396405599,41.916260064720106,0.5082593213641445
200,41.28054154077903,82.53501451778416,41.25447297700513,0.499842075730366
225,40.9959196706389,82.56750674248926,41.57158707185036,0.5034860408405382
250,40.95411137026187,33.16022240184659,7.793888968415281,0.19030785207256826
