step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9999442100524902,1.055232286453247,1.0108880747230542,102673.87997347116,1105.8799734711647,0.010888074723054158
50,0.9999047517776489,1.0538792610168457,1.0216463482965115,103766.57630378008,2198.576303780079,0.021646348296511488
75,0.9999143481254578,1.051809310913086,1.032381845315978,104856.95926505327,3288.9592650532722,0.03238184531597819
100,0.983968198299408,1.041307806968689,1.0284520784092488,104457.82069987059,2889.8206998705864,0.028452078409248842
125,0.9906880259513855,1.0416350364685059,1.0191993478494306,103518.03936237097,1950.0393623709679,0.019199347849430608
150,0.9941583275794983,1.041745662689209,1.009790042408806,102562.3550273776,994.3550273776054,0.009790042408805977
175,0.9741553664207458,1.006155252456665,0.9994884708288309,101516.04500514269,-51.95499485731125,-0.0005115291711691798
200,0.9617199897766113,1.0016463994979858,0.9892169608098995,100472.78827553988,-1095.211724460125,-0.010783039190100475
225,0.9613012075424194,1.0003662109375,0.9789743446994388,99432.4662424326,-2135.5337575674057,-0.021025655300561257
250,0.9620352983474731,0.9997111558914185,0.9716578885301403,98689.34842222929,-2878.65157777071,-0.0283421114698597
