step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
5,2.3227934073551646,0.020274494248789247,2.3025189131063755,0.9912715034472762
10,5.071840796337953,0.2132018696174029,4.85863892672055,0.9579636116000837
15,7.454887642922156,0.6608923428386699,6.793995300083486,0.9113477795381482
20,10.021465261948961,1.296974414103943,8.724490847845018,0.8705803612343502
25,12.541118565600318,2.0759274281880846,10.465191137412234,0.8344703132077665
30,15.084711285883031,2.9620627269683597,12.122648558914673,0.8036380895310609
35,17.638029338234343,3.927905184168128,13.710124154066214,0.7773047595712111
40,20.201154858950908,4.95395844799523,15.247196410955677,0.7547685524622278
45,22.775590661042962,6.025445707742739,16.75014495330022,0.7354428345057543
50,25.36074322428412,7.131569726956508,18.229173497327615,0.7187949239544491
55,27.956739647850874,8.264401127137724,19.69233852071315,0.7043860896786284
60,30.56379195532252,9.418040402401532,21.14575155292099,0.6918562848429077
65,33.18173843240652,10.588187921517633,22.593550510888885,0.6809031587333346
70,35.81095948941246,11.771915518282045,24.03904397113042,0.6712761767312485
75,38.451183385039954,12.985534853541822,25.465648531498132,0.6622851701725765
80,41.10268361626366,14.517359289218692,26.58532432704497,0.6468026412885018
85,43.765673408987084,17.792813864970036,25.972859544017048,0.5934527569426965
90,43.916391362115824,23.73947174101378,20.176919621102044,0.459439380042221
95,43.6744241025266,29.14203482939591,14.53238927313069,0.33274369546386257
100,43.757379622312904,33.394082808877094,10.36329681343581,0.23683540703043662
105,43.660961899832195,37.31846108293584,6.342500816896354,0.14526708851370337
110,43.621283550228526,40.76167501875695,2.8596085314715793,0.06555535047882832
115,43.556393132960864,43.92021148066512,0.36381834770425314,0.008283620124744071
120,43.491006104671165,46.84925648857009,3.358250383898927,0.07168204226929932
125,43.42184935038286,49.60839607042029,6.186546720037434,0.1247076545521747
130,43.3495120261554,52.24237912345292,8.892867097297518,0.17022324110245748
135,43.2750440196487,54.78442631283355,11.50938229318485,0.21008492865222744
140,43.19871224760966,57.25838454751064,14.059672299900974,0.2455478339287557
145,43.12075229416091,59.683100420343806,16.562348126182897,0.2775048214575896
150,43.04158206319549,62.072123306887306,19.030541243691815,0.3065875666859982
155,42.96120380864752,64.43013956761065,21.468935758963134,0.33321262227647996
160,42.87989000672967,66.62955334748195,23.749663340752278,0.3564433820664329
165,42.79430290038012,67.62634407853889,24.832041178158775,0.367194789493865
170,42.67542521601546,65.60535695592334,22.92993173990788,0.34951310081756354
175,42.45471617296809,62.39764296485794,19.942926791889846,0.3196102584054595
180,42.17480083565866,60.04433325814145,17.86953242248279,0.2976056432446079
185,42.03415839489991,57.71501204684202,15.680853651942108,0.27169454004818344
190,41.987472629001715,55.599350420050236,13.61187779104852,0.24482080614632157
195,41.902990717287416,53.688984807049096,11.78599408976168,0.21952350434859103
200,41.86167068486188,51.93099913273814,10.06932844787626,0.19389822295039175
205,41.83627793001848,50.315503223113794,8.479225293095311,0.16852112668924174
210,41.81809379582303,48.81831351863238,7.000219722809348,0.1433933132519539
215,41.8129485420599,47.41751042329938,5.6045618812394835,0.11819603836656908
220,41.81391535861653,46.09408892564993,4.280173567033394,0.09285732003375406
225,41.8210524166997,44.83276884115714,3.0117164244574397,0.06717667684384998
230,41.83304632290357,43.61758399653846,1.7845376736348868,0.04091326272854796
235,41.84856323742115,42.415925396313,0.5673621588918465,0.013376158921223593
240,41.86720858834248,41.108386848468704,0.758821739873774,0.018124488482976164
245,41.888435509222745,39.35611417152784,2.5323213376949028,0.0604539488503301
250,41.92183878924241,36.67113723971945,5.250701549522958,0.12524979106761758
