step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
10,5.071840796337953,0.2810278098522939,4.790812986485659,0.9445905695511567
20,10.021465261948961,1.66574424118132,8.355721020767641,0.8337823663864731
30,15.084711285883031,3.790749351436255,11.293961934446777,0.7487025585313116
40,20.201154858950908,5.568959463982672,14.632195394968235,0.7243246981241209
50,25.36074322428412,7.441601717002807,17.919141507281314,0.7065700460277868
60,30.563793212516543,9.494599334815732,21.069193877700812,0.689351407765464
70,35.810962339167254,11.655496524798389,24.155465814368867,0.6745271346128974
80,41.10268823447112,14.231178312018368,26.87150992245275,0.6537652663778017
90,43.915833992990265,23.300634096259163,20.615199896731102,0.4694252168824039
100,43.740369673500325,32.83372357567205,10.906646097828272,0.2493496552324741
110,43.57435662632106,40.13189082890409,3.442465797416972,0.07900210270316539
120,43.42566846371277,46.17725267905548,2.75158421534271,0.059587438743204844
130,43.324262462246324,51.548386560432704,8.22412409818638,0.15954183335194858
140,43.18791150395029,56.5597679394785,13.371856435528208,0.23641993103360498
150,43.04353263447291,61.376022996841876,18.332490362368965,0.298691402069376
160,42.893540741332316,65.93581057629457,23.042269834962255,0.3494651788393495
170,42.699466564703926,64.83526176693894,22.135795202235016,0.3414159918379876
180,42.20760574232123,58.87978889121979,16.67218314889856,0.28315629968885186
190,42.028362936224575,53.90620922274789,11.877846286523315,0.22034282242779152
200,41.90688990375088,50.402493413094476,8.495603509343596,0.16855522284809135
210,41.86610700998709,47.98608604848128,6.1199790384941934,0.12753653282559987
220,41.86330002364018,45.632520221650374,3.7692201980101956,0.08259943083796382
230,41.882742954067155,43.376149156734186,1.4934062026670318,0.03442920203153117
240,41.91687688611549,41.017936088305746,0.8989407978097432,0.021445796170647142
250,41.97172072968788,36.690916945417285,5.280803784270596,0.12581813879589934
260,42.345157893970025,29.878537987813935,12.46661990615609,0.29440485113721454
270,42.63403782857151,27.42642965346635,15.207608175105157,0.35670109962968766
280,42.825926674560336,27.83858357614765,14.987343098412687,0.3499595750093959
290,42.88852243349429,29.24152556709728,13.646996866397007,0.31819694622399086
300,42.92800062393306,30.85787565229414,12.070124971638919,0.2811713752377656
310,42.957081149866234,32.38869843221635,10.568382717649882,0.24602189987675155
320,42.97231950937568,33.825901658475026,9.146417850900654,0.21284440670941893
330,42.994793548841265,36.39056766963688,6.604225879204385,0.15360524691674843
340,43.128512036871385,43.71964600478734,0.5911339679159582,0.013521014508013822
350,43.211647469113956,49.48777027820638,6.276122809092428,0.1268216929922246
360,43.041325999279394,51.14436952262137,8.103043523341974,0.1584347133218245
370,42.89314342469571,50.567471345208105,7.674327920512397,0.15176412259419086
380,42.758821382959184,49.626090863455616,6.867269480496432,0.1383802221978651
390,42.65645568499168,48.91447688311521,6.2580211981235365,0.12793801747236394
400,42.58071441165875,48.367029506407206,5.78631509474846,0.1196334601028567
410,42.522665733574954,48.7424516324274,6.219785898852443,0.1276051099307968
420,42.4025995366339,50.86003630521291,8.457436768579008,0.1662884532332149
430,42.13482405232803,50.660031815957126,8.525207763629098,0.16828271633544037
440,42.13182091374117,46.79754055535046,4.665719641609286,0.09970010360033428
450,42.24039861404378,43.376529534313995,1.1361309202702188,0.0261922964438973
460,42.38084868608223,41.055570505098274,1.3252781809839576,0.031270685275804205
470,42.470635306019915,39.75337627200392,2.7172590340159957,0.06397971243982882
480,42.53695734948438,39.147566798641954,3.3893905508424282,0.07968107645770563
490,42.58135603296353,38.56758393400017,4.013772098963358,0.09426125593220128
500,42.56594063894531,36.23910494540347,6.326835693541838,0.1486361066752313
