case,reaction_transfer_mode,step_index,driver_lbm_step,requested_phase,selected_phase,report_pass,finite_pass,cap_pass,applied_cell_count,max_applied_velocity_norm,mean_applied_velocity_norm,after_solid_vel_norm_max,wall_velocity_cap_lbm,lbm_population_update_count,apply_to_lbm_solid_vel,apply_to_lbm_populations,modify_bounceback_formula
experimental_48_link_area,link_area_experimental,0,0,0.0,0.0,True,True,True,2136,0.0005006836795005674,0.0003217638579611436,0.005379775716375038,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,1,1,0.025,0.0,True,True,True,2136,0.0005006836795005674,0.0003217638579611436,0.0061393828641152365,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,2,2,0.05,0.0,True,True,True,2136,0.0005006836795005674,0.0003217638579611436,0.006738695636430062,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,3,3,0.075,0.1,True,True,True,2136,0.005849450792213756,0.003723570185844629,0.010000000000000002,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,4,4,0.1,0.1,True,True,True,2136,0.005849450792213756,0.0037120392930130083,0.010000000000000004,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,5,5,0.125,0.1,True,True,True,2136,0.005849450792213756,0.0037133896019957485,0.010000000000000002,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,6,6,0.15,0.1,True,True,True,2136,0.005849450792213756,0.0037218666759955762,0.010000000000000002,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,7,7,0.175,0.2,True,True,True,2136,0.007021783310068708,0.004409404270362804,0.010000000000000002,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,8,8,0.2,0.2,True,True,True,2136,0.007021783310068709,0.0044409314072243,0.010000000000000002,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,9,9,0.225,0.2,True,True,True,2136,0.007021783310068709,0.004470558763789762,0.010000000000000004,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,10,10,0.25,0.2,True,True,True,2136,0.007021783310068709,0.004492664642810305,0.010000000000000004,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,11,11,0.275,0.35,True,True,True,2136,0.00017694043506711124,0.00011371059083312574,0.007325857335201627,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,12,12,0.3,0.35,True,True,True,2136,0.0001769404350671113,0.00011371059083312573,0.0074489998516908485,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,13,13,0.325,0.35,True,True,True,2136,0.0001769404350671113,0.00011371059083312574,0.007476765842410479,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,14,14,0.35,0.35,True,True,True,2136,0.0001769404350671113,0.00011371059083312574,0.007502510551384867,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,15,15,0.375,0.35,True,True,True,2136,0.0001769404350671113,0.00011371059083312573,0.007482312036392973,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,16,16,0.4,0.35,True,True,True,2136,0.00017694043506711124,0.00011371059083312574,0.007483348054847695,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,17,17,0.425,0.35,True,True,True,2136,0.00017694043506711132,0.00011371059083312574,0.007444545789261222,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,18,18,0.45,0.5,True,True,True,2136,0.002743496658157396,0.0017631053401076552,0.008694691035660534,0.01,0,True,False,False
experimental_48_link_area,link_area_experimental,19,19,0.475,0.5,True,True,True,2136,0.002743496658157396,0.0017631053401076552,0.00861576390267732,0.01,0,True,False,False
