step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9949091076850891,1.055232286453247,1.0101528713971415,102599.20684206486,1031.2068420648575,0.010152871397141397
50,0.9918214678764343,1.0527796745300293,1.0189027673046667,103487.91626960039,1919.9162696003914,0.01890276730466674
75,0.9903969168663025,1.0427697896957397,1.0270397912138145,104314.37751400471,2746.3775140047073,0.027039791213814463
100,0.9764410853385925,1.0353389978408813,1.0208194575535994,103682.59066480398,2114.590664803982,0.02081945755359938
125,0.9835317134857178,1.0274795293807983,1.0116793979640062,102754.25309240818,1186.2530924081802,0.011679397964006185
150,0.9807637929916382,1.023785948753357,1.0036576909483155,101939.50435423851,371.50435423851013,0.003657690948315514
175,0.9594099521636963,1.0086296796798706,0.9956958348690881,101130.83455598354,-437.1654440164566,-0.004304165130911868
200,0.9597363471984863,1.0084887742996216,0.9905084610107415,100603.963367939,-964.0366320610046,-0.009491538989258473
225,0.9674218893051147,1.0073587894439697,0.9868609762029333,100233.49563097954,-1334.504369020462,-0.013139023797066616
250,0.9703696966171265,1.0050716400146484,0.9859086212126401,100136.76683932543,-1431.233160674572,-0.014091378787359917
