case,reaction_transfer_mode,step_index,driver_lbm_step,requested_phase,selected_phase,report_pass,finite_pass,cap_pass,applied_cell_count,max_applied_velocity_norm,mean_applied_velocity_norm,after_solid_vel_norm_max,wall_velocity_cap_lbm,lbm_population_update_count,apply_to_lbm_solid_vel,apply_to_lbm_populations,modify_bounceback_formula
experimental_48_link_area_scale_0050,link_area_experimental,18,18,0.45,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004319406738655008,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,19,19,0.475,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004166145985625622,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,20,20,0.5,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004398565158778434,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,21,21,0.525,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004586235269400781,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,22,22,0.55,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004607287462973205,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,23,23,0.575,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004453638332141792,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,24,24,0.6,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004407336243517002,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,25,25,0.625,0.5,True,True,True,2136,0.002743496658157396,0.001763105340107655,0.004450593797993553,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,26,26,0.65,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.004516631074055851,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,27,27,0.675,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.004698498688922901,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,28,28,0.7,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.004979128024492008,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,29,29,0.725,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.005282306912172673,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,30,30,0.75,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.005560808495945751,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,31,31,0.775,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.005799549892927152,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,32,32,0.8,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.005979162773788128,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,33,33,0.825,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.006089109717758236,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,34,34,0.85,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.006146104392952693,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,35,35,0.875,0.75,True,True,True,2136,0.003658631054207112,0.0023512155299976315,0.006180994535885549,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,36,36,0.9,1.0,True,True,True,2136,0.00014680280936628728,9.434267629482486e-05,0.00620507676695467,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,37,37,0.925,1.0,True,True,True,2136,0.00014680280936628728,9.434267629482486e-05,0.006199256200336235,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,38,38,0.95,1.0,True,True,True,2136,0.00014680280936628728,9.434267629482487e-05,0.006150004773368165,0.01,0,True,False,False
experimental_48_link_area_scale_0050,link_area_experimental,39,39,0.975,1.0,True,True,True,2136,0.00014680280936628728,9.434267629482486e-05,0.006073905996952002,0.01,0,True,False,False
