mode,geometry_type,stable,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,total_mpm_substeps,target_u_lbm_x,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed,projection_zone_ux_final,solid_mean_vx_final,active_cell_count,projected_mass,cell_force_max_norm,hydro_force_max_norm,bb_link_count,active_reaction_particle_count,max_grid_reaction_norm,estimated_memory_mb,total_time_sec,steps_per_sec,notes
none,box,True,64,32768,5,5,25,0.005,1.0000003576278687,1.0000003576278687,0.0,0.9999997019767761,0.03906441107392311,0.0,0.03905988857150078,10164,0.026999952271580696,0.0,0.0,0,0,0.0,64.375,155.61961829999927,0.03212962513737269,64^3 short feasibility check; not full validation
penalty,box,True,64,32768,5,5,25,0.005,0.9999983310699463,1.0000026226043701,5.287714429869084e-06,0.9999986290931702,0.03891311213374138,4.6288041630759835e-06,0.03887622430920601,10164,0.026999901980161667,4.98013923788676e-06,4.98013923788676e-06,0,0,6.4771232821669855e-09,64.375,178.1033772000228,0.028073583323378778,64^3 short feasibility check; not full validation
