actual,artifact_path,check,expected,pass,summary_key
True,outputs/step101_48cube_10step_taichi_ggui_visualization_plan/48cube_10step_taichi_ggui_visualization_plan.json,step101 plan pass remains true,True,True,step101_48cube_10step_taichi_ggui_visualization_plan_pass
True,outputs/step101_48cube_10step_taichi_ggui_visualization_guard/48cube_10step_taichi_ggui_visualization_guard.json,step101 guard pass remains true,True,True,step101_48cube_10step_taichi_ggui_visualization_guard_pass
True,outputs/step101_output_guard/output_guard.json,step101 output guard remains true,True,True,output_guard_pass
True,outputs/step101_artifact_manifest/artifact_summary.json,step101 artifact budget remains true,True,True,artifact_budget_pass
